Sample,X,Y,Z
0,0.016,0.160,1.023
1,0.031,-0.082,1.012
2,0.035,-0.082,1.008
3,0.039,-0.082,1.008
4,0.027,-0.090,1.004
5,0.027,-0.094,1.012
6,0.023,-0.082,1.008
7,0.027,-0.086,1.012
8,0.031,-0.090,1.008
9,0.031,-0.090,1.016
10,0.035,-0.086,1.012
11,0.031,-0.090,1.008
12,0.031,-0.094,1.000
13,0.027,-0.094,1.008
14,0.043,-0.078,1.008
15,0.031,-0.082,1.008
16,0.027,-0.098,1.008
17,0.027,-0.090,1.000
18,0.023,-0.086,1.004
19,0.035,-0.086,1.012
20,0.031,-0.078,0.941
21,0.023,-0.094,1.012
22,0.039,-0.086,1.008
23,0.031,-0.078,1.016
24,0.035,-0.098,1.012
25,0.023,-0.090,1.012
26,0.023,-0.098,1.004
27,0.023,-0.082,1.016
28,0.023,-0.090,1.016
29,0.027,-0.094,1.012
30,0.031,-0.086,1.012
31,0.031,-0.094,1.008
32,0.023,-0.082,1.012
33,0.027,-0.090,1.020
34,0.031,-0.082,1.000
35,0.027,-0.086,1.016
36,0.023,-0.086,1.012
37,0.035,-0.086,1.000
38,0.027,-0.086,1.000
39,0.035,-0.090,1.012
40,0.023,-0.086,0.965
41,0.035,-0.090,1.008
42,0.027,-0.090,1.004
43,0.031,-0.086,1.012
44,0.035,-0.086,1.016
45,0.035,-0.086,1.012
46,0.031,-0.086,1.020
47,0.027,-0.090,1.004
48,0.035,-0.090,1.012
49,0.031,-0.090,1.012
50,0.027,-0.090,0.996
51,0.035,-0.094,1.012
52,0.035,-0.082,1.016
53,0.031,-0.090,1.004
54,0.031,-0.086,1.012
55,0.031,-0.090,1.012
56,0.027,-0.082,1.012
57,0.027,-0.090,1.004
58,0.035,-0.090,1.016
59,0.023,-0.082,1.008
60,0.039,-0.074,0.965
61,0.031,-0.082,1.008
62,0.031,-0.090,1.000
63,0.023,-0.094,1.004
64,0.023,-0.086,1.008
65,0.031,-0.086,1.012
66,0.039,-0.090,1.016
67,0.035,-0.090,1.012
68,0.031,-0.090,1.012
69,0.031,-0.078,1.016
70,0.035,-0.086,1.012
71,0.035,-0.082,1.012
72,0.023,-0.090,1.008
73,0.035,-0.086,1.016
74,0.039,-0.082,1.016
75,0.027,-0.094,1.008
76,0.031,-0.102,1.016
77,0.035,-0.090,1.008
78,0.035,-0.086,1.008
79,0.031,-0.090,1.000
80,0.039,-0.082,1.000
81,0.039,-0.094,1.000
82,0.031,-0.086,1.008
83,0.027,-0.090,1.008
84,0.031,-0.090,1.008
85,0.031,-0.090,1.004
86,0.023,-0.082,1.012
87,0.027,-0.090,1.008
88,0.035,-0.086,1.004
89,0.031,-0.090,1.008
90,0.023,-0.090,1.016
91,0.020,-0.086,1.004
92,0.031,-0.078,1.012
93,0.035,-0.078,1.008
94,0.039,-0.086,1.008
95,0.031,-0.094,0.996
96,0.031,-0.082,1.008
97,0.031,-0.082,1.000
98,0.031,-0.090,1.016
99,0.031,-0.098,1.012
100,0.020,-0.086,1.000
101,0.035,-0.086,1.004
102,0.043,-0.082,1.012
103,0.031,-0.094,1.008
104,0.023,-0.098,1.004
105,0.027,-0.078,1.012
106,0.039,-0.078,1.016
107,0.031,-0.086,1.008
108,0.023,-0.094,1.004
109,0.023,-0.086,1.004
110,0.035,-0.082,1.012
111,0.035,-0.070,1.016
112,0.035,-0.062,1.016
113,0.039,-0.133,0.996
114,0.043,-0.105,1.008
115,0.039,-0.105,1.023
116,0.012,-0.105,1.023
117,0.016,-0.152,1.023
118,0.031,-0.156,1.023
119,0.027,-0.113,1.039
120,0.051,-0.125,1.031
121,0.020,-0.156,1.035
122,0.055,-0.160,1.031
123,0.070,-0.172,1.016
124,0.109,-0.117,0.977
125,0.078,-0.094,0.965
126,-0.074,-0.125,0.953
127,-0.102,-0.223,0.887
128,0.121,-0.203,0.820
129,0.234,-0.188,0.805
130,0.168,-0.305,0.855
131,-0.086,-0.453,0.852
132,-0.102,-0.512,0.848
133,-0.027,-0.477,0.879
134,0.062,-0.469,0.965
135,0.039,-0.715,0.992
136,-0.020,-0.844,1.008
137,-0.016,-0.809,1.078
138,0.098,-0.691,1.141
139,0.207,-0.758,1.160
140,0.086,-0.828,1.203
141,-0.051,-0.777,1.195
142,-0.145,-0.629,1.184
143,-0.039,-0.617,1.086
144,0.129,-0.516,1.051
145,0.312,-0.395,1.082
146,0.297,-0.410,1.023
147,-0.016,-0.375,0.906
148,-0.184,-0.211,0.867
149,-0.172,0.090,0.914
150,0.172,0.086,0.949
151,0.324,-0.137,0.887
152,-0.090,-0.223,0.777
153,-0.414,-0.035,0.773
154,-0.098,0.238,0.934
155,0.426,0.020,0.949
156,0.348,-0.281,0.844
157,-0.102,-0.336,0.891
158,-0.145,-0.117,1.059
159,0.047,-0.125,1.027
160,0.090,-0.348,0.867
161,0.078,-0.492,1.020
162,-0.059,-0.523,1.133
163,0.008,-0.555,1.059
164,0.320,-0.520,1.105
165,0.000,-0.547,1.121
