Sample,X,Y,Z
0,0.051,0.246,1.070
1,0.047,-0.090,1.016
2,0.031,-0.098,1.008
3,0.027,-0.098,1.008
4,0.027,-0.090,1.004
5,0.039,-0.090,1.012
6,0.035,-0.098,1.023
7,0.023,-0.098,1.004
8,0.027,-0.090,1.004
9,0.031,-0.090,1.012
10,0.031,-0.086,1.012
11,0.027,-0.098,1.004
12,0.031,-0.098,1.008
13,0.027,-0.090,1.008
14,0.043,-0.094,1.012
15,0.027,-0.094,1.012
16,0.031,-0.090,1.008
17,0.031,-0.094,1.004
18,0.027,-0.094,1.000
19,0.027,-0.086,1.012
20,0.020,-0.082,0.980
21,0.027,-0.098,1.008
22,0.035,-0.094,1.016
23,0.023,-0.090,1.012
24,0.027,-0.094,1.012
25,0.027,-0.094,1.012
26,0.031,-0.094,1.016
27,0.027,-0.086,1.016
28,0.039,-0.098,1.012
29,0.027,-0.094,1.000
30,0.035,-0.094,1.008
31,0.023,-0.090,1.000
32,0.027,-0.086,1.012
33,0.035,-0.098,1.004
34,0.031,-0.098,1.008
35,0.039,-0.094,1.012
36,0.031,-0.098,1.008
37,0.023,-0.094,1.004
38,0.031,-0.094,1.008
39,0.031,-0.094,1.016
40,0.027,-0.098,0.992
41,0.031,-0.098,1.004
42,0.035,-0.090,1.004
43,0.035,-0.094,1.016
44,0.031,-0.090,1.012
45,0.031,-0.105,1.012
46,0.027,-0.090,1.020
47,0.031,-0.090,1.008
48,0.039,-0.094,1.012
49,0.027,-0.105,1.008
50,0.031,-0.086,1.000
51,0.027,-0.078,1.008
52,0.031,-0.094,1.004
53,0.027,-0.098,1.012
54,0.031,-0.098,1.012
55,0.035,-0.086,1.012
56,0.035,-0.094,1.008
57,0.031,-0.090,1.012
58,0.027,-0.098,1.012
59,0.039,-0.086,1.012
60,0.027,-0.082,1.004
61,0.031,-0.098,1.008
62,0.027,-0.094,0.996
63,0.031,-0.090,1.008
64,0.031,-0.086,1.012
65,0.031,-0.098,1.008
66,0.027,-0.090,1.008
67,0.039,-0.094,1.008
68,0.027,-0.098,1.008
69,0.031,-0.086,1.000
70,0.039,-0.094,1.004
71,0.020,-0.090,1.004
72,0.035,-0.102,1.000
73,0.027,-0.098,1.008
74,0.031,-0.090,1.016
75,0.035,-0.094,1.004
76,0.031,-0.098,1.008
77,0.023,-0.094,1.004
78,0.027,-0.098,1.008
79,0.043,-0.094,1.008
80,0.023,-0.090,1.008
81,0.031,-0.098,1.012
82,0.027,-0.094,1.012
83,0.035,-0.094,1.012
