Sample,X,Y,Z
0,0.008,0.172,1.996
1,0.031,-0.086,1.004
2,0.027,-0.086,1.016
3,0.031,-0.086,1.016
4,0.027,-0.086,1.004
5,0.035,-0.094,1.008
6,0.023,-0.094,1.012
7,0.031,-0.082,1.008
8,0.031,-0.082,1.016
9,0.031,-0.090,1.012
10,0.031,-0.094,1.016
11,0.027,-0.086,1.004
12,0.035,-0.074,1.008
13,0.039,-0.082,1.004
14,0.035,-0.090,1.000
15,0.027,-0.086,1.004
16,0.031,-0.074,1.000
17,0.031,-0.086,1.012
18,0.035,-0.094,1.004
19,0.039,-0.090,1.012
20,0.008,-0.070,0.969
21,0.031,-0.082,1.012
22,0.035,-0.090,1.012
23,0.027,-0.082,1.000
24,0.020,-0.086,1.016
25,0.027,-0.086,1.000
26,0.055,-0.086,1.012
27,0.047,-0.086,1.012
28,0.020,-0.082,1.004
29,0.020,-0.086,1.012
30,0.039,-0.082,1.012
31,0.043,-0.086,1.012
32,0.027,-0.086,1.008
33,0.027,-0.090,1.012
34,0.031,-0.086,1.012
35,0.035,-0.082,1.012
36,0.035,-0.086,1.016
37,0.027,-0.078,1.008
38,0.039,-0.078,1.012
39,0.027,-0.086,1.012
40,0.027,-0.078,0.977
41,0.031,-0.086,1.004
42,0.035,-0.086,1.008
43,0.035,-0.086,1.016
44,0.023,-0.086,1.012
45,0.031,-0.090,1.004
46,0.031,-0.082,1.016
47,0.035,-0.086,1.012
48,0.035,-0.090,1.008
49,0.035,-0.086,1.012
50,0.031,-0.086,1.004
51,0.035,-0.082,1.008
52,0.031,-0.086,1.004
53,0.031,-0.094,1.016
54,0.027,-0.078,1.012
55,0.039,-0.082,1.008
56,0.035,-0.086,1.008
57,0.027,-0.090,1.004
58,0.027,-0.086,1.008
59,0.039,-0.074,1.004
60,0.047,-0.070,0.973
61,0.031,-0.098,1.012
62,0.027,-0.086,1.012
63,0.035,-0.078,1.008
64,0.043,-0.090,1.012
65,0.031,-0.094,1.012
66,0.027,-0.086,1.012
67,0.035,-0.070,1.016
68,0.039,-0.078,1.008
69,0.031,-0.086,1.008
70,0.023,-0.086,1.012
71,0.039,-0.094,1.008
72,0.031,-0.078,1.008
73,0.035,-0.086,1.008
74,0.027,-0.082,1.016
75,0.035,-0.086,1.012
76,0.035,-0.086,1.000
77,0.031,-0.086,1.008
78,0.023,-0.078,1.004
79,0.031,-0.082,1.004
80,0.039,-0.074,0.965
81,0.039,-0.082,1.004
82,0.023,-0.098,1.004
83,0.027,-0.090,1.008
84,0.047,-0.090,1.016
85,0.035,-0.090,1.004
86,0.023,-0.082,1.004
87,0.027,-0.070,1.004
88,0.039,-0.090,1.012
89,0.039,-0.090,1.004
90,0.023,-0.090,1.016
91,0.020,-0.086,1.000
92,0.039,-0.086,1.004
93,0.039,-0.086,1.012
94,0.023,-0.090,1.008
95,0.023,-0.082,1.008
96,0.031,-0.074,1.012
97,0.031,-0.082,1.012
98,0.023,-0.086,1.008
99,0.023,-0.090,1.004
100,0.023,-0.074,0.992
101,0.047,-0.086,1.016
102,0.027,-0.086,1.012
103,0.027,-0.086,1.008
104,0.031,-0.078,1.008
105,0.039,-0.078,1.016
106,0.039,-0.078,1.008
107,0.027,-0.094,1.004
108,0.027,-0.086,1.000
109,0.039,-0.074,1.008
110,0.039,-0.086,1.004
111,0.039,-0.098,1.004
112,0.023,-0.098,1.008
113,0.027,-0.082,1.004
114,0.051,-0.066,1.012
115,0.051,-0.090,1.016
116,-0.004,-0.109,1.000
117,-0.023,-0.094,1.008
118,0.020,-0.066,1.020
119,0.086,-0.090,1.020
120,0.082,-0.117,0.945
121,0.000,-0.121,1.008
122,-0.027,-0.078,1.023
123,0.035,-0.074,1.023
124,0.062,-0.109,1.020
125,0.023,-0.121,1.008
126,0.004,-0.102,1.016
127,0.035,-0.074,1.008
128,0.062,-0.074,1.008
129,0.023,-0.082,1.016
130,-0.004,-0.098,1.008
131,0.023,-0.098,1.012
132,0.008,-0.074,1.008
133,0.004,-0.086,1.016
134,-0.012,-0.105,1.000
135,0.023,-0.094,1.012
136,0.031,-0.098,1.008
137,-0.016,-0.098,1.016
138,-0.094,-0.121,1.004
139,-0.121,-0.141,0.980
140,-0.102,-0.102,0.965
141,-0.117,-0.148,0.961
142,-0.148,-0.211,0.930
143,-0.207,-0.234,0.926
144,-0.270,-0.270,0.930
145,-0.266,-0.277,0.934
146,-0.184,-0.320,0.938
147,-0.141,-0.371,0.953
148,-0.102,-0.418,0.980
149,-0.078,-0.465,0.996
150,-0.055,-0.422,1.031
151,-0.012,-0.469,1.035
152,-0.172,-0.488,1.039
153,-0.477,-0.500,1.059
154,-0.438,-0.484,1.098
155,0.098,-0.383,1.125
156,0.441,-0.391,1.094
157,0.129,-0.484,1.039
158,-0.441,-0.414,1.023
159,-0.398,-0.168,1.035
160,0.207,0.000,1.020
161,0.832,-0.047,1.004
162,0.273,-0.242,0.930
163,-0.621,-0.207,0.902
164,-0.707,0.070,0.938
165,0.074,0.328,0.945
166,0.625,0.047,0.910
167,-0.074,-0.137,0.863
168,-0.875,-0.113,0.918
169,-0.469,0.137,0.973
170,0.426,0.336,0.996
171,0.371,-0.066,0.984
172,-0.363,-0.359,0.988
173,-0.672,-0.250,0.988
174,-0.363,-0.023,1.047
175,0.234,-0.066,1.094
176,0.496,-0.305,1.082
177,-0.238,-0.520,1.016
