Sample,X,Y,Z
0,0.008,0.152,1.023
1,0.039,-0.094,1.016
2,0.023,-0.094,1.008
3,0.035,-0.086,1.004
4,0.031,-0.086,1.012
5,0.039,-0.086,1.008
6,0.031,-0.090,1.008
7,0.023,-0.082,1.004
8,0.031,-0.086,1.008
9,0.039,-0.090,1.012
10,0.031,-0.094,1.012
11,0.027,-0.094,1.020
12,0.035,-0.094,1.008
13,0.035,-0.090,1.012
14,0.031,-0.094,1.008
15,0.023,-0.090,1.016
16,0.035,-0.086,1.004
17,0.027,-0.082,1.000
18,0.035,-0.086,1.008
19,0.031,-0.094,1.008
20,0.031,-0.102,1.035
21,0.023,-0.090,1.016
22,0.031,-0.090,1.000
23,0.039,-0.090,1.008
24,0.027,-0.094,1.008
25,0.031,-0.090,1.000
26,0.035,-0.094,0.996
27,0.035,-0.094,1.012
28,0.031,-0.090,1.008
29,0.031,-0.082,1.012
30,0.035,-0.086,1.004
31,0.027,-0.090,1.004
32,0.027,-0.090,1.004
33,0.039,-0.090,1.016
34,0.031,-0.090,1.020
35,0.027,-0.094,1.000
36,0.027,-0.098,1.008
37,0.035,-0.094,1.012
38,0.035,-0.098,1.012
39,0.023,-0.094,1.016
40,0.039,-0.102,1.043
41,0.031,-0.090,1.008
42,0.035,-0.086,1.004
43,0.027,-0.090,1.016
44,0.031,-0.090,1.016
45,0.031,-0.086,1.016
46,0.035,-0.090,1.012
47,0.035,-0.094,1.012
48,0.020,-0.098,1.012
49,0.027,-0.086,1.023
50,0.031,-0.082,1.020
51,0.027,-0.082,1.000
52,0.027,-0.094,1.016
53,0.031,-0.090,1.016
54,0.027,-0.094,1.008
55,0.027,-0.102,1.012
56,0.031,-0.086,1.016
57,0.027,-0.086,1.004
58,0.035,-0.090,1.004
59,0.031,-0.090,1.012
60,0.043,-0.109,1.012
61,0.035,-0.090,1.004
62,0.035,-0.098,1.004
63,0.031,-0.090,1.008
64,0.031,-0.090,1.012
65,0.031,-0.086,1.004
66,0.035,-0.094,1.012
67,0.031,-0.094,1.012
68,0.031,-0.086,1.004
69,0.047,-0.090,1.008
70,0.031,-0.094,1.012
71,0.023,-0.090,1.008
72,0.031,-0.090,1.012
73,0.035,-0.082,1.012
74,0.031,-0.082,1.008
75,0.027,-0.090,1.012
76,0.027,-0.094,1.012
77,0.027,-0.086,1.004
78,0.039,-0.090,1.016
79,0.035,-0.105,1.012
80,0.031,-0.094,0.996
81,0.027,-0.094,1.008
82,0.035,-0.082,1.004
83,0.027,-0.094,1.004
84,0.031,-0.102,1.004
85,0.027,-0.090,1.016
86,0.035,-0.078,1.012
87,0.027,-0.090,1.012
88,0.031,-0.098,1.008
89,0.027,-0.090,1.012
90,0.027,-0.086,1.008
91,0.035,-0.086,1.008
92,0.035,-0.098,1.020
93,0.031,-0.090,1.004
94,0.031,-0.086,1.004
95,0.035,-0.078,1.004
96,0.035,-0.090,1.012
97,0.027,-0.098,1.012
98,0.027,-0.102,1.004
99,0.031,-0.090,1.012
100,0.047,-0.098,1.059
101,0.031,-0.090,1.012
102,0.027,-0.098,1.008
103,0.035,-0.094,1.004
104,0.035,-0.078,1.020
105,0.027,-0.094,1.000
106,0.027,-0.094,1.004
107,0.035,-0.090,1.012
108,0.035,-0.090,1.012
109,0.027,-0.082,1.004
110,0.027,-0.090,1.016
111,0.023,-0.082,1.008
112,0.023,-0.066,1.016
113,0.047,-0.121,1.004
114,0.055,-0.105,1.008
115,0.039,-0.117,1.000
116,0.020,-0.102,1.023
117,0.012,-0.148,1.027
118,0.035,-0.160,1.023
119,0.035,-0.141,1.027
120,0.047,-0.129,1.074
121,0.016,-0.156,1.031
122,0.031,-0.156,1.035
123,0.066,-0.164,1.020
124,0.129,-0.156,0.949
125,0.074,-0.125,0.926
126,-0.074,-0.145,0.949
127,-0.051,-0.258,0.914
128,0.129,-0.258,0.816
129,0.191,-0.258,0.816
130,0.145,-0.320,0.902
131,-0.098,-0.449,0.895
132,-0.078,-0.539,0.875
133,-0.043,-0.500,0.934
134,0.043,-0.449,1.016
135,0.043,-0.668,1.043
136,0.008,-0.773,1.047
137,0.008,-0.758,1.109
138,0.074,-0.629,1.156
139,0.102,-0.695,1.148
140,0.094,-0.695,1.086
141,0.008,-0.586,1.172
142,-0.043,-0.492,1.137
143,0.062,-0.500,1.031
144,0.133,-0.434,0.984
145,0.141,-0.293,0.973
146,0.223,-0.254,0.965
147,0.062,-0.238,0.887
148,-0.141,-0.215,0.836
149,-0.125,-0.109,0.828
150,0.039,0.035,0.887
151,0.262,-0.086,0.953
152,0.145,-0.242,0.930
153,-0.254,-0.336,0.844
154,-0.258,-0.172,0.906
155,0.148,0.035,1.035
156,0.430,-0.227,1.043
157,0.035,-0.594,0.906
158,-0.180,-0.414,0.992
159,-0.004,-0.105,1.164
160,0.125,-0.223,1.078
161,0.145,-0.625,0.906
162,-0.012,-0.590,1.000
163,-0.086,-0.430,1.074
164,0.051,-0.402,1.000
165,0.309,-0.508,1.055
166,-0.004,-0.633,1.090
167,-0.098,-0.582,0.988
168,0.133,-0.410,0.969
169,-0.023,-0.477,0.934
170,0.008,-0.156,1.094
171,0.191,-0.590,1.008
172,-0.117,-0.625,0.766
173,-0.078,-0.430,0.863
174,-0.199,-0.102,0.969
175,0.109,-0.273,1.023
176,0.223,-0.770,0.914
177,0.145,-0.457,0.906
