Sample,X,Y,Z
0,0.008,0.160,1.027
1,0.031,-0.090,1.004
2,0.035,-0.090,1.012
3,0.031,-0.090,1.012
4,0.027,-0.102,1.004
5,0.035,-0.094,1.012
6,0.031,-0.086,1.016
7,0.031,-0.094,1.012
8,0.031,-0.090,1.000
9,0.023,-0.090,1.004
10,0.027,-0.078,1.016
11,0.039,-0.086,1.008
12,0.035,-0.094,1.008
13,0.020,-0.094,1.008
14,0.027,-0.090,1.020
15,0.035,-0.090,1.008
16,0.035,-0.090,1.012
17,0.027,-0.090,1.012
18,0.039,-0.098,1.004
19,0.035,-0.086,1.000
20,0.031,-0.086,0.984
21,0.023,-0.094,1.008
22,0.027,-0.090,1.004
23,0.035,-0.078,1.008
24,0.039,-0.082,1.016
25,0.023,-0.098,1.000
26,0.023,-0.105,1.008
27,0.031,-0.086,1.008
28,0.031,-0.090,1.008
29,0.039,-0.098,1.016
30,0.031,-0.094,1.008
31,0.031,-0.090,1.012
32,0.031,-0.090,1.004
33,0.027,-0.090,1.008
34,0.035,-0.090,1.004
35,0.031,-0.090,1.016
36,0.035,-0.090,1.004
37,0.027,-0.102,1.012
38,0.027,-0.090,1.012
39,0.031,-0.086,1.012
40,0.023,-0.086,0.996
41,0.035,-0.094,1.012
42,0.023,-0.098,1.000
43,0.020,-0.090,1.008
44,0.035,-0.086,1.012
45,0.035,-0.090,1.008
46,0.027,-0.094,1.008
47,0.027,-0.094,1.020
48,0.031,-0.078,1.012
49,0.039,-0.090,1.008
50,0.027,-0.102,1.004
51,0.023,-0.098,1.008
52,0.023,-0.086,1.012
53,0.039,-0.086,1.016
54,0.035,-0.090,1.012
55,0.031,-0.094,1.004
56,0.027,-0.090,1.012
57,0.027,-0.082,1.008
58,0.031,-0.082,1.008
59,0.027,-0.098,1.004
60,0.031,-0.090,0.980
61,0.031,-0.090,1.000
62,0.023,-0.090,1.020
63,0.031,-0.094,1.008
64,0.031,-0.094,1.012
65,0.035,-0.094,1.012
66,0.031,-0.090,1.008
67,0.031,-0.090,1.008
68,0.035,-0.090,1.012
69,0.035,-0.098,1.016
70,0.023,-0.090,1.004
71,0.035,-0.082,1.008
72,0.031,-0.086,1.008
73,0.035,-0.090,1.008
74,0.035,-0.102,1.008
75,0.020,-0.090,1.012
76,0.031,-0.086,1.012
77,0.035,-0.086,1.004
78,0.027,-0.098,1.008
79,0.027,-0.098,1.008
80,0.062,-0.074,1.016
81,0.035,-0.082,1.012
82,0.031,-0.098,1.008
83,0.027,-0.094,1.008
84,0.031,-0.086,1.004
85,0.035,-0.086,1.020
86,0.027,-0.098,1.016
87,0.027,-0.090,1.020
88,0.035,-0.090,1.008
89,0.035,-0.086,1.008
90,0.035,-0.094,1.016
91,0.027,-0.094,1.008
92,0.031,-0.090,1.008
93,0.035,-0.082,1.012
94,0.031,-0.098,1.000
95,0.023,-0.105,1.004
96,0.027,-0.090,1.016
97,0.043,-0.082,1.012
98,0.031,-0.098,0.996
99,0.023,-0.102,1.012
100,0.031,-0.086,0.945
101,0.027,-0.086,1.008
102,0.039,-0.094,1.012
103,0.023,-0.090,1.004
104,0.035,-0.094,1.000
105,0.039,-0.086,1.004
106,0.039,-0.090,1.012
107,0.039,-0.098,1.012
108,0.023,-0.098,1.004
109,0.035,-0.090,1.016
110,0.031,-0.082,1.016
111,0.027,-0.074,1.008
112,0.035,-0.086,1.016
113,0.039,-0.133,1.004
114,0.047,-0.105,1.008
115,0.039,-0.113,1.008
116,0.008,-0.117,1.027
117,0.016,-0.152,1.031
118,0.020,-0.156,1.023
119,0.039,-0.129,1.039
120,0.047,-0.141,1.051
121,0.027,-0.176,1.031
122,0.059,-0.188,1.008
123,0.148,-0.215,0.934
124,0.102,-0.148,0.891
125,-0.055,-0.168,0.922
126,-0.105,-0.297,0.902
127,0.059,-0.375,0.777
128,0.176,-0.328,0.777
129,0.176,-0.371,0.875
130,-0.020,-0.559,0.887
131,-0.125,-0.762,0.844
132,-0.148,-0.750,0.887
133,-0.066,-0.641,1.000
134,0.121,-0.801,1.051
135,0.215,-1.102,1.039
136,0.207,-1.004,1.145
137,0.074,-0.902,1.215
138,-0.113,-0.926,1.176
139,-0.121,-1.000,1.117
140,-0.070,-0.855,1.145
141,0.148,-0.680,1.125
142,0.391,-0.637,1.102
143,0.141,-0.703,1.004
144,-0.066,-0.594,0.949
145,-0.055,-0.188,1.031
146,0.117,-0.141,1.039
147,0.047,-0.246,0.906
148,-0.164,-0.223,0.820
149,-0.023,-0.043,0.871
150,0.195,0.141,0.910
151,0.141,0.043,0.848
152,0.102,-0.105,0.863
153,-0.039,-0.059,0.926
154,-0.191,0.035,0.840
155,0.047,-0.039,0.848
156,0.020,-0.145,0.938
157,0.008,-0.188,0.988
158,0.277,-0.238,1.066
159,0.031,-0.363,0.992
160,-0.105,-0.359,0.957
161,0.070,-0.273,1.074
162,-0.008,-0.395,1.047
163,0.223,-0.535,1.121
164,0.211,-0.672,1.055
165,-0.172,-0.539,0.953
166,-0.164,-0.594,0.961
167,-0.250,-0.223,1.051
168,0.273,-0.496,1.129
169,0.176,-0.812,0.953
170,0.238,-0.695,0.902
171,-0.035,-0.426,0.977
172,-0.012,-0.352,1.031
173,-0.062,-0.664,0.887
174,0.090,-0.602,0.898
175,-0.203,-0.617,0.914
176,0.008,-0.375,1.090
177,0.109,-0.613,0.984
178,0.352,-0.609,0.922
179,0.184,-0.383,1.008
180,0.117,-0.559,1.000
181,-0.113,-0.566,0.941
182,-0.270,-0.570,0.898
183,-0.227,-0.023,1.184
184,0.047,-0.445,1.109
185,0.461,-0.383,0.910
186,0.418,-0.523,0.945
187,0.055,-0.336,0.996
188,-0.309,-0.082,0.988
189,-0.422,-0.277,0.977
190,-0.172,-0.203,1.082
191,0.352,0.016,1.094
192,0.508,-0.277,0.938
193,0.410,-0.312,0.941
194,-0.168,-0.129,0.953
195,-0.441,0.309,1.039
196,-0.387,-0.051,1.078
197,0.164,-0.156,1.000
198,0.512,0.004,0.949
199,0.605,0.027,0.883
200,-0.066,-0.105,0.789
201,-0.730,0.047,0.992
202,-0.613,-0.023,1.086
203,0.160,0.055,1.051
204,0.758,-0.070,1.020
205,0.734,-0.289,0.898
206,-0.043,-0.160,0.844
207,-0.762,-0.066,1.027
208,-0.707,-0.039,1.125
209,0.129,0.090,1.145
210,0.973,-0.301,1.035
211,0.688,-0.445,0.891
212,0.012,-0.090,0.875
213,-0.773,0.055,1.031
214,-0.852,-0.109,1.176
215,0.023,-0.207,1.188
216,1.109,-0.129,1.082
217,0.707,-0.426,0.797
218,-0.156,-0.051,0.852
219,-0.863,0.086,1.062
220,-0.742,0.078,1.066
221,0.293,-0.230,1.059
222,1.152,-0.391,0.973
223,0.484,-0.355,0.836
224,-0.297,-0.113,0.879
225,-0.773,0.293,1.188
226,-0.500,-0.020,1.207
227,0.477,-0.273,1.148
228,1.043,-0.629,0.965
229,0.156,-0.219,0.895
230,-0.547,0.281,1.008
231,-0.703,0.508,1.172
232,-0.113,-0.141,1.066
233,0.676,-0.297,1.004
234,0.828,-0.379,0.879
235,-0.105,0.113,0.824
236,-0.754,0.141,0.918
237,-0.512,0.512,1.098
238,0.387,0.023,1.098
239,0.895,-0.504,0.887
240,0.496,-0.469,0.824
241,-0.355,0.289,0.887
242,-0.879,0.508,1.105
243,-0.453,-0.047,1.078
244,0.488,-0.371,1.016
245,0.879,-0.484,1.043
246,0.289,-0.305,0.980
247,-0.582,0.082,1.004
248,-0.773,0.098,1.152
249,-0.297,-0.113,1.180
250,0.699,-0.453,1.020
251,1.113,-0.414,0.988
252,0.164,-0.430,0.859
253,-0.562,0.320,1.047
254,-0.691,0.082,1.172
255,-0.125,-0.211,1.039
256,0.758,-0.340,0.973
257,0.910,-0.398,0.957
258,-0.164,-0.031,0.914
259,-0.824,0.238,1.008
260,-0.699,0.199,1.082
261,0.164,-0.160,0.984
262,0.809,-0.180,0.836
263,0.793,-0.148,0.914
264,-0.355,-0.043,0.855
265,-0.957,0.301,0.957
266,-0.402,0.043,1.078
267,0.582,-0.078,1.047
268,0.922,-0.418,0.934
269,0.539,-0.371,0.988
270,-0.602,0.023,1.055
271,-0.906,0.176,1.176
272,-0.238,-0.078,1.156
273,0.750,-0.137,1.102
274,0.898,-0.496,0.980
275,0.230,-0.203,0.980
276,-0.723,0.195,1.059
277,-0.828,0.234,1.102
278,-0.090,0.051,1.090
279,0.980,-0.273,0.898
280,0.910,-0.031,0.879
281,-0.113,-0.062,0.895
282,-0.887,0.336,0.906
283,-0.613,0.156,0.973
284,0.297,0.078,0.918
285,0.844,-0.164,0.855
286,0.652,-0.270,0.918
287,-0.418,-0.309,0.820
288,-0.906,0.270,1.012
289,-0.363,0.043,1.180
290,0.348,-0.285,1.078
291,0.719,-0.727,0.984
292,0.680,-0.379,1.121
293,-0.371,-0.160,1.090
294,-0.781,0.043,1.133
295,-0.348,-0.191,1.242
296,0.500,-0.273,1.156
297,0.883,-0.473,0.992
298,0.668,-0.234,1.000
299,-0.500,0.141,1.027
300,-0.984,0.219,1.043
301,-0.406,-0.059,0.996
302,0.711,0.043,0.922
303,0.922,-0.012,0.875
304,0.355,-0.008,0.855
305,-0.852,0.160,0.797
306,-0.973,0.383,0.941
