Sample,X,Y,Z
0,0.020,0.160,1.027
1,0.031,-0.102,1.016
2,0.023,-0.094,1.008
3,0.035,-0.105,1.012
4,0.031,-0.102,1.004
5,0.027,-0.098,1.004
6,0.035,-0.094,1.012
7,0.031,-0.102,1.004
8,0.035,-0.102,1.004
9,0.027,-0.102,1.008
10,0.031,-0.102,1.004
11,0.031,-0.102,1.012
12,0.035,-0.105,1.016
13,0.027,-0.090,1.008
14,0.035,-0.102,1.008
15,0.039,-0.105,1.008
16,0.027,-0.098,1.008
17,0.027,-0.098,1.000
18,0.035,-0.098,1.012
19,0.039,-0.098,1.016
20,0.043,-0.086,1.004
21,0.027,-0.094,1.008
22,0.031,-0.090,1.004
23,0.031,-0.105,1.008
24,0.031,-0.098,1.000
25,0.027,-0.102,1.008
26,0.031,-0.109,1.012
27,0.039,-0.094,1.004
28,0.035,-0.098,1.012
29,0.027,-0.098,1.012
30,0.023,-0.098,1.012
31,0.039,-0.098,1.008
32,0.035,-0.105,1.000
33,0.031,-0.098,1.008
34,0.027,-0.098,1.008
35,0.039,-0.090,1.004
36,0.035,-0.105,1.012
37,0.027,-0.102,1.016
38,0.031,-0.098,1.012
39,0.035,-0.098,1.020
40,0.020,-0.094,0.965
41,0.023,-0.094,1.020
42,0.027,-0.105,1.004
43,0.035,-0.098,1.008
44,0.035,-0.090,1.008
45,0.031,-0.098,1.008
46,0.023,-0.109,1.004
47,0.035,-0.105,1.012
48,0.035,-0.098,1.004
49,0.031,-0.094,1.012
50,0.027,-0.102,1.012
51,0.031,-0.098,1.016
52,0.031,-0.094,1.008
53,0.027,-0.090,1.008
54,0.031,-0.102,1.012
55,0.027,-0.102,1.012
56,0.035,-0.098,1.004
57,0.027,-0.098,1.020
58,0.031,-0.102,1.008
59,0.035,-0.102,1.012
60,0.023,-0.082,0.996
61,0.035,-0.105,1.004
62,0.031,-0.098,1.008
63,0.023,-0.098,1.004
64,0.039,-0.102,1.008
65,0.039,-0.105,1.004
66,0.027,-0.094,1.008
67,0.023,-0.098,1.004
68,0.035,-0.098,1.000
69,0.043,-0.098,1.004
70,0.020,-0.094,1.020
71,0.023,-0.098,1.004
72,0.043,-0.094,1.000
73,0.039,-0.098,1.016
74,0.031,-0.094,1.000
75,0.020,-0.098,1.008
76,0.035,-0.094,1.012
77,0.035,-0.090,1.004
78,0.035,-0.105,1.004
79,0.031,-0.102,1.004
80,0.062,-0.086,1.000
81,0.031,-0.098,1.012
82,0.023,-0.102,1.004
83,0.027,-0.105,1.004
84,0.035,-0.098,1.008
85,0.031,-0.102,1.008
86,0.031,-0.102,1.004
87,0.031,-0.094,1.008
88,0.039,-0.086,1.016
89,0.039,-0.102,1.020
90,0.031,-0.109,1.016
91,0.027,-0.113,1.004
92,0.035,-0.082,1.016
93,0.027,-0.090,1.016
94,0.027,-0.109,1.008
95,0.027,-0.109,1.000
96,0.027,-0.094,1.008
97,0.035,-0.090,1.004
98,0.043,-0.102,1.012
99,0.031,-0.102,1.012
100,0.043,-0.090,1.020
101,0.043,-0.102,1.012
102,0.031,-0.102,1.020
103,0.027,-0.094,1.008
104,0.031,-0.102,1.004
105,0.039,-0.098,1.008
106,0.027,-0.098,1.000
107,0.031,-0.102,1.004
108,0.031,-0.102,1.008
109,0.043,-0.094,1.012
110,0.027,-0.094,1.016
111,0.027,-0.105,1.016
112,0.035,-0.102,1.012
113,0.027,-0.082,1.008
114,0.039,-0.086,1.012
115,0.039,-0.113,0.996
116,0.023,-0.117,1.004
117,0.016,-0.113,1.008
118,0.012,-0.105,1.008
119,0.055,-0.125,1.020
120,0.070,-0.145,1.012
121,0.023,-0.133,1.027
122,0.004,-0.137,1.023
123,0.012,-0.137,1.008
124,0.039,-0.129,1.020
125,0.051,-0.125,1.016
126,0.031,-0.148,1.004
127,0.051,-0.156,1.004
128,0.086,-0.152,0.992
129,0.070,-0.145,0.934
130,-0.047,-0.137,0.930
131,-0.039,-0.219,0.902
132,0.082,-0.227,0.879
133,0.195,-0.238,0.867
134,0.121,-0.355,0.883
135,-0.062,-0.438,0.871
136,-0.121,-0.469,0.891
137,-0.035,-0.500,0.930
138,0.082,-0.551,0.973
139,0.098,-0.684,0.992
140,0.012,-0.824,1.023
141,0.012,-0.730,1.059
142,0.074,-0.707,1.102
143,0.043,-0.746,1.105
144,-0.031,-0.762,1.105
145,-0.043,-0.711,1.129
146,0.047,-0.672,1.082
147,0.133,-0.566,1.062
148,0.188,-0.523,1.023
149,0.254,-0.441,0.984
150,0.199,-0.348,0.980
151,-0.066,-0.320,0.934
152,-0.254,-0.277,0.910
153,-0.051,-0.145,0.906
154,0.258,-0.102,0.922
155,0.262,-0.148,0.910
156,-0.121,-0.211,0.863
157,-0.270,-0.145,0.867
158,0.020,0.020,0.926
