Sample,X,Y,Z
0,0.031,0.176,1.020
1,0.035,-0.086,1.008
2,0.035,-0.078,1.012
3,0.027,-0.102,1.012
4,0.023,-0.098,1.016
5,0.027,-0.090,1.004
6,0.031,-0.086,1.008
7,0.031,-0.094,1.008
8,0.027,-0.098,1.000
9,0.031,-0.086,1.004
10,0.035,-0.086,1.016
11,0.035,-0.094,1.016
12,0.020,-0.102,1.008
13,0.023,-0.094,1.012
14,0.031,-0.086,1.012
15,0.039,-0.094,1.020
16,0.031,-0.098,1.000
17,0.020,-0.098,1.012
18,0.031,-0.090,1.004
19,0.039,-0.086,1.020
20,0.020,-0.078,0.973
21,0.027,-0.102,1.008
22,0.031,-0.094,1.016
23,0.031,-0.090,1.016
24,0.031,-0.086,1.016
25,0.020,-0.098,1.012
26,0.031,-0.090,1.004
27,0.031,-0.090,1.008
28,0.031,-0.086,1.008
29,0.035,-0.086,1.004
30,0.035,-0.098,1.012
31,0.035,-0.090,1.004
32,0.023,-0.098,1.008
33,0.027,-0.086,1.008
34,0.027,-0.094,1.016
35,0.027,-0.094,1.012
36,0.031,-0.098,1.008
37,0.027,-0.094,1.004
38,0.020,-0.094,1.004
39,0.035,-0.094,1.016
40,0.027,-0.105,0.957
41,0.023,-0.094,1.008
42,0.035,-0.094,1.012
43,0.035,-0.094,1.008
44,0.031,-0.094,1.020
45,0.027,-0.102,1.008
46,0.039,-0.098,1.008
47,0.027,-0.098,1.004
48,0.023,-0.094,1.008
49,0.020,-0.090,1.023
50,0.031,-0.094,1.012
51,0.035,-0.094,1.008
52,0.027,-0.094,1.008
53,0.031,-0.082,1.008
54,0.023,-0.102,1.012
55,0.020,-0.094,1.012
56,0.020,-0.098,1.016
57,0.035,-0.094,1.016
58,0.035,-0.102,1.008
59,0.031,-0.094,1.008
60,0.020,-0.078,0.961
61,0.027,-0.094,1.016
62,0.027,-0.102,1.016
63,0.031,-0.094,1.004
64,0.023,-0.102,1.016
65,0.027,-0.094,1.012
66,0.035,-0.090,1.016
67,0.039,-0.094,1.016
68,0.031,-0.094,1.016
69,0.023,-0.094,1.008
70,0.023,-0.098,1.008
71,0.031,-0.090,1.008
72,0.035,-0.090,1.016
73,0.031,-0.094,1.000
74,0.023,-0.094,1.004
75,0.031,-0.094,1.012
76,0.035,-0.086,1.020
77,0.023,-0.105,1.004
78,0.023,-0.094,1.012
79,0.035,-0.094,1.016
80,0.027,-0.090,1.012
81,0.031,-0.098,1.008
82,0.027,-0.098,1.016
83,0.031,-0.090,1.004
84,0.027,-0.102,1.016
85,0.035,-0.098,1.012
86,0.027,-0.094,1.020
87,0.035,-0.090,1.004
88,0.027,-0.090,1.008
89,0.023,-0.090,1.008
90,0.031,-0.098,1.008
91,0.031,-0.098,1.008
92,0.039,-0.090,1.012
93,0.027,-0.090,1.008
94,0.027,-0.094,1.004
95,0.035,-0.098,1.012
96,0.027,-0.102,1.004
97,0.027,-0.102,1.016
98,0.031,-0.094,1.012
99,0.035,-0.090,1.008
100,0.055,-0.086,0.984
101,0.023,-0.094,1.004
102,0.023,-0.090,1.016
103,0.031,-0.098,1.004
104,0.027,-0.098,1.016
105,0.020,-0.102,1.012
106,0.035,-0.086,1.020
107,0.035,-0.098,1.008
108,0.027,-0.094,1.012
109,0.020,-0.098,1.012
110,0.031,-0.094,1.004
111,0.023,-0.094,1.004
112,0.020,-0.078,1.004
113,0.027,-0.078,1.012
114,0.047,-0.129,1.000
115,0.047,-0.109,1.004
116,0.035,-0.113,1.012
117,0.008,-0.109,1.020
118,0.016,-0.145,1.027
119,0.039,-0.164,1.016
120,0.043,-0.133,0.996
121,0.004,-0.137,1.043
122,0.012,-0.145,1.031
123,0.055,-0.156,1.031
124,0.078,-0.168,1.016
125,0.078,-0.145,0.980
126,0.082,-0.082,0.992
127,-0.066,-0.102,0.977
128,-0.125,-0.195,0.906
129,0.078,-0.203,0.840
130,0.191,-0.180,0.801
131,0.168,-0.262,0.832
132,-0.047,-0.438,0.840
133,-0.098,-0.492,0.832
134,-0.016,-0.520,0.828
135,0.074,-0.520,0.895
136,0.070,-0.754,0.953
137,0.023,-0.883,1.008
138,0.012,-0.906,1.062
139,0.078,-0.891,1.125
140,0.191,-0.852,1.258
141,0.105,-0.891,1.219
142,-0.043,-0.883,1.207
143,-0.184,-0.812,1.195
144,-0.125,-0.711,1.125
145,0.105,-0.613,1.066
146,0.301,-0.438,1.070
147,0.266,-0.488,1.012
148,-0.059,-0.488,0.887
149,-0.160,-0.305,0.859
150,0.008,0.074,0.969
151,0.234,-0.008,0.965
152,0.145,-0.242,0.840
153,-0.207,-0.277,0.742
154,-0.148,0.066,0.859
155,0.195,0.227,0.949
156,0.289,-0.148,0.852
157,0.047,-0.297,0.840
158,-0.070,-0.117,1.008
159,-0.141,-0.074,0.977
160,0.012,-0.156,0.879
161,0.098,-0.320,0.988
162,-0.020,-0.352,1.086
163,0.125,-0.422,1.047
164,0.242,-0.516,1.090
165,-0.160,-0.617,1.070
166,-0.074,-0.371,1.113
167,0.164,-0.520,1.062
168,0.012,-0.551,1.008
169,0.254,-0.539,1.129
170,0.074,-0.535,0.988
171,-0.219,-0.594,0.859
172,-0.188,-0.531,0.910
173,-0.203,-0.121,1.016
174,0.312,-0.629,1.000
175,0.207,-0.656,0.879
176,0.160,-0.566,0.930
177,-0.086,-0.246,0.973
178,0.082,-0.348,1.000
179,0.047,-0.562,0.938
180,0.074,-0.500,0.965
181,-0.230,-0.402,1.004
182,-0.020,-0.305,1.145
183,0.090,-0.488,1.102
184,0.383,-0.320,1.094
185,0.215,-0.434,1.070
186,0.156,-0.172,1.156
187,-0.176,-0.336,1.027
188,-0.156,-0.098,1.004
189,-0.316,0.016,1.004
190,0.090,0.141,1.082
191,0.203,-0.039,0.926
192,0.453,-0.137,0.801
193,0.152,0.305,0.902
194,-0.121,0.062,0.957
195,-0.242,-0.055,0.801
196,-0.223,0.070,0.789
197,-0.086,0.312,1.094
198,-0.078,-0.055,1.023
199,0.430,-0.227,0.871
200,0.355,-0.094,0.914
201,0.156,0.012,1.121
202,-0.250,-0.078,1.020
203,-0.402,-0.422,0.918
204,-0.098,0.023,1.199
205,0.051,-0.082,1.227
206,0.449,-0.195,1.047
207,0.387,-0.520,0.953
208,0.164,-0.207,1.094
209,-0.246,-0.055,1.082
210,-0.348,-0.309,0.918
211,-0.277,-0.148,1.039
212,-0.074,-0.172,1.082
213,0.469,-0.059,0.988
214,0.488,-0.410,0.832
215,0.285,-0.246,0.973
216,-0.312,-0.031,1.008
217,-0.473,-0.309,0.863
218,-0.203,-0.039,1.020
219,-0.004,-0.055,1.094
220,0.527,-0.082,1.031
221,0.449,-0.469,0.848
222,0.281,-0.164,1.062
223,-0.328,-0.027,1.102
224,-0.520,-0.145,0.984
225,-0.152,-0.125,1.109
226,0.117,-0.039,1.078
227,0.477,0.195,1.066
228,0.277,-0.312,0.910
229,0.086,-0.156,1.016
230,-0.250,0.164,1.043
231,-0.328,-0.023,0.938
232,-0.062,0.078,1.031
233,0.012,-0.016,0.992
234,0.473,0.141,0.977
235,0.312,-0.105,0.898
236,0.051,-0.020,1.023
237,-0.270,-0.008,1.027
238,-0.230,-0.148,0.930
239,0.086,0.059,1.098
240,0.133,-0.023,1.047
241,0.309,0.023,1.035
242,0.090,-0.234,0.969
243,-0.051,-0.238,1.066
244,-0.160,0.160,1.066
245,-0.227,-0.125,0.965
246,-0.031,-0.172,1.043
247,0.047,0.012,0.980
248,0.332,0.125,0.930
249,0.090,-0.234,0.902
250,0.105,-0.340,1.000
251,-0.047,0.023,0.961
252,-0.230,-0.273,0.840
253,-0.035,-0.027,1.094
254,0.043,-0.258,1.020
255,0.395,-0.113,0.945
256,0.297,-0.398,0.969
257,0.117,-0.250,1.098
258,-0.238,-0.098,1.035
259,-0.266,-0.406,0.918
260,0.082,-0.043,1.207
261,0.098,-0.164,1.148
262,0.277,-0.051,1.020
263,0.082,-0.355,0.938
264,-0.027,-0.137,1.098
265,-0.160,0.121,1.074
266,-0.238,-0.227,0.902
267,0.020,-0.023,1.117
268,-0.023,-0.047,1.086
269,0.285,0.172,0.980
270,0.184,-0.145,0.922
271,-0.027,-0.027,1.082
272,-0.188,0.191,1.051
273,-0.129,-0.238,0.812
274,0.301,0.355,1.039
275,0.020,0.145,1.043
276,0.133,0.102,0.871
277,0.227,-0.121,0.797
278,0.137,0.051,0.969
279,-0.086,0.375,1.012
280,-0.195,-0.250,0.812
281,-0.035,-0.031,1.012
282,0.000,-0.121,1.023
283,0.270,0.234,1.012
284,0.160,-0.426,0.930
285,0.008,-0.363,1.070
286,-0.195,-0.023,1.090
287,-0.203,-0.297,0.926
288,0.113,-0.156,1.141
289,0.070,-0.316,1.117
290,0.227,-0.145,1.027
291,0.203,-0.406,0.977
292,0.082,-0.305,1.117
293,-0.168,-0.016,1.141
294,-0.172,-0.422,0.941
295,0.051,-0.172,1.113
296,0.031,-0.156,1.109
297,0.289,0.102,1.047
298,0.078,-0.320,0.895
299,-0.023,-0.207,1.000
300,-0.191,0.262,1.031
301,-0.207,0.016,0.855
302,0.172,0.086,0.988
303,0.074,-0.027,0.926
304,0.273,0.230,0.930
305,0.137,-0.223,0.836
306,0.039,0.051,0.977
307,-0.188,0.195,1.000
308,-0.207,-0.160,0.871
309,0.117,-0.082,1.059
310,0.066,-0.020,1.062
311,0.293,0.055,1.020
312,0.238,-0.270,0.988
313,-0.023,-0.309,1.047
314,-0.305,0.133,1.086
315,-0.234,-0.180,0.992
316,0.176,-0.102,1.145
317,0.223,-0.145,1.066
318,0.324,0.059,0.996
