Sample,X,Y,Z
0,0.512,0.445,1.027
1,0.035,-0.074,1.008
2,0.027,-0.078,1.012
3,0.027,-0.074,1.012
4,0.031,-0.090,0.996
5,0.031,-0.090,1.012
6,0.035,-0.078,1.000
7,0.027,-0.086,1.016
8,0.027,-0.090,1.000
9,0.035,-0.078,1.004
10,0.031,-0.078,0.996
11,0.035,-0.086,1.004
12,0.027,-0.078,1.008
13,0.031,-0.082,1.004
14,0.031,-0.082,1.004
15,0.039,-0.082,1.016
16,0.035,-0.082,1.008
17,0.023,-0.082,1.008
18,0.035,-0.082,1.020
19,0.035,-0.086,1.004
20,0.027,-0.090,1.008
21,0.027,-0.086,1.004
22,0.031,-0.078,1.016
23,0.035,-0.078,1.012
24,0.039,-0.086,1.004
25,0.043,-0.082,1.000
26,0.027,-0.082,1.004
27,0.035,-0.078,1.012
28,0.035,-0.082,1.004
29,0.043,-0.086,1.004
30,0.035,-0.082,1.008
31,0.027,-0.082,1.012
32,0.027,-0.082,1.004
33,0.031,-0.086,1.012
34,0.043,-0.074,1.012
35,0.023,-0.086,1.004
36,0.020,-0.082,1.012
37,0.027,-0.074,1.012
38,0.043,-0.074,1.008
39,0.031,-0.090,1.016
40,0.031,-0.086,0.984
41,0.027,-0.086,1.008
42,0.031,-0.082,1.008
43,0.035,-0.070,1.008
44,0.027,-0.094,1.004
45,0.035,-0.090,1.008
46,0.039,-0.078,1.008
47,0.031,-0.074,1.016
48,0.027,-0.082,1.004
49,0.031,-0.090,1.004
50,0.027,-0.086,1.012
51,0.031,-0.070,1.012
52,0.031,-0.078,1.008
53,0.039,-0.090,1.008
54,0.027,-0.090,1.004
55,0.023,-0.066,1.012
56,0.027,-0.070,1.008
57,0.035,-0.086,1.008
58,0.039,-0.094,1.008
59,0.023,-0.086,1.008
60,0.000,-0.059,0.973
61,0.031,-0.066,1.012
62,0.031,-0.090,1.008
63,0.031,-0.094,1.004
64,0.027,-0.078,1.012
65,0.035,-0.070,1.012
66,0.035,-0.078,1.016
67,0.035,-0.094,1.016
68,0.031,-0.082,1.008
69,0.027,-0.078,1.016
70,0.039,-0.082,1.008
71,0.035,-0.090,1.004
72,0.031,-0.090,1.004
73,0.027,-0.070,1.012
74,0.039,-0.070,1.012
75,0.035,-0.086,1.012
76,0.023,-0.086,1.008
77,0.027,-0.094,1.004
78,0.039,-0.070,1.004
79,0.035,-0.074,1.012
80,0.051,-0.070,0.980
81,0.031,-0.086,1.004
82,0.027,-0.082,1.008
83,0.039,-0.074,1.004
84,0.031,-0.082,1.020
85,0.023,-0.090,1.008
86,0.031,-0.090,1.016
87,0.035,-0.082,1.012
88,0.035,-0.070,1.012
89,0.035,-0.074,1.008
90,0.027,-0.090,1.008
91,0.031,-0.086,1.008
92,0.039,-0.070,1.012
93,0.023,-0.074,1.004
94,0.020,-0.086,1.004
95,0.027,-0.094,0.996
96,0.035,-0.070,1.016
97,0.039,-0.082,1.008
98,0.031,-0.086,1.008
99,0.020,-0.090,1.012
100,0.043,-0.070,0.941
101,0.043,-0.078,1.012
102,0.043,-0.078,1.004
103,0.027,-0.098,1.000
104,0.027,-0.086,1.004
105,0.039,-0.066,1.012
106,0.035,-0.086,1.016
107,0.027,-0.078,1.004
108,0.031,-0.094,1.012
109,0.027,-0.078,1.012
110,0.039,-0.078,1.004
111,0.035,-0.082,1.008
112,0.027,-0.074,1.012
113,0.051,-0.074,1.004
114,0.039,-0.086,1.008
115,-0.008,-0.109,1.000
116,-0.027,-0.090,1.016
117,0.031,-0.066,1.008
118,0.090,-0.094,1.016
119,0.059,-0.145,1.008
120,-0.027,-0.098,0.992
121,-0.043,-0.070,1.031
122,0.059,-0.078,1.031
123,0.078,-0.117,1.016
124,0.008,-0.129,1.004
125,-0.035,-0.105,1.016
126,0.016,-0.047,1.023
127,0.062,-0.074,1.008
128,0.020,-0.109,1.004
129,-0.012,-0.109,1.000
130,0.000,-0.082,1.012
131,-0.012,-0.055,1.008
132,-0.027,-0.105,0.977
133,-0.086,-0.129,0.949
134,-0.121,-0.141,0.934
135,-0.164,-0.168,0.922
136,-0.223,-0.199,0.914
137,-0.266,-0.266,0.922
138,-0.289,-0.316,0.926
139,-0.328,-0.359,0.934
140,-0.320,-0.395,1.004
141,-0.293,-0.438,0.965
142,-0.211,-0.473,0.996
143,-0.051,-0.555,1.012
144,-0.219,-0.523,1.023
145,-0.535,-0.566,1.051
146,-0.410,-0.555,1.098
147,-0.059,-0.500,1.137
148,0.328,-0.531,1.125
149,0.180,-0.617,1.109
150,-0.328,-0.520,1.086
151,-0.457,-0.363,1.094
152,0.086,-0.109,1.109
153,0.832,-0.090,1.043
154,0.477,-0.277,0.965
155,-0.344,-0.258,0.926
156,-0.738,0.004,0.949
157,-0.102,0.266,0.926
158,0.508,0.137,0.906
159,0.113,-0.012,0.879
160,-0.449,-0.090,0.969
161,-0.242,0.141,0.895
162,-0.090,0.332,0.910
163,-0.062,0.055,0.945
164,-0.207,-0.074,0.945
165,-0.547,-0.113,0.953
166,-0.258,-0.137,0.992
167,0.309,-0.008,1.051
168,-0.129,-0.164,1.039
169,-0.648,-0.543,0.996
170,-0.461,-0.289,1.055
171,-0.082,-0.133,1.102
172,0.473,-0.535,1.074
173,0.137,-0.523,1.047
174,-0.457,-0.512,1.078
175,-0.543,-0.574,1.066
176,-0.113,-0.227,1.043
177,0.707,-0.543,1.070
178,0.215,-0.676,0.992
179,-0.590,-0.500,0.969
180,-0.621,-0.332,0.980
181,-0.070,-0.105,0.992
182,0.504,-0.312,0.957
183,0.305,-0.449,0.895
184,-0.461,-0.355,0.906
185,-0.531,-0.090,0.902
186,-0.176,-0.020,0.930
187,0.094,-0.180,0.945
188,0.023,-0.363,0.969
189,-0.230,-0.211,0.977
190,-0.121,-0.148,0.984
191,-0.055,-0.117,1.055
192,0.129,-0.188,1.047
193,-0.102,-0.320,1.031
194,-0.574,-0.164,1.023
195,-0.348,-0.082,1.094
196,0.121,-0.094,1.086
197,0.332,-0.191,1.039
198,0.000,-0.324,1.016
199,-0.402,-0.125,0.980
200,-0.457,-0.051,0.949
