Sample,X,Y,Z
0,0.020,0.172,1.023
1,0.031,-0.082,1.008
2,0.031,-0.086,1.008
3,0.023,-0.090,1.008
4,0.023,-0.086,1.012
5,0.031,-0.082,1.012
6,0.027,-0.082,1.012
7,0.035,-0.086,1.008
8,0.031,-0.090,1.012
9,0.031,-0.082,1.004
10,0.031,-0.090,1.012
11,0.031,-0.078,1.012
12,0.027,-0.086,1.008
13,0.023,-0.086,1.000
14,0.027,-0.078,1.008
15,0.035,-0.078,1.016
16,0.035,-0.090,1.012
17,0.020,-0.090,1.008
18,0.023,-0.082,1.012
19,0.031,-0.078,1.008
20,0.023,-0.074,1.004
21,0.031,-0.086,1.012
22,0.020,-0.090,1.004
23,0.031,-0.086,1.004
24,0.043,-0.078,1.008
25,0.031,-0.086,1.012
26,0.031,-0.094,1.004
27,0.027,-0.082,1.012
28,0.031,-0.082,1.012
29,0.027,-0.082,1.008
30,0.023,-0.098,1.012
31,0.027,-0.090,1.012
32,0.035,-0.082,1.012
33,0.031,-0.082,1.004
34,0.035,-0.086,1.012
35,0.023,-0.082,1.016
36,0.035,-0.082,1.016
37,0.023,-0.082,1.008
38,0.027,-0.090,1.012
39,0.031,-0.086,1.008
40,0.035,-0.074,0.973
41,0.031,-0.086,1.012
42,0.027,-0.086,1.020
43,0.023,-0.078,1.008
44,0.023,-0.086,1.012
45,0.035,-0.078,1.012
46,0.035,-0.090,1.008
47,0.035,-0.090,1.012
48,0.027,-0.082,1.008
49,0.027,-0.090,1.012
50,0.023,-0.078,1.008
51,0.031,-0.086,1.008
52,0.027,-0.082,1.012
53,0.035,-0.090,1.008
54,0.027,-0.086,1.012
55,0.031,-0.082,1.008
56,0.023,-0.078,1.012
57,0.027,-0.090,1.012
58,0.031,-0.086,1.008
59,0.031,-0.090,1.008
60,0.027,-0.078,1.027
61,0.027,-0.082,1.004
62,0.027,-0.090,1.008
63,0.027,-0.086,1.008
64,0.027,-0.086,1.016
65,0.031,-0.086,1.000
66,0.027,-0.082,1.004
67,0.027,-0.090,1.004
68,0.031,-0.094,1.016
69,0.023,-0.082,1.016
70,0.035,-0.090,1.020
71,0.031,-0.082,1.012
72,0.027,-0.086,1.008
73,0.023,-0.078,1.008
74,0.027,-0.082,1.012
75,0.039,-0.090,1.008
76,0.031,-0.082,1.008
77,0.031,-0.086,1.012
78,0.035,-0.086,1.008
79,0.035,-0.078,1.008
80,0.027,-0.082,1.027
81,0.023,-0.086,1.008
82,0.027,-0.082,1.008
83,0.031,-0.078,1.008
84,0.031,-0.078,1.016
85,0.023,-0.086,1.008
86,0.020,-0.086,1.012
87,0.031,-0.086,1.012
88,0.031,-0.086,1.012
89,0.031,-0.086,1.008
90,0.031,-0.094,1.008
91,0.023,-0.086,1.012
92,0.027,-0.090,1.004
93,0.023,-0.074,1.008
94,0.031,-0.082,1.012
95,0.035,-0.082,1.016
96,0.027,-0.078,1.008
97,0.031,-0.090,1.008
98,0.039,-0.086,1.008
99,0.031,-0.090,1.004
100,0.035,-0.078,1.012
101,0.027,-0.094,1.004
102,0.027,-0.086,1.012
103,0.023,-0.086,1.008
104,0.031,-0.090,1.004
105,0.027,-0.086,1.012
106,0.027,-0.082,1.012
107,0.039,-0.082,1.016
108,0.031,-0.086,1.008
109,0.031,-0.086,1.008
110,0.023,-0.070,1.016
111,0.027,-0.078,1.012
112,0.027,-0.078,1.020
113,0.043,-0.125,1.004
114,0.059,-0.105,1.004
115,0.023,-0.109,1.008
116,0.016,-0.102,1.023
117,0.016,-0.152,1.023
118,0.047,-0.152,1.027
119,0.035,-0.125,1.035
120,0.027,-0.137,1.051
121,0.008,-0.156,1.043
122,0.031,-0.141,1.031
123,0.082,-0.172,1.020
124,0.141,-0.133,0.965
125,0.059,-0.109,0.941
126,-0.102,-0.141,0.934
127,-0.090,-0.250,0.879
128,0.109,-0.250,0.785
129,0.246,-0.234,0.801
130,0.129,-0.379,0.855
131,-0.062,-0.516,0.848
132,-0.125,-0.621,0.820
133,-0.086,-0.578,0.871
134,0.000,-0.625,0.969
135,0.086,-0.832,1.000
136,0.117,-1.004,1.023
137,0.129,-0.918,1.113
138,0.137,-0.836,1.223
139,-0.004,-0.906,1.203
140,-0.105,-0.977,1.180
141,-0.148,-0.887,1.176
