Sample,X,Y,Z
0,0.020,0.152,1.027
1,0.039,-0.082,1.000
2,0.031,-0.090,1.004
3,0.027,-0.090,1.008
4,0.031,-0.086,1.008
5,0.031,-0.090,1.000
6,0.039,-0.090,1.008
7,0.023,-0.086,1.004
8,0.031,-0.074,1.012
9,0.027,-0.094,1.008
10,0.023,-0.090,1.004
11,0.035,-0.090,1.004
12,0.039,-0.094,1.000
13,0.031,-0.090,1.004
14,0.031,-0.086,1.008
15,0.031,-0.086,1.000
16,0.043,-0.090,1.012
17,0.031,-0.090,1.012
18,0.035,-0.086,1.008
19,0.027,-0.086,1.004
20,0.039,-0.105,1.043
21,0.031,-0.094,1.012
22,0.023,-0.090,1.016
23,0.031,-0.090,1.008
24,0.035,-0.090,1.012
25,0.031,-0.086,1.012
26,0.027,-0.090,1.016
27,0.031,-0.090,1.008
28,0.031,-0.090,1.012
29,0.031,-0.090,1.004
30,0.031,-0.086,1.004
31,0.027,-0.094,1.008
32,0.031,-0.082,1.008
33,0.039,-0.082,1.008
34,0.027,-0.094,1.016
35,0.027,-0.094,1.004
36,0.035,-0.082,1.016
37,0.039,-0.082,1.020
38,0.031,-0.090,1.004
39,0.031,-0.094,1.012
40,0.051,-0.094,0.980
41,0.039,-0.090,1.008
42,0.035,-0.082,1.004
43,0.023,-0.090,1.004
44,0.027,-0.090,1.008
45,0.031,-0.086,1.004
46,0.035,-0.082,1.012
47,0.035,-0.090,1.008
48,0.035,-0.090,1.008
49,0.027,-0.086,1.008
50,0.031,-0.086,1.004
51,0.031,-0.086,1.016
52,0.035,-0.090,1.008
53,0.031,-0.094,1.020
54,0.031,-0.082,1.012
55,0.035,-0.090,1.016
56,0.031,-0.086,1.012
57,0.023,-0.098,1.016
58,0.035,-0.094,1.012
59,0.031,-0.094,1.004
60,0.047,-0.098,1.020
61,0.031,-0.094,1.004
62,0.027,-0.098,1.016
63,0.031,-0.090,1.016
64,0.031,-0.082,1.008
65,0.027,-0.090,1.004
66,0.035,-0.086,1.004
67,0.035,-0.090,1.008
68,0.031,-0.090,1.012
69,0.031,-0.094,1.012
70,0.031,-0.090,1.016
71,0.039,-0.086,1.008
72,0.039,-0.090,1.012
73,0.027,-0.086,1.004
74,0.043,-0.086,1.004
75,0.031,-0.094,1.008
76,0.027,-0.102,1.016
77,0.031,-0.086,1.008
78,0.035,-0.105,1.004
79,0.031,-0.090,1.004
80,0.039,-0.094,1.047
81,0.035,-0.082,1.016
82,0.031,-0.090,1.012
83,0.031,-0.094,1.016
84,0.027,-0.090,1.004
85,0.023,-0.098,1.012
86,0.027,-0.078,1.016
87,0.043,-0.090,1.004
88,0.035,-0.094,1.008
89,0.031,-0.086,1.008
90,0.031,-0.090,1.008
91,0.039,-0.102,1.016
92,0.039,-0.086,1.012
93,0.031,-0.090,1.016
94,0.023,-0.094,1.008
95,0.035,-0.090,1.012
96,0.035,-0.094,1.008
97,0.027,-0.094,1.008
98,0.023,-0.090,1.012
99,0.023,-0.094,1.008
100,0.035,-0.094,1.027
101,0.035,-0.094,1.016
102,0.027,-0.094,1.004
103,0.027,-0.090,1.012
104,0.039,-0.086,1.016
105,0.031,-0.094,1.012
106,0.035,-0.094,1.004
107,0.027,-0.086,1.008
108,0.031,-0.086,1.012
109,0.031,-0.094,1.012
110,0.035,-0.090,1.016
111,0.035,-0.086,1.008
112,0.027,-0.070,1.016
113,0.043,-0.094,1.012
114,0.055,-0.133,0.996
115,0.051,-0.102,1.000
116,0.012,-0.102,1.008
117,0.008,-0.113,1.020
118,0.031,-0.156,1.023
119,0.047,-0.152,1.020
120,0.008,-0.117,1.047
121,0.020,-0.148,1.031
122,0.023,-0.164,1.023
123,0.051,-0.148,1.020
124,0.086,-0.164,0.988
125,0.047,-0.105,0.969
126,-0.039,-0.074,0.957
127,-0.105,-0.180,0.918
128,0.039,-0.234,0.840
129,0.188,-0.203,0.809
130,0.168,-0.234,0.844
131,-0.020,-0.402,0.855
132,-0.039,-0.508,0.852
133,0.020,-0.523,0.871
134,0.070,-0.504,0.934
135,0.102,-0.656,1.000
136,0.016,-0.789,1.031
137,-0.027,-0.848,1.070
138,0.027,-0.777,1.137
139,0.160,-0.715,1.184
140,0.156,-0.770,1.145
141,0.000,-0.754,1.195
142,-0.121,-0.656,1.207
143,-0.102,-0.543,1.141
144,0.051,-0.512,1.047
145,0.172,-0.418,1.016
146,0.238,-0.309,1.027
147,0.066,-0.320,0.949
148,-0.055,-0.297,0.836
149,-0.121,-0.074,0.824
150,0.012,0.137,0.895
151,0.203,-0.008,0.910
152,0.180,-0.184,0.844
153,-0.195,-0.211,0.762
154,-0.238,0.004,0.844
155,0.117,0.109,0.988
156,0.441,-0.199,0.969
157,0.090,-0.484,0.883
158,-0.160,-0.332,0.996
159,-0.047,-0.148,1.137
160,0.062,-0.238,0.969
161,0.098,-0.527,0.941
162,0.059,-0.508,1.074
163,-0.016,-0.461,1.094
164,0.141,-0.461,1.008
165,0.191,-0.523,1.062
166,-0.148,-0.496,1.055
167,-0.047,-0.438,1.008
168,0.180,-0.547,0.969
169,-0.031,-0.535,0.969
170,0.168,-0.371,1.117
171,0.102,-0.672,0.969
172,-0.164,-0.609,0.824
173,-0.098,-0.473,0.953
174,-0.191,-0.184,0.992
175,0.285,-0.484,1.035
176,0.125,-0.699,0.879
177,0.047,-0.441,0.934
178,-0.062,-0.547,0.918
179,0.086,-0.215,1.020
180,0.262,-0.691,0.996
181,0.102,-0.461,1.000
182,-0.203,-0.820,0.922
183,-0.156,-0.195,1.117
