Sample,X,Y,Z
0,0.008,0.164,1.016
1,0.027,-0.078,1.020
2,0.027,-0.082,1.000
3,0.031,-0.078,1.012
4,0.027,-0.082,1.008
5,0.031,-0.078,1.012
6,0.027,-0.074,1.008
7,0.035,-0.078,1.012
8,0.035,-0.090,1.004
9,0.031,-0.078,1.012
10,0.023,-0.078,1.008
11,0.035,-0.082,1.012
12,0.031,-0.086,1.023
13,0.027,-0.078,1.020
14,0.023,-0.082,1.012
15,0.031,-0.078,1.004
16,0.035,-0.078,1.008
17,0.027,-0.078,1.004
18,0.027,-0.082,1.012
19,0.027,-0.082,1.008
20,0.051,-0.078,1.043
21,0.027,-0.074,1.004
22,0.023,-0.078,1.008
23,0.031,-0.078,1.008
24,0.031,-0.082,1.004
25,0.020,-0.082,1.008
26,0.027,-0.074,1.008
27,0.031,-0.074,1.004
28,0.031,-0.078,1.004
29,0.031,-0.086,1.012
30,0.023,-0.078,1.008
31,0.027,-0.082,1.012
32,0.031,-0.070,1.012
33,0.031,-0.074,1.004
34,0.027,-0.086,1.004
35,0.023,-0.082,1.012
36,0.027,-0.070,1.008
37,0.031,-0.074,1.016
38,0.031,-0.082,1.012
39,0.023,-0.082,1.012
40,0.016,-0.066,0.984
41,0.035,-0.070,1.012
42,0.039,-0.078,1.016
43,0.031,-0.090,1.020
44,0.027,-0.078,0.996
45,0.031,-0.078,1.020
46,0.043,-0.082,1.012
47,0.031,-0.074,1.012
48,0.023,-0.082,1.012
49,0.031,-0.086,1.012
50,0.035,-0.070,1.004
51,0.035,-0.074,1.004
52,0.027,-0.078,1.004
53,0.027,-0.086,1.004
54,0.035,-0.074,1.008
55,0.035,-0.074,1.012
56,0.035,-0.078,1.008
57,0.020,-0.078,1.004
58,0.023,-0.078,1.008
59,0.039,-0.070,1.016
60,0.027,-0.062,0.977
61,0.031,-0.090,1.012
62,0.027,-0.082,1.004
63,0.027,-0.070,1.027
64,0.039,-0.078,1.020
65,0.027,-0.078,1.000
66,0.027,-0.082,1.012
67,0.023,-0.074,1.012
68,0.023,-0.078,1.012
69,0.031,-0.078,1.008
70,0.031,-0.078,1.012
71,0.027,-0.082,1.012
72,0.031,-0.082,1.004
73,0.031,-0.074,1.004
74,0.027,-0.078,1.008
75,0.035,-0.074,1.004
76,0.035,-0.082,1.008
77,0.031,-0.086,1.004
78,0.035,-0.066,1.008
79,0.027,-0.078,1.008
80,0.059,-0.082,0.953
81,0.031,-0.082,1.008
82,0.023,-0.070,1.008
83,0.035,-0.078,1.008
84,0.023,-0.078,1.004
85,0.035,-0.082,1.004
86,0.027,-0.074,1.000
87,0.031,-0.074,1.012
88,0.035,-0.074,1.004
89,0.027,-0.082,1.008
90,0.031,-0.078,1.008
91,0.031,-0.074,1.004
92,0.027,-0.074,1.012
93,0.027,-0.082,1.012
94,0.023,-0.074,1.012
95,0.027,-0.078,1.008
96,0.039,-0.082,1.000
97,0.023,-0.078,1.008
98,0.027,-0.078,1.008
99,0.031,-0.074,1.012
100,0.047,-0.078,0.969
101,0.031,-0.074,1.004
102,0.023,-0.078,1.016
103,0.023,-0.082,1.000
104,0.035,-0.074,1.008
105,0.031,-0.074,1.012
106,0.031,-0.082,1.008
107,0.035,-0.086,1.008
108,0.027,-0.074,1.012
109,0.027,-0.082,1.008
110,0.027,-0.074,1.016
111,0.035,-0.086,1.020
112,0.039,-0.141,0.992
113,0.043,-0.109,1.012
114,0.023,-0.121,1.012
115,0.012,-0.137,1.027
116,-0.031,-0.184,1.027
117,-0.035,-0.148,1.031
118,0.074,-0.176,1.035
119,0.164,-0.199,0.977
120,0.152,-0.227,0.926
121,-0.012,-0.203,0.883
122,-0.258,-0.254,0.891
123,-0.113,-0.355,0.836
124,0.172,-0.395,0.738
125,0.285,-0.473,0.773
126,0.160,-0.645,0.828
127,-0.031,-0.805,0.836
128,-0.129,-0.906,0.852
129,-0.035,-0.883,0.961
130,0.117,-0.910,1.070
131,0.320,-1.035,1.156
132,0.133,-1.234,1.188
133,-0.059,-1.145,1.242
134,-0.133,-0.992,1.230
135,-0.113,-0.934,1.164
136,0.074,-0.918,1.160
137,0.148,-0.703,1.211
138,0.078,-0.824,1.113
139,-0.016,-0.645,1.027
140,0.047,-0.262,1.148
141,0.102,-0.141,1.105
142,0.020,-0.320,0.898
143,0.008,-0.152,0.848
144,0.062,0.070,0.895
145,0.105,0.238,0.840
146,0.129,0.129,0.773
147,0.078,0.016,0.840
148,-0.117,0.090,0.859
149,0.023,0.133,0.789
150,0.105,-0.051,0.812
151,-0.098,-0.016,0.918
152,0.035,0.043,1.055
153,0.074,-0.281,1.004
154,0.012,-0.285,0.941
155,0.062,-0.129,1.062
156,0.012,-0.152,1.051
157,0.086,-0.359,1.051
158,0.145,-0.543,1.066
159,-0.074,-0.457,1.000
160,-0.062,-0.527,0.969
161,-0.199,-0.629,0.996
162,0.109,-0.449,1.125
163,0.172,-0.539,1.082
164,0.207,-0.758,0.969
165,-0.012,-0.777,0.926
166,0.086,-0.320,1.035
167,-0.070,-0.637,0.938
168,-0.008,-0.656,0.898
169,-0.086,-0.691,0.926
170,0.078,-0.391,1.066
171,0.074,-0.695,0.965
172,0.328,-0.602,0.938
173,0.121,-0.531,1.004
174,0.105,-0.461,1.051
175,-0.078,-0.562,0.938
176,-0.254,-0.617,0.938
177,-0.246,-0.160,1.164
178,-0.008,-0.340,1.145
179,0.402,-0.574,0.984
180,0.500,-0.531,0.941
181,0.180,-0.320,1.066
182,-0.250,-0.191,0.992
183,-0.523,-0.371,0.949
184,-0.363,-0.102,1.082
185,0.277,-0.059,1.109
186,0.672,-0.410,0.887
187,0.699,-0.207,0.871
188,0.047,-0.168,0.883
189,-0.809,0.219,1.000
190,-0.738,-0.285,0.984
191,-0.055,0.188,1.004
192,0.863,0.133,1.070
193,0.898,-0.141,0.934
194,0.230,-0.336,0.836
195,-0.699,0.102,1.016
196,-1.180,0.254,1.148
197,-0.422,0.121,1.113
198,0.980,0.098,1.145
199,1.062,-0.383,0.938
200,0.453,-0.051,0.875
201,-0.594,0.109,1.039
202,-1.219,0.129,1.035
203,-0.492,0.254,1.105
204,0.938,0.113,1.137
205,1.133,-0.371,0.863
206,0.465,-0.113,0.832
207,-0.613,0.168,0.988
208,-1.066,0.387,1.016
209,-0.332,0.145,1.004
210,0.727,-0.137,0.988
211,0.750,-0.383,0.844
212,0.184,-0.070,0.781
213,-0.422,0.098,0.926
214,-0.664,0.086,1.051
215,-0.102,-0.082,1.121
216,0.477,-0.621,0.980
217,0.590,-0.547,0.949
218,0.168,-0.328,0.988
219,-0.164,-0.039,1.113
220,-0.312,-0.160,1.238
221,0.035,-0.340,1.266
222,0.230,-0.766,1.090
223,0.324,-0.438,1.062
224,-0.066,-0.109,1.137
225,-0.371,0.055,1.152
226,-0.148,0.008,1.109
227,0.328,-0.242,1.105
228,0.266,-0.398,0.969
229,0.027,-0.023,0.852
230,-0.168,0.484,0.957
231,-0.465,0.320,0.941
232,0.109,0.254,0.906
233,0.684,-0.043,0.816
234,0.312,-0.074,0.699
235,-0.367,0.207,0.812
236,-0.539,0.395,0.973
237,-0.234,0.191,0.934
238,0.473,-0.043,0.953
239,0.801,-0.270,1.000
240,0.074,-0.297,0.910
241,-0.559,-0.160,0.996
242,-0.523,0.141,1.195
243,0.059,0.051,1.203
244,0.727,-0.359,1.055
245,0.766,-0.570,1.031
246,-0.145,-0.273,1.078
247,-0.660,0.004,1.176
248,-0.484,-0.016,1.207
249,0.258,-0.270,1.164
250,0.699,-0.203,1.098
251,0.488,-0.270,0.969
252,-0.375,-0.125,0.914
253,-0.980,0.188,1.047
254,-0.414,0.266,1.016
255,0.508,0.121,0.859
256,0.879,-0.223,0.762
257,0.281,-0.305,0.742
258,-0.602,0.273,0.840
259,-0.672,0.230,0.961
260,-0.059,0.047,0.949
261,0.785,-0.133,0.996
262,0.844,-0.492,0.930
263,-0.027,-0.316,0.914
264,-0.621,0.094,1.125
265,-0.559,0.203,1.270
266,0.082,-0.254,1.105
267,0.723,-0.352,1.039
268,0.742,-0.430,1.113
269,-0.160,-0.191,1.027
270,-0.801,0.258,1.191
271,-0.543,-0.160,1.168
272,0.332,0.090,1.086
273,0.980,-0.168,1.020
274,0.625,-0.297,0.906
275,-0.516,-0.004,0.879
276,-0.926,0.516,0.973
277,-0.441,0.266,1.004
278,0.562,0.074,0.859
279,0.910,-0.203,0.758
280,0.434,-0.277,0.781
281,-0.641,0.324,0.898
282,-0.910,0.297,0.984
283,-0.277,-0.039,1.004
284,0.797,-0.207,1.012
285,1.000,-0.406,0.941
286,0.250,-0.461,0.961
287,-0.734,0.055,1.059
288,-0.812,0.121,1.219
289,-0.098,-0.207,1.172
290,0.918,-0.461,1.105
291,0.973,-0.438,1.039
292,0.020,-0.227,1.051
293,-0.918,0.016,1.109
294,-0.797,0.062,1.211
295,0.031,-0.117,1.035
296,0.977,-0.172,1.012
297,0.906,-0.277,0.973
298,-0.270,-0.215,0.844
299,-1.086,0.305,0.898
300,-0.773,0.395,1.133
301,0.316,0.223,0.961
302,1.160,-0.344,0.715
303,0.855,-0.219,0.848
304,-0.543,-0.086,0.918
305,-1.156,0.352,0.953
306,-0.379,0.270,1.078
307,0.773,-0.203,1.051
308,1.051,-0.457,0.973
309,0.613,-0.461,1.000
310,-0.660,-0.031,1.043
311,-1.055,0.305,1.199
312,-0.227,0.109,1.137
313,0.742,-0.188,1.129
314,0.941,-0.539,1.023
315,0.379,-0.129,1.023
316,-0.719,0.094,0.961
317,-0.953,0.332,1.078
318,-0.266,0.133,1.094
319,0.906,-0.246,0.926
320,0.926,-0.395,0.824
321,0.152,-0.145,0.891
322,-0.996,0.359,0.859
323,-0.965,0.332,0.996
324,0.031,-0.102,0.941
325,1.047,-0.234,0.887
326,0.969,-0.352,0.945
327,-0.113,-0.379,0.918
328,-0.996,0.070,0.953
329,-0.695,0.242,1.199
330,0.219,-0.258,1.164
331,1.117,-0.551,0.996
332,1.016,-0.562,1.082
333,-0.188,-0.219,1.094
334,-0.945,0.172,1.199
335,-0.660,-0.016,1.191
336,0.238,-0.090,1.160
337,1.102,-0.180,1.070
338,0.855,-0.344,1.016
339,-0.461,-0.203,0.898
340,-1.152,0.461,0.969
341,-0.668,0.457,1.094
342,0.504,-0.031,0.957
343,0.930,-0.215,0.781
344,0.633,-0.223,0.773
345,-0.637,0.297,0.840
346,-1.141,0.414,0.891
347,-0.316,0.168,0.906
348,0.891,-0.121,0.934
349,1.008,-0.371,0.961
350,0.312,-0.469,0.938
351,-0.566,0.031,0.969
352,-0.859,0.137,1.137
353,-0.273,-0.078,1.215
354,0.883,-0.344,1.176
355,0.949,-0.594,1.066
356,0.160,-0.590,1.043
357,-0.703,0.270,1.191
358,-0.871,0.309,1.242
359,-0.102,-0.184,1.094
360,0.867,-0.316,0.965
361,0.969,-0.309,0.926
362,-0.121,-0.043,0.895
363,-0.953,0.203,0.934
364,-0.684,0.246,0.961
365,0.227,0.129,0.910
366,0.867,-0.191,0.871
367,0.727,-0.473,0.809
368,-0.336,-0.055,0.824
369,-0.934,0.266,0.961
370,-0.434,0.254,1.090
371,0.434,-0.203,1.000
372,0.781,-0.430,0.965
373,0.648,-0.492,1.047
