Sample,X,Y,Z
0,0.020,0.184,1.020
1,0.035,-0.082,1.004
2,0.031,-0.082,1.008
3,0.031,-0.094,1.012
4,0.035,-0.086,1.012
5,0.020,-0.086,1.008
6,0.027,-0.086,1.012
7,0.031,-0.090,1.012
8,0.027,-0.086,1.004
9,0.027,-0.090,1.004
10,0.031,-0.082,1.008
11,0.027,-0.082,1.004
12,0.031,-0.086,1.008
13,0.031,-0.094,0.996
14,0.023,-0.090,1.004
15,0.031,-0.078,1.008
16,0.035,-0.086,1.012
17,0.027,-0.086,1.008
18,0.027,-0.094,1.004
19,0.027,-0.090,1.004
20,0.031,-0.074,0.988
21,0.035,-0.090,1.016
22,0.023,-0.086,1.004
23,0.020,-0.086,1.016
24,0.035,-0.086,1.012
25,0.031,-0.094,1.016
26,0.027,-0.086,1.008
27,0.023,-0.082,1.008
28,0.023,-0.078,1.012
29,0.031,-0.086,1.016
30,0.031,-0.082,0.992
31,0.023,-0.086,1.012
32,0.027,-0.094,1.012
33,0.035,-0.086,1.020
34,0.035,-0.090,1.020
35,0.031,-0.094,1.012
36,0.027,-0.078,1.008
37,0.027,-0.082,1.012
38,0.023,-0.086,1.016
39,0.027,-0.090,1.004
40,0.008,-0.078,0.949
41,0.027,-0.086,1.012
42,0.027,-0.086,1.012
43,0.031,-0.090,1.012
44,0.027,-0.094,0.996
45,0.023,-0.086,1.012
46,0.023,-0.078,1.012
47,0.023,-0.082,1.008
48,0.031,-0.086,1.012
49,0.023,-0.082,1.008
50,0.020,-0.090,1.000
51,0.031,-0.090,1.004
52,0.031,-0.090,1.004
53,0.027,-0.090,1.016
54,0.023,-0.086,1.016
55,0.020,-0.082,1.012
56,0.027,-0.086,1.012
57,0.027,-0.090,1.000
58,0.023,-0.090,1.008
59,0.027,-0.086,1.020
60,0.035,-0.086,0.996
61,0.023,-0.082,1.016
62,0.035,-0.090,1.000
63,0.023,-0.086,1.000
64,0.023,-0.090,1.008
65,0.031,-0.078,1.016
66,0.027,-0.090,1.004
67,0.031,-0.094,1.008
68,0.027,-0.090,1.016
69,0.023,-0.082,1.008
70,0.039,-0.086,1.008
71,0.027,-0.090,1.008
72,0.027,-0.090,1.004
73,0.035,-0.086,1.012
74,0.027,-0.086,1.012
75,0.031,-0.094,1.016
76,0.027,-0.090,1.004
77,0.020,-0.074,1.008
78,0.023,-0.090,1.012
79,0.027,-0.090,1.016
80,0.035,-0.086,0.980
81,0.023,-0.090,1.008
82,0.027,-0.090,1.008
83,0.023,-0.086,1.016
84,0.035,-0.078,1.016
85,0.031,-0.090,1.016
86,0.027,-0.086,1.008
87,0.031,-0.082,1.012
88,0.031,-0.090,1.016
89,0.031,-0.078,1.008
90,0.039,-0.086,1.008
91,0.031,-0.078,1.020
92,0.023,-0.086,1.008
93,0.031,-0.086,1.012
94,0.035,-0.090,1.008
95,0.035,-0.090,1.004
96,0.031,-0.086,1.008
97,0.035,-0.090,1.020
98,0.031,-0.086,1.004
99,0.027,-0.090,1.008
100,0.027,-0.082,1.008
101,0.027,-0.094,1.008
102,0.027,-0.086,1.008
103,0.027,-0.086,1.008
104,0.031,-0.094,1.008
105,0.039,-0.078,1.012
106,0.035,-0.078,1.008
107,0.031,-0.078,1.008
108,0.023,-0.086,1.008
109,0.023,-0.086,1.008
110,0.031,-0.082,1.012
111,0.027,-0.062,1.016
112,0.023,-0.090,1.012
113,0.043,-0.129,0.996
114,0.059,-0.098,1.008
115,0.035,-0.098,1.016
116,0.000,-0.125,1.023
117,0.012,-0.148,1.020
118,0.047,-0.137,1.031
119,0.043,-0.117,1.039
120,0.059,-0.137,1.004
121,0.004,-0.160,1.039
122,0.035,-0.145,1.035
123,0.086,-0.156,1.012
124,0.113,-0.086,0.988
125,-0.023,-0.098,0.992
126,-0.164,-0.160,0.930
127,0.016,-0.180,0.879
128,0.180,-0.176,0.805
129,0.227,-0.184,0.824
130,0.004,-0.371,0.848
131,-0.129,-0.438,0.832
132,-0.039,-0.473,0.836
133,0.078,-0.426,0.867
134,0.121,-0.594,0.949
135,0.047,-0.750,1.000
136,-0.020,-0.832,1.043
137,0.012,-0.777,1.105
138,0.121,-0.703,1.184
139,0.188,-0.785,1.223
140,0.027,-0.773,1.270
141,-0.059,-0.738,1.223
142,-0.137,-0.555,1.195
143,-0.059,-0.477,1.117
144,0.113,-0.465,1.059
145,0.219,-0.355,1.031
146,0.254,-0.273,1.000
147,0.039,-0.168,0.902
148,-0.176,-0.113,0.848
149,-0.203,0.023,0.820
150,0.086,0.180,0.863
151,0.367,0.055,0.879
152,0.156,-0.074,0.816
153,-0.324,-0.148,0.754
154,-0.344,0.129,0.844
155,0.207,0.188,0.977
156,0.570,-0.156,0.965
157,0.113,-0.500,0.867
158,-0.289,-0.371,0.980
159,-0.035,-0.055,1.152
160,0.145,-0.176,1.125
161,0.113,-0.613,0.957
162,-0.113,-0.641,1.051
163,-0.098,-0.504,1.148
164,0.047,-0.492,1.043
165,0.320,-0.477,1.055
166,0.113,-0.598,1.137
167,-0.234,-0.613,1.023
168,-0.012,-0.613,0.930
169,0.160,-0.547,0.977
170,-0.074,-0.332,1.023
171,0.270,-0.516,1.055
172,0.043,-0.855,0.859
173,-0.250,-0.559,0.836
174,-0.035,-0.336,0.996
175,-0.109,-0.223,0.969
176,0.312,-0.570,1.051
177,0.117,-0.707,0.934
178,0.074,-0.414,0.980
179,0.012,-0.629,0.973
180,0.020,-0.059,1.105
181,0.195,-0.578,1.090
182,-0.016,-0.504,0.945
183,-0.160,-0.699,0.883
184,-0.156,0.000,1.043
185,0.121,-0.340,1.078
186,0.316,-0.324,0.977
187,0.277,-0.676,0.875
188,0.090,0.039,1.070
189,-0.148,-0.262,1.004
190,-0.082,-0.098,0.949
191,-0.223,-0.496,0.844
192,0.016,0.312,1.156
193,0.039,-0.227,1.062
194,0.480,-0.211,0.883
195,0.074,-0.188,0.910
196,0.020,0.098,1.172
197,-0.242,-0.062,0.988
198,-0.277,-0.270,0.820
199,-0.047,0.043,1.086
200,0.086,-0.043,1.082
201,0.445,-0.020,0.977
202,0.281,-0.512,0.867
203,0.094,-0.176,1.020
204,-0.203,-0.020,1.086
205,-0.355,-0.414,0.910
206,0.020,-0.145,1.062
207,0.141,-0.172,1.117
208,0.344,-0.273,0.957
209,0.465,-0.406,0.895
210,-0.113,-0.363,0.895
211,-0.469,-0.074,0.969
212,-0.426,-0.230,0.984
213,-0.195,-0.395,0.973
214,0.531,-0.270,0.988
215,0.613,-0.273,0.988
216,0.215,-0.539,0.949
217,-0.402,-0.488,0.949
218,-0.574,-0.070,1.117
219,-0.312,-0.285,1.164
220,0.504,-0.363,1.152
221,0.770,-0.410,1.027
222,0.516,-0.402,0.984
223,-0.301,-0.164,1.047
224,-0.730,-0.055,1.172
225,-0.391,-0.160,1.125
226,0.516,-0.082,1.094
227,0.750,-0.273,0.949
228,0.465,0.000,0.902
229,-0.426,0.086,0.949
230,-0.863,0.223,1.055
231,-0.316,-0.109,1.062
232,0.656,0.199,0.910
233,0.695,0.113,0.867
234,0.238,-0.152,0.766
235,-0.625,0.281,0.863
236,-0.699,0.176,1.004
237,-0.023,0.066,1.062
238,0.676,-0.066,0.961
239,0.688,-0.098,0.945
240,-0.051,-0.273,0.898
241,-0.684,0.215,1.043
242,-0.566,0.109,1.184
243,0.125,-0.125,1.109
244,0.715,-0.367,1.004
245,0.727,-0.324,1.000
246,-0.117,-0.168,0.957
247,-0.621,0.133,1.082
248,-0.457,-0.266,1.176
249,0.074,-0.254,1.062
250,0.961,-0.355,0.977
251,0.773,-0.352,0.953
252,-0.262,-0.195,0.941
