Sample,X,Y,Z
0,0.008,0.164,1.035
1,0.023,-0.094,1.000
2,0.035,-0.094,1.008
3,0.031,-0.094,1.016
4,0.031,-0.098,1.016
5,0.023,-0.082,1.016
6,0.023,-0.094,1.008
7,0.031,-0.098,1.008
8,0.027,-0.094,1.004
9,0.027,-0.098,1.012
10,0.027,-0.094,1.008
11,0.039,-0.090,1.016
12,0.027,-0.098,1.012
13,0.020,-0.094,1.008
14,0.020,-0.082,1.008
15,0.043,-0.090,1.008
16,0.035,-0.090,1.008
17,0.020,-0.102,1.000
18,0.020,-0.098,1.004
19,0.027,-0.098,1.012
20,0.043,-0.078,0.992
21,0.023,-0.098,1.000
22,0.027,-0.102,1.012
23,0.035,-0.094,1.008
24,0.035,-0.086,1.016
25,0.023,-0.094,1.016
26,0.020,-0.098,1.004
27,0.035,-0.090,1.008
28,0.039,-0.078,1.020
29,0.023,-0.098,1.000
30,0.023,-0.098,1.008
31,0.031,-0.098,1.016
32,0.035,-0.094,1.004
33,0.027,-0.098,1.008
34,0.020,-0.098,1.012
35,0.023,-0.102,1.012
36,0.035,-0.090,1.012
37,0.027,-0.090,1.016
38,0.027,-0.098,1.004
39,0.035,-0.082,1.008
40,0.023,-0.086,0.973
41,0.031,-0.102,1.008
42,0.031,-0.094,1.000
43,0.027,-0.090,1.008
44,0.031,-0.086,1.023
45,0.035,-0.094,1.012
46,0.031,-0.090,1.008
47,0.023,-0.098,1.016
48,0.031,-0.090,1.004
49,0.031,-0.094,1.004
50,0.031,-0.090,1.008
51,0.023,-0.090,1.004
52,0.027,-0.090,1.016
53,0.031,-0.102,1.012
54,0.027,-0.102,1.008
55,0.027,-0.090,1.008
56,0.035,-0.090,1.016
57,0.027,-0.090,1.016
58,0.027,-0.094,1.008
59,0.027,-0.098,1.004
60,0.031,-0.090,0.977
61,0.027,-0.090,1.004
62,0.023,-0.090,1.016
63,0.027,-0.090,1.012
64,0.023,-0.094,1.000
65,0.031,-0.102,1.016
66,0.023,-0.098,1.004
67,0.023,-0.094,1.008
68,0.031,-0.098,1.016
69,0.035,-0.098,1.008
70,0.035,-0.098,1.004
71,0.023,-0.090,1.012
72,0.035,-0.090,1.012
73,0.035,-0.090,1.016
74,0.027,-0.098,1.012
75,0.023,-0.098,1.004
76,0.027,-0.090,1.012
77,0.039,-0.094,1.012
78,0.031,-0.098,1.008
79,0.020,-0.098,1.008
80,0.039,-0.086,1.027
81,0.043,-0.086,1.020
82,0.031,-0.098,1.008
83,0.023,-0.102,1.008
84,0.020,-0.098,1.012
85,0.035,-0.094,1.000
86,0.035,-0.086,1.012
87,0.035,-0.102,1.012
88,0.023,-0.105,1.012
89,0.027,-0.102,1.012
90,0.027,-0.090,1.008
91,0.035,-0.090,1.012
92,0.035,-0.098,1.016
93,0.023,-0.105,1.012
94,0.027,-0.090,1.012
95,0.031,-0.086,1.012
96,0.023,-0.098,1.008
97,0.027,-0.098,1.008
98,0.027,-0.098,1.016
99,0.027,-0.094,1.004
100,0.020,-0.082,0.973
101,0.035,-0.094,1.008
102,0.035,-0.094,1.012
103,0.027,-0.102,1.000
104,0.020,-0.094,1.004
105,0.027,-0.086,1.012
106,0.035,-0.094,1.008
107,0.031,-0.102,1.012
108,0.027,-0.094,1.016
109,0.031,-0.098,1.008
110,0.035,-0.094,1.016
111,0.031,-0.094,1.016
112,0.027,-0.094,1.004
113,0.023,-0.066,1.004
114,0.043,-0.113,1.004
115,0.043,-0.117,1.008
116,0.039,-0.105,1.000
117,0.023,-0.102,1.020
118,0.012,-0.117,1.012
119,0.039,-0.137,1.023
120,0.047,-0.109,0.996
121,0.023,-0.125,1.023
122,-0.004,-0.129,1.023
123,0.012,-0.117,1.027
124,0.066,-0.125,1.027
125,0.066,-0.121,1.004
126,0.043,-0.141,0.980
127,0.020,-0.145,0.980
128,0.078,-0.184,0.949
129,0.203,-0.195,0.895
130,0.105,-0.168,0.926
131,-0.102,-0.273,0.961
132,-0.016,-0.324,0.922
133,0.121,-0.293,0.906
134,0.242,-0.262,0.961
135,0.043,-0.402,0.977
136,-0.211,-0.469,0.953
137,-0.172,-0.465,0.961
138,-0.020,-0.316,1.008
139,0.055,-0.418,0.996
140,-0.027,-0.617,1.039
141,-0.074,-0.605,0.996
142,0.020,-0.531,1.039
143,0.121,-0.520,1.031
144,0.180,-0.641,1.043
145,0.145,-0.707,1.031
146,0.027,-0.613,0.992
147,-0.031,-0.512,1.027
148,0.016,-0.531,1.062
