Sample,X,Y,Z
0,0.012,0.180,1.027
1,0.035,-0.078,1.008
2,0.027,-0.094,1.004
3,0.023,-0.098,1.008
4,0.031,-0.086,1.016
5,0.031,-0.074,1.016
6,0.035,-0.082,1.008
7,0.023,-0.098,1.008
8,0.020,-0.082,1.016
9,0.031,-0.082,1.012
10,0.031,-0.078,1.012
11,0.020,-0.086,1.012
12,0.020,-0.102,1.008
13,0.027,-0.086,1.004
14,0.031,-0.090,1.012
15,0.027,-0.086,1.008
16,0.027,-0.094,1.012
17,0.027,-0.082,1.004
18,0.027,-0.086,1.008
19,0.031,-0.086,1.012
20,0.059,-0.078,0.992
21,0.023,-0.094,1.008
22,0.027,-0.086,1.012
23,0.031,-0.082,1.016
24,0.027,-0.090,1.012
25,0.031,-0.090,1.016
26,0.031,-0.090,1.012
27,0.035,-0.086,1.004
28,0.035,-0.082,1.012
29,0.031,-0.094,1.004
30,0.031,-0.090,1.008
31,0.027,-0.086,1.012
32,0.031,-0.082,1.012
33,0.027,-0.078,1.012
34,0.035,-0.090,1.012
35,0.027,-0.094,1.012
36,0.031,-0.098,1.008
37,0.023,-0.090,1.016
38,0.031,-0.090,1.012
39,0.031,-0.090,1.016
40,0.020,-0.086,1.016
41,0.027,-0.090,1.016
42,0.027,-0.090,1.012
43,0.027,-0.086,1.016
44,0.031,-0.094,1.012
45,0.023,-0.086,1.000
46,0.031,-0.086,1.012
47,0.031,-0.090,1.004
48,0.031,-0.094,1.012
49,0.023,-0.102,1.004
50,0.027,-0.086,1.012
51,0.035,-0.082,1.008
52,0.035,-0.090,1.004
53,0.027,-0.090,1.004
54,0.027,-0.086,1.008
55,0.027,-0.082,1.008
56,0.031,-0.078,1.012
57,0.027,-0.086,1.020
58,0.023,-0.098,1.008
59,0.023,-0.102,1.004
60,0.027,-0.070,0.961
61,0.031,-0.086,1.008
62,0.027,-0.094,1.000
63,0.023,-0.082,1.008
64,0.035,-0.078,1.020
65,0.031,-0.082,1.012
66,0.031,-0.094,1.008
67,0.023,-0.094,1.008
68,0.035,-0.082,1.012
69,0.031,-0.082,1.008
70,0.023,-0.086,1.016
71,0.027,-0.098,1.012
72,0.031,-0.086,1.016
73,0.035,-0.086,1.008
74,0.027,-0.094,1.016
75,0.023,-0.094,1.008
76,0.023,-0.090,1.008
77,0.035,-0.082,1.012
78,0.027,-0.086,1.016
79,0.023,-0.086,1.012
