Sample,X,Y,Z
0,0.004,0.168,1.020
1,0.027,-0.086,1.012
2,0.035,-0.094,1.012
3,0.039,-0.090,1.008
4,0.031,-0.094,1.008
5,0.031,-0.094,1.008
6,0.035,-0.086,1.016
7,0.031,-0.094,1.020
8,0.031,-0.105,1.008
9,0.035,-0.098,1.008
10,0.027,-0.102,1.016
11,0.031,-0.098,1.012
12,0.027,-0.102,1.004
13,0.027,-0.094,1.008
14,0.031,-0.098,1.008
15,0.039,-0.098,1.016
16,0.035,-0.098,1.008
17,0.027,-0.098,1.004
18,0.023,-0.090,1.004
19,0.035,-0.094,1.004
20,0.051,-0.094,1.031
21,0.031,-0.098,1.008
22,0.035,-0.094,1.004
23,0.031,-0.105,1.004
24,0.035,-0.094,1.012
25,0.035,-0.086,1.008
26,0.027,-0.098,1.016
27,0.035,-0.102,1.008
28,0.027,-0.098,1.004
29,0.035,-0.102,1.004
30,0.031,-0.098,1.004
31,0.035,-0.109,1.004
32,0.035,-0.102,1.008
33,0.035,-0.094,1.008
34,0.039,-0.098,1.004
35,0.031,-0.094,1.004
36,0.023,-0.098,1.008
37,0.023,-0.090,0.996
38,0.039,-0.090,1.004
39,0.031,-0.098,1.008
40,0.035,-0.109,0.992
41,0.031,-0.105,1.004
42,0.039,-0.094,1.012
43,0.039,-0.098,1.012
44,0.027,-0.090,1.012
45,0.031,-0.102,1.012
46,0.031,-0.094,1.004
47,0.027,-0.105,1.004
48,0.027,-0.098,1.004
49,0.027,-0.102,1.008
50,0.043,-0.094,1.004
51,0.043,-0.105,1.004
52,0.023,-0.098,1.012
53,0.031,-0.098,1.012
54,0.031,-0.102,1.016
55,0.027,-0.102,1.004
56,0.027,-0.098,1.008
57,0.031,-0.094,1.020
58,0.039,-0.102,1.004
59,0.039,-0.098,1.008
60,0.027,-0.105,1.055
61,0.035,-0.098,1.012
62,0.027,-0.094,1.008
63,0.031,-0.090,1.008
64,0.035,-0.098,1.016
65,0.035,-0.098,1.008
66,0.031,-0.098,1.004
67,0.031,-0.090,1.000
68,0.031,-0.094,1.004
69,0.039,-0.094,1.016
70,0.031,-0.098,1.012
71,0.031,-0.098,1.000
72,0.031,-0.094,1.008
73,0.027,-0.098,1.012
74,0.035,-0.105,1.016
75,0.039,-0.094,1.008
76,0.031,-0.094,0.996
77,0.035,-0.102,1.004
78,0.039,-0.102,1.012
79,0.027,-0.094,1.008
80,0.039,-0.105,1.027
81,0.031,-0.090,1.004
82,0.031,-0.102,1.012
83,0.031,-0.098,1.004
84,0.031,-0.094,1.004
85,0.027,-0.094,1.008
86,0.031,-0.094,1.012
87,0.031,-0.102,1.004
88,0.031,-0.105,1.008
89,0.027,-0.094,1.012
90,0.031,-0.086,1.008
