Sample,X,Y,Z
0,0.012,0.156,1.016
1,0.031,-0.090,1.008
2,0.031,-0.094,1.008
3,0.031,-0.102,1.012
4,0.027,-0.109,1.004
5,0.027,-0.098,1.008
6,0.035,-0.086,1.016
7,0.039,-0.105,0.996
8,0.027,-0.109,1.012
9,0.031,-0.098,1.008
10,0.039,-0.090,1.000
11,0.027,-0.094,1.000
12,0.031,-0.102,1.008
13,0.027,-0.105,1.000
14,0.035,-0.098,1.008
15,0.031,-0.094,1.004
16,0.027,-0.105,1.008
17,0.027,-0.102,1.008
18,0.035,-0.102,1.004
19,0.039,-0.098,1.008
20,0.043,-0.102,1.055
21,0.035,-0.105,1.008
22,0.035,-0.105,1.004
23,0.035,-0.102,1.000
24,0.031,-0.094,1.008
25,0.035,-0.098,1.016
26,0.035,-0.105,1.008
27,0.031,-0.105,1.004
28,0.027,-0.090,1.016
29,0.031,-0.094,1.004
30,0.031,-0.102,1.012
31,0.035,-0.098,1.012
32,0.023,-0.098,1.008
33,0.043,-0.094,1.004
34,0.035,-0.098,1.016
35,0.035,-0.098,1.012
36,0.031,-0.102,1.008
37,0.031,-0.090,1.004
38,0.035,-0.090,1.008
39,0.027,-0.102,1.016
40,0.035,-0.105,1.059
41,0.035,-0.090,1.008
42,0.039,-0.102,1.004
43,0.023,-0.105,1.004
44,0.023,-0.102,1.008
45,0.031,-0.102,1.012
46,0.039,-0.090,1.016
47,0.035,-0.109,1.012
48,0.031,-0.098,1.004
49,0.035,-0.102,1.008
50,0.031,-0.098,1.012
51,0.031,-0.098,1.008
52,0.031,-0.105,1.004
53,0.031,-0.105,1.008
54,0.031,-0.090,1.012
55,0.027,-0.102,1.008
56,0.035,-0.098,1.004
57,0.039,-0.098,1.012
58,0.035,-0.102,1.008
59,0.027,-0.102,1.012
60,0.012,-0.113,1.023
61,0.035,-0.098,1.016
62,0.035,-0.105,1.004
63,0.031,-0.102,1.008
64,0.027,-0.102,1.004
65,0.027,-0.105,1.012
66,0.031,-0.098,1.004
67,0.031,-0.098,1.008
68,0.027,-0.102,1.012
69,0.031,-0.105,1.008
70,0.031,-0.105,1.004
71,0.035,-0.094,1.008
72,0.031,-0.098,1.012
73,0.035,-0.102,1.008
74,0.031,-0.098,1.004
75,0.027,-0.094,1.012
76,0.035,-0.090,1.008
77,0.035,-0.109,1.004
78,0.027,-0.102,1.012
79,0.035,-0.094,1.004
80,0.035,-0.105,1.066
81,0.047,-0.098,1.008
82,0.039,-0.109,1.008
83,0.027,-0.102,1.004
84,0.031,-0.102,1.016
85,0.035,-0.098,1.008
86,0.035,-0.109,1.004
87,0.027,-0.109,1.008
88,0.031,-0.102,1.016
89,0.039,-0.090,1.012
90,0.043,-0.098,1.012
91,0.035,-0.109,1.004
92,0.031,-0.105,1.004
93,0.023,-0.094,1.016
94,0.035,-0.082,1.008
95,0.031,-0.098,1.012
96,0.039,-0.109,1.004
97,0.027,-0.094,1.012
98,0.031,-0.098,1.008
99,0.035,-0.094,1.012
100,0.043,-0.113,1.059
101,0.027,-0.098,1.012
102,0.035,-0.098,1.020
103,0.039,-0.094,1.012
104,0.035,-0.098,1.004
105,0.027,-0.098,1.004
106,0.035,-0.102,1.008
107,0.043,-0.102,1.008
108,0.039,-0.090,1.008
109,0.027,-0.105,1.012
110,0.023,-0.105,1.012
111,0.039,-0.105,1.004
112,0.039,-0.090,1.004
113,0.031,-0.086,1.008
114,0.043,-0.105,1.016
115,0.047,-0.125,0.992
116,0.020,-0.109,1.008
117,0.000,-0.094,1.016
118,0.035,-0.121,1.020
119,0.074,-0.148,1.012
120,0.043,-0.145,1.051
121,0.008,-0.129,1.023
122,0.000,-0.133,1.020
123,0.035,-0.129,1.020
124,0.062,-0.113,1.023
125,0.035,-0.129,1.012
126,0.016,-0.125,1.008
127,0.035,-0.113,1.008
128,0.051,-0.102,1.020
129,0.070,-0.141,1.000
130,0.039,-0.102,0.992
131,-0.012,-0.117,0.965
132,-0.016,-0.109,0.945
133,0.074,-0.160,0.910
134,0.152,-0.184,0.887
135,0.121,-0.234,0.887
136,-0.035,-0.312,0.875
137,-0.102,-0.324,0.891
138,0.000,-0.371,0.918
139,0.098,-0.453,0.922
140,0.125,-0.590,0.922
141,-0.016,-0.602,0.988
142,-0.020,-0.625,1.027
143,0.020,-0.637,1.047
144,0.066,-0.703,1.082
145,0.066,-0.738,1.098
146,0.055,-0.680,1.137
147,0.035,-0.668,1.145
148,0.008,-0.547,1.145
149,0.047,-0.457,1.117
150,0.109,-0.395,1.078
151,0.133,-0.352,1.020
152,0.145,-0.234,0.973
153,0.137,-0.125,0.934
154,0.055,-0.035,0.902
155,-0.035,-0.004,0.883
156,-0.141,-0.008,0.848
157,-0.094,0.055,0.820
158,0.125,0.047,0.852
159,0.246,0.016,0.887
160,0.082,-0.074,0.918
161,-0.230,-0.152,0.922
162,-0.211,-0.129,0.969
163,0.098,-0.160,0.996
164,0.309,-0.309,1.039
165,0.062,-0.488,1.031
166,-0.203,-0.531,1.020
167,-0.121,-0.359,1.059
168,0.168,-0.297,1.121
169,0.230,-0.559,1.074
170,0.039,-0.746,1.000
171,-0.055,-0.680,0.973
172,0.043,-0.449,1.020
173,0.223,-0.562,1.012
174,0.148,-0.691,0.980
175,-0.102,-0.633,0.980
176,-0.082,-0.605,0.996
177,0.137,-0.605,0.949
178,0.117,-0.594,0.918
179,-0.039,-0.516,0.949
180,0.012,-0.426,0.969
181,0.047,-0.590,0.965
182,0.004,-0.547,0.906
183,0.035,-0.301,0.988
184,0.031,-0.320,0.973
185,0.117,-0.430,0.941
186,0.086,-0.363,0.961
187,-0.164,-0.355,0.934
188,-0.156,-0.227,0.965
189,0.125,-0.215,0.980
190,0.258,-0.301,1.020
191,0.078,-0.430,1.004
192,0.000,-0.273,0.992
193,0.031,-0.195,1.027
194,0.055,-0.262,1.023
195,0.074,-0.266,1.039
196,0.109,-0.418,1.012
197,0.031,-0.234,0.961
198,0.000,-0.180,1.062
199,0.121,-0.141,1.020
200,0.141,-0.219,0.996
201,0.020,-0.246,0.961
202,-0.039,-0.191,1.012
203,-0.074,-0.223,0.945
204,-0.020,-0.227,0.914
205,-0.191,-0.027,0.945
206,0.070,-0.211,0.996
207,0.113,-0.262,0.973
208,0.234,-0.434,0.934
209,-0.027,-0.258,0.984
210,-0.234,-0.410,1.012
211,-0.055,-0.434,0.973
212,0.031,-0.297,1.000
213,0.152,-0.289,1.074
214,0.227,-0.535,0.988
215,0.379,-0.445,0.969
216,0.082,-0.293,1.016
217,-0.266,-0.332,1.012
218,-0.137,-0.410,0.957
219,-0.062,-0.234,1.000
220,0.191,-0.297,1.074
221,0.336,-0.230,1.008
222,0.215,-0.465,0.969
223,0.062,-0.297,0.945
224,-0.402,0.051,0.996
225,-0.344,-0.227,1.012
226,-0.020,-0.234,1.023
227,0.258,-0.094,1.047
228,0.574,-0.070,1.043
229,0.219,-0.262,0.930
230,-0.410,-0.180,0.895
231,-0.391,0.008,1.016
232,-0.156,0.133,1.090
233,0.277,-0.141,1.090
234,0.641,-0.449,1.004
235,0.398,-0.211,1.023
236,-0.438,-0.043,0.949
237,-0.523,0.148,1.020
238,-0.152,0.047,1.000
239,0.328,0.012,1.004
240,0.617,-0.285,0.949
241,0.203,-0.312,0.922
242,-0.387,-0.191,0.840
243,-0.492,0.348,0.992
244,-0.078,0.086,1.020
245,0.496,-0.195,1.016
246,0.641,-0.496,0.996
247,0.156,-0.371,0.977
248,-0.590,-0.094,0.969
249,-0.508,0.113,1.109
250,0.059,0.051,1.113
251,0.520,-0.070,1.094
252,0.551,-0.434,1.090
253,-0.023,-0.512,0.938
