Sample,X,Y,Z
0,0.059,0.168,1.016
1,0.039,-0.086,1.004
2,0.043,-0.090,1.000
3,0.031,-0.090,1.004
4,0.027,-0.082,1.004
5,0.035,-0.082,1.004
6,0.039,-0.086,1.012
7,0.039,-0.086,1.008
8,0.031,-0.086,1.004
9,0.039,-0.086,1.000
10,0.043,-0.090,1.008
11,0.039,-0.078,0.996
12,0.035,-0.090,1.008
13,0.035,-0.094,1.004
14,0.035,-0.094,1.012
15,0.031,-0.090,1.016
16,0.027,-0.082,1.008
17,0.035,-0.082,1.000
18,0.035,-0.086,1.016
19,0.035,-0.082,1.004
20,0.047,-0.102,1.062
21,0.031,-0.098,1.004
22,0.039,-0.082,1.000
23,0.039,-0.090,1.008
24,0.039,-0.090,1.008
25,0.035,-0.086,1.004
26,0.027,-0.086,1.012
27,0.031,-0.090,1.016
28,0.039,-0.090,1.012
29,0.039,-0.090,1.008
30,0.027,-0.070,1.012
31,0.035,-0.094,1.012
32,0.043,-0.090,1.004
33,0.023,-0.082,1.008
34,0.027,-0.086,1.012
35,0.031,-0.082,1.012
36,0.043,-0.090,1.008
37,0.047,-0.090,1.012
38,0.027,-0.078,1.012
39,0.023,-0.086,1.008
40,0.047,-0.102,1.035
41,0.039,-0.086,1.012
42,0.031,-0.086,1.012
43,0.031,-0.086,1.004
44,0.047,-0.090,1.004
45,0.035,-0.082,1.000
46,0.035,-0.086,1.012
47,0.031,-0.094,1.008
48,0.031,-0.090,1.008
49,0.039,-0.078,1.012
50,0.035,-0.086,1.008
51,0.039,-0.082,1.004
52,0.031,-0.086,1.008
53,0.031,-0.090,1.012
54,0.039,-0.094,1.000
55,0.027,-0.078,1.016
56,0.031,-0.082,1.016
57,0.039,-0.094,0.996
58,0.039,-0.090,1.000
59,0.023,-0.082,1.012
60,0.039,-0.082,1.047
61,0.035,-0.090,1.012
62,0.035,-0.098,1.004
63,0.039,-0.090,1.012
64,0.027,-0.078,0.996
65,0.035,-0.086,1.000
66,0.035,-0.094,1.008
67,0.027,-0.086,1.008
68,0.031,-0.082,1.004
69,0.047,-0.082,1.012
70,0.035,-0.090,1.016
71,0.035,-0.094,1.008
72,0.031,-0.090,1.004
73,0.035,-0.074,1.008
74,0.039,-0.078,1.004
75,0.031,-0.090,1.016
76,0.039,-0.102,1.004
