Sample,X,Y,Z
0,0.012,0.160,1.023
1,0.027,-0.086,1.012
2,0.035,-0.082,1.008
3,0.043,-0.078,1.016
4,0.035,-0.082,1.008
5,0.031,-0.090,1.008
6,0.027,-0.090,1.012
7,0.035,-0.090,1.012
8,0.031,-0.086,1.012
9,0.031,-0.090,1.000
10,0.031,-0.094,1.012
11,0.031,-0.082,1.012
12,0.039,-0.078,1.012
13,0.023,-0.086,1.012
14,0.023,-0.082,1.008
15,0.027,-0.082,1.016
16,0.035,-0.074,1.004
17,0.027,-0.090,1.016
18,0.027,-0.086,1.000
19,0.031,-0.078,1.004
20,0.020,-0.070,0.969
21,0.031,-0.090,1.004
22,0.031,-0.086,1.008
23,0.027,-0.086,1.020
24,0.035,-0.082,1.004
25,0.039,-0.082,1.004
26,0.031,-0.086,1.020
27,0.023,-0.086,1.012
28,0.031,-0.090,1.008
29,0.023,-0.082,1.012
30,0.027,-0.078,1.012
31,0.031,-0.094,1.004
32,0.039,-0.086,1.004
33,0.031,-0.078,1.012
34,0.027,-0.086,1.012
35,0.027,-0.086,1.000
36,0.031,-0.078,1.000
37,0.031,-0.078,1.000
38,0.023,-0.086,1.012
39,0.027,-0.090,1.016
40,0.035,-0.070,0.941
41,0.031,-0.078,1.012
42,0.027,-0.086,1.012
43,0.035,-0.082,1.008
44,0.027,-0.082,1.016
45,0.027,-0.082,1.008
46,0.035,-0.078,1.008
47,0.031,-0.082,1.000
48,0.035,-0.078,1.012
49,0.020,-0.086,1.016
50,0.027,-0.086,1.012
51,0.031,-0.078,1.016
52,0.039,-0.086,1.008
53,0.027,-0.090,1.008
54,0.031,-0.090,1.020
55,0.035,-0.082,1.000
56,0.031,-0.078,1.004
57,0.031,-0.090,1.012
58,0.027,-0.090,1.012
59,0.031,-0.082,1.008
60,0.027,-0.066,0.988
61,0.031,-0.086,1.000
62,0.035,-0.086,1.004
63,0.027,-0.086,1.012
64,0.031,-0.086,1.008
65,0.031,-0.094,1.012
66,0.027,-0.078,1.012
67,0.031,-0.078,1.008
68,0.039,-0.082,1.012
69,0.039,-0.090,1.004
70,0.031,-0.090,1.012
71,0.035,-0.082,1.008
72,0.023,-0.090,1.008
73,0.023,-0.078,1.012
74,0.031,-0.086,1.012
75,0.031,-0.086,1.008
76,0.023,-0.086,1.008
77,0.031,-0.086,1.012
78,0.031,-0.078,1.004
79,0.031,-0.090,1.008
80,0.047,-0.094,1.012
81,0.031,-0.090,1.004
82,0.035,-0.078,1.008
83,0.039,-0.086,1.004
84,0.031,-0.094,1.012
85,0.027,-0.086,1.012
86,0.023,-0.082,1.012
87,0.031,-0.074,1.012
88,0.031,-0.086,1.016
89,0.031,-0.086,1.016
90,0.031,-0.082,1.008
91,0.031,-0.078,1.008
92,0.031,-0.082,1.004
93,0.023,-0.078,1.012
94,0.023,-0.082,1.004
95,0.027,-0.078,1.008
96,0.031,-0.090,1.008
97,0.031,-0.086,1.012
98,0.035,-0.078,1.012
99,0.031,-0.086,1.008
100,0.023,-0.082,0.969
101,0.031,-0.090,1.008
102,0.031,-0.086,1.004
103,0.035,-0.082,1.016
104,0.035,-0.078,1.008
105,0.027,-0.090,1.012
106,0.031,-0.086,1.004
107,0.035,-0.082,1.012
108,0.027,-0.086,1.012
109,0.023,-0.094,1.008
110,0.035,-0.078,1.016
111,0.031,-0.113,1.004
112,0.043,-0.125,1.008
113,0.043,-0.133,1.012
114,0.023,-0.129,1.027
115,-0.016,-0.184,1.027
116,-0.047,-0.156,1.035
117,0.047,-0.176,1.000
118,0.160,-0.246,0.926
119,0.246,-0.285,0.855
120,0.160,-0.254,0.906
121,-0.105,-0.293,0.902
122,-0.223,-0.457,0.863
123,-0.051,-0.504,0.793
124,0.180,-0.438,0.836
125,0.246,-0.570,0.914
126,0.035,-0.805,0.910
127,-0.148,-0.926,0.895
128,-0.203,-0.832,0.977
129,-0.035,-0.762,1.062
130,0.242,-0.922,1.121
131,0.250,-1.074,1.137
132,0.098,-1.082,1.160
133,-0.164,-0.934,1.148
134,-0.180,-0.848,1.098
135,-0.023,-0.750,1.105
136,0.324,-0.711,1.133
137,0.316,-0.730,1.074
138,0.070,-0.695,0.977
