Sample,X,Y,Z
0,0.012,0.160,1.023
1,0.039,-0.086,1.012
2,0.035,-0.090,1.012
3,0.027,-0.094,1.012
4,0.023,-0.090,1.012
5,0.031,-0.082,1.016
6,0.031,-0.082,1.008
7,0.031,-0.102,1.016
8,0.023,-0.094,1.004
9,0.027,-0.086,1.008
10,0.031,-0.086,1.016
11,0.035,-0.086,1.016
12,0.020,-0.090,1.000
13,0.031,-0.082,1.016
14,0.035,-0.078,1.012
15,0.043,-0.090,1.020
16,0.027,-0.098,1.012
17,0.027,-0.098,1.008
18,0.039,-0.082,1.008
19,0.035,-0.090,1.008
20,0.043,-0.094,1.031
21,0.023,-0.094,1.008
22,0.027,-0.082,1.008
23,0.035,-0.082,1.012
24,0.031,-0.086,1.004
25,0.031,-0.098,1.008
26,0.027,-0.086,1.016
27,0.035,-0.082,1.008
28,0.031,-0.094,1.008
29,0.031,-0.090,1.016
30,0.031,-0.086,1.020
31,0.020,-0.086,1.004
32,0.031,-0.094,1.016
33,0.035,-0.086,1.008
34,0.035,-0.086,1.008
35,0.031,-0.090,1.012
36,0.027,-0.094,1.000
37,0.023,-0.082,1.004
38,0.031,-0.078,1.012
39,0.035,-0.090,1.008
40,0.043,-0.105,1.062
41,0.027,-0.094,1.008
42,0.023,-0.086,1.012
43,0.027,-0.086,1.016
44,0.043,-0.082,1.008
45,0.031,-0.090,1.016
46,0.027,-0.094,1.008
47,0.027,-0.086,1.004
48,0.039,-0.086,1.008
49,0.031,-0.090,1.012
50,0.027,-0.094,1.012
51,0.020,-0.090,1.012
52,0.043,-0.086,1.004
53,0.031,-0.082,1.016
54,0.031,-0.094,1.012
55,0.027,-0.086,1.008
56,0.031,-0.078,1.012
57,0.031,-0.090,1.012
58,0.027,-0.094,1.012
59,0.023,-0.086,1.008
60,0.027,-0.086,1.035
61,0.031,-0.090,1.020
62,0.031,-0.094,1.004
63,0.027,-0.094,1.016
64,0.031,-0.082,1.020
65,0.031,-0.094,1.012
66,0.031,-0.094,1.016
67,0.027,-0.086,1.016
68,0.027,-0.086,1.012
69,0.035,-0.090,1.020
70,0.035,-0.098,1.012
71,0.027,-0.082,1.016
72,0.035,-0.082,1.004
73,0.031,-0.090,1.012
74,0.027,-0.094,1.008
75,0.027,-0.086,1.012
76,0.027,-0.090,1.012
77,0.027,-0.094,1.016
78,0.027,-0.086,1.016
79,0.027,-0.098,1.016
80,0.047,-0.102,1.031
81,0.035,-0.082,1.008
82,0.035,-0.094,1.012
83,0.027,-0.090,1.004
84,0.027,-0.086,1.008
85,0.035,-0.086,1.016
86,0.035,-0.082,1.012
87,0.027,-0.094,1.016
88,0.027,-0.090,1.004
89,0.031,-0.086,1.012
90,0.027,-0.082,1.000
91,0.031,-0.098,1.004
92,0.027,-0.090,1.016
93,0.035,-0.086,1.016
94,0.031,-0.078,1.008
95,0.027,-0.094,1.004
96,0.035,-0.094,1.012
97,0.027,-0.090,1.012
98,0.035,-0.094,1.012
99,0.031,-0.090,1.008
100,0.027,-0.102,1.070
101,0.035,-0.086,1.016
102,0.035,-0.090,1.008
103,0.027,-0.090,1.004
104,0.027,-0.094,1.016
105,0.031,-0.090,1.016
106,0.027,-0.086,1.008
107,0.027,-0.090,1.012
108,0.020,-0.086,1.008
109,0.023,-0.090,1.012
110,0.035,-0.090,1.008
111,0.027,-0.078,1.000
112,0.027,-0.066,1.016
113,0.051,-0.125,1.008
114,0.059,-0.109,1.000
115,0.035,-0.117,1.004
116,0.012,-0.098,1.020
117,0.016,-0.148,1.023
118,0.047,-0.160,1.031
119,0.023,-0.129,1.035
120,0.008,-0.137,1.098
121,0.027,-0.152,1.031
122,0.047,-0.152,1.039
123,0.082,-0.172,1.023
124,0.105,-0.156,0.961
125,0.074,-0.113,0.930
126,-0.074,-0.145,0.953
127,-0.027,-0.242,0.898
128,0.145,-0.250,0.812
129,0.230,-0.246,0.820
130,0.121,-0.320,0.875
131,-0.133,-0.441,0.867
132,-0.113,-0.500,0.883
133,-0.086,-0.512,0.891
134,0.012,-0.504,0.953
135,0.023,-0.707,0.980
136,0.004,-0.805,1.004
137,0.008,-0.812,1.059
138,0.113,-0.707,1.133
139,0.152,-0.781,1.156
140,0.105,-0.832,1.117
141,-0.066,-0.781,1.184
142,-0.031,-0.707,1.133
143,0.031,-0.625,1.086
144,0.176,-0.551,1.066
145,0.363,-0.438,1.082
146,0.184,-0.453,1.020
147,-0.078,-0.457,0.906
148,-0.223,-0.156,0.906
149,0.008,0.129,0.984
150,0.238,-0.043,0.973
151,0.102,-0.258,0.855
152,-0.281,-0.246,0.766
153,-0.219,0.109,0.898
154,0.258,0.207,0.988
155,0.312,-0.164,0.863
156,-0.012,-0.375,0.812
157,-0.125,-0.090,0.992
158,0.004,-0.059,0.996
159,0.074,-0.199,0.852
160,0.086,-0.375,0.918
161,-0.004,-0.457,1.074
162,0.023,-0.465,1.031
163,0.285,-0.492,1.059
164,0.004,-0.574,1.121
165,-0.164,-0.562,1.121
166,0.121,-0.648,1.062
167,0.102,-0.566,1.023
168,0.094,-0.391,1.160
169,0.246,-0.590,1.105
170,-0.203,-0.711,0.855
171,-0.117,-0.605,0.895
172,-0.234,-0.211,0.984
173,0.117,-0.293,1.066
174,0.191,-0.832,0.887
175,0.094,-0.453,0.875
176,-0.004,-0.496,0.883
177,-0.066,-0.031,0.953
178,0.199,-0.660,0.887
179,0.043,-0.430,0.887
180,-0.090,-0.723,0.891
181,-0.117,-0.137,1.070
182,0.059,-0.613,1.059
183,0.301,-0.367,1.051
184,0.297,-0.680,1.008
185,0.230,-0.250,1.125
186,-0.141,-0.555,1.051
187,-0.164,-0.242,1.012
188,-0.305,-0.387,1.035
189,0.117,-0.094,1.172
190,0.180,-0.266,1.031
191,0.297,-0.348,0.895
192,0.184,-0.051,1.008
193,-0.105,-0.195,0.980
194,-0.297,-0.109,0.879
195,-0.211,0.008,0.973
196,-0.027,-0.055,1.055
197,0.270,0.078,0.996
198,0.363,-0.289,0.836
199,0.301,0.039,0.918
200,-0.207,-0.016,0.973
201,-0.434,-0.043,0.949
202,-0.105,-0.164,1.012
203,0.129,-0.078,1.055
204,0.457,-0.043,0.957
205,0.500,-0.273,0.973
206,-0.066,-0.574,0.879
207,-0.480,-0.047,1.008
208,-0.438,-0.074,1.145
209,-0.203,-0.320,1.023
210,0.531,-0.262,1.012
211,0.773,-0.344,1.020
212,0.129,-0.449,0.898
213,-0.449,-0.203,0.984
214,-0.594,-0.273,1.133
215,-0.344,-0.180,1.121
216,0.645,-0.363,1.059
217,0.922,-0.301,0.949
218,0.242,-0.289,0.871
219,-0.555,-0.109,1.016
220,-0.652,-0.129,1.164
221,-0.293,-0.082,1.090
222,0.715,-0.121,0.965
223,0.922,-0.199,0.926
224,0.039,-0.227,0.824
225,-0.641,0.051,0.953
226,-0.551,0.230,1.215
227,-0.039,-0.141,1.066
228,0.551,-0.223,0.930
229,0.742,-0.254,0.906
230,-0.098,0.160,0.930
231,-0.645,0.273,1.047
232,-0.383,0.129,1.160
233,0.184,-0.195,1.031
234,0.574,-0.141,0.926
235,0.523,-0.109,0.941
236,-0.254,0.180,0.914
237,-0.672,0.316,1.059
238,-0.316,0.012,1.156
239,0.367,-0.168,0.984
240,0.625,-0.164,0.828
241,0.391,-0.109,0.852
242,-0.336,0.086,0.969
243,-0.605,0.129,1.098
244,-0.117,-0.062,1.105
245,0.621,-0.359,0.977
246,0.691,-0.395,0.898
247,0.199,-0.133,0.984
248,-0.543,0.109,1.023
249,-0.648,-0.055,1.125
250,-0.207,-0.324,1.121
251,0.535,-0.383,1.035
252,0.734,-0.285,0.996
253,0.055,-0.184,0.953
254,-0.738,0.160,1.051
255,-0.688,-0.094,1.117
256,-0.016,-0.258,0.957
257,0.805,-0.211,0.918
258,0.922,-0.180,1.008
259,-0.070,-0.289,0.852
260,-0.758,0.254,1.074
261,-0.539,-0.047,1.117
262,0.211,-0.039,1.039
263,0.953,-0.344,0.902
264,0.793,-0.168,1.012
265,-0.398,-0.223,0.945
266,-0.910,0.406,1.082
267,-0.547,0.039,1.152
268,0.504,-0.027,1.035
269,0.934,-0.332,0.918
270,0.582,-0.121,0.961
271,-0.641,-0.035,0.918
272,-0.977,0.281,1.012
273,-0.363,0.109,1.129
274,0.789,-0.020,1.043
275,0.961,-0.480,0.848
276,0.293,-0.184,0.953
277,-0.801,0.219,1.012
278,-0.812,0.398,1.090
279,-0.098,-0.199,1.047
280,0.793,-0.246,0.961
281,0.801,-0.180,0.973
282,0.023,-0.246,0.914
283,-0.742,0.121,0.973
284,-0.598,0.238,1.141
285,0.004,-0.012,1.070
286,0.863,-0.488,0.945
287,0.824,-0.375,0.930
288,-0.059,0.062,0.965
289,-0.668,0.129,1.012
290,-0.566,0.031,1.094
291,0.121,-0.258,1.039
292,0.832,-0.301,0.977
293,0.852,-0.305,1.004
294,-0.352,-0.203,0.945
295,-1.035,0.215,1.070
296,-0.609,0.027,1.148
297,0.355,-0.270,1.035
298,0.902,-0.379,0.918
299,0.695,-0.176,0.988
300,-0.559,0.016,0.945
301,-1.000,0.180,0.988
302,-0.281,0.078,1.086
303,0.758,-0.105,0.988
304,1.004,-0.367,0.891
305,0.469,-0.230,0.969
306,-0.652,0.090,0.977
307,-0.895,0.242,1.070
308,-0.176,-0.031,1.086
309,0.871,-0.082,1.051
310,0.863,-0.316,0.961
311,0.066,-0.234,0.930
312,-0.867,0.242,1.008
313,-0.809,0.320,1.102
314,0.020,-0.070,1.070
315,0.945,-0.301,0.953
316,0.844,-0.266,0.902
