Sample,X,Y,Z
0,0.008,0.172,1.027
1,0.027,-0.094,1.000
2,0.031,-0.086,1.020
3,0.031,-0.086,1.012
4,0.016,-0.102,1.012
5,0.031,-0.086,1.008
6,0.035,-0.094,1.012
7,0.031,-0.086,1.008
8,0.031,-0.098,1.016
9,0.027,-0.094,1.004
10,0.027,-0.094,1.008
11,0.031,-0.098,1.008
12,0.027,-0.086,0.996
13,0.031,-0.098,1.008
14,0.027,-0.086,1.008
15,0.027,-0.098,1.020
16,0.035,-0.082,1.008
17,0.027,-0.098,1.016
18,0.023,-0.098,1.012
19,0.020,-0.094,1.016
20,0.039,-0.074,1.035
21,0.023,-0.094,1.016
22,0.027,-0.094,1.012
23,0.020,-0.086,1.008
24,0.027,-0.086,1.012
25,0.031,-0.090,1.008
26,0.027,-0.094,1.004
27,0.035,-0.094,1.008
28,0.023,-0.090,1.004
29,0.031,-0.094,1.012
30,0.027,-0.098,1.016
31,0.035,-0.098,1.004
32,0.023,-0.078,1.008
33,0.035,-0.090,1.008
34,0.023,-0.086,1.008
35,0.039,-0.094,1.012
36,0.027,-0.094,1.012
37,0.031,-0.086,1.020
38,0.031,-0.090,1.008
39,0.020,-0.090,1.004
40,0.043,-0.098,1.000
41,0.043,-0.090,1.004
42,0.035,-0.090,1.016
43,0.027,-0.086,1.012
44,0.027,-0.094,1.004
45,0.031,-0.090,1.012
46,0.027,-0.086,1.012
47,0.031,-0.098,1.004
48,0.020,-0.094,1.008
49,0.035,-0.082,1.012
50,0.039,-0.094,1.016
51,0.023,-0.086,1.008
52,0.020,-0.094,1.012
53,0.027,-0.090,1.008
54,0.031,-0.082,1.000
55,0.031,-0.090,1.016
56,0.035,-0.094,1.016
57,0.031,-0.094,1.012
58,0.027,-0.090,1.016
59,0.027,-0.094,1.008
60,0.031,-0.090,1.008
61,0.039,-0.098,1.012
62,0.035,-0.090,1.008
63,0.020,-0.094,1.004
64,0.027,-0.086,1.004
65,0.035,-0.086,1.012
66,0.035,-0.094,1.008
67,0.023,-0.086,1.016
68,0.023,-0.086,1.012
69,0.027,-0.082,1.004
70,0.031,-0.090,1.012
71,0.027,-0.098,1.008
72,0.023,-0.094,1.008
73,0.031,-0.078,1.008
74,0.031,-0.090,1.008
75,0.027,-0.098,1.012
76,0.027,-0.090,1.008
77,0.023,-0.090,1.012
78,0.031,-0.086,1.008
79,0.031,-0.090,1.016
80,0.031,-0.094,0.969
81,0.035,-0.086,1.012
82,0.035,-0.086,1.012
83,0.023,-0.094,1.004
84,0.027,-0.094,1.004
85,0.031,-0.098,1.020
86,0.035,-0.094,1.012
87,0.027,-0.098,1.012
88,0.027,-0.090,1.004
89,0.035,-0.090,1.016
90,0.035,-0.090,1.012
91,0.020,-0.098,1.008
92,0.027,-0.094,1.008
93,0.027,-0.086,1.008
94,0.031,-0.086,1.012
95,0.031,-0.090,1.008
96,0.016,-0.098,1.004
97,0.020,-0.086,1.012
98,0.039,-0.094,1.008
99,0.031,-0.090,1.004
100,0.023,-0.090,0.996
101,0.020,-0.090,1.012
102,0.023,-0.090,1.008
103,0.035,-0.094,1.012
104,0.031,-0.094,0.996
105,0.027,-0.094,1.004
106,0.031,-0.090,1.000
107,0.035,-0.090,1.012
108,0.027,-0.086,1.020
109,0.027,-0.090,1.004
110,0.031,-0.086,1.016
111,0.031,-0.094,1.008
112,0.027,-0.070,1.016
113,0.023,-0.090,1.008
114,0.043,-0.137,0.996
115,0.051,-0.109,1.004
116,0.023,-0.109,1.016
117,0.012,-0.117,1.016
118,0.031,-0.133,1.031
119,0.043,-0.164,1.023
120,0.039,-0.133,1.031
121,0.020,-0.133,1.035
122,0.035,-0.160,1.035
123,0.062,-0.172,1.023
124,0.090,-0.195,1.004
125,0.078,-0.176,0.922
126,0.043,-0.117,0.926
127,-0.102,-0.191,0.934
128,-0.066,-0.324,0.859
129,0.160,-0.344,0.773
130,0.211,-0.316,0.789
131,0.094,-0.402,0.871
132,-0.094,-0.617,0.867
133,-0.125,-0.707,0.832
134,-0.117,-0.688,0.887
135,-0.027,-0.656,0.996
136,0.102,-0.875,1.023
137,0.215,-1.074,1.039
138,0.184,-0.965,1.129
139,0.043,-0.867,1.203
140,-0.164,-0.961,1.184
141,-0.129,-1.004,1.152
142,-0.012,-0.895,1.137
143,0.180,-0.691,1.152
144,0.414,-0.656,1.125
145,0.121,-0.719,1.012
146,-0.070,-0.602,0.977
147,-0.051,-0.203,1.047
148,0.121,-0.086,1.051
149,0.031,-0.242,0.887
150,-0.125,-0.195,0.809
151,0.004,-0.008,0.891
152,0.152,0.148,0.887
153,0.125,0.027,0.805
154,0.039,-0.031,0.871
155,-0.074,-0.035,0.938
156,-0.172,0.031,0.812
157,0.062,-0.066,0.816
158,0.051,-0.129,0.949
159,0.039,-0.160,0.992
160,0.324,-0.301,1.059
161,-0.016,-0.480,0.980
162,-0.137,-0.297,1.055
163,0.070,-0.320,1.113
164,0.027,-0.457,1.074
165,0.277,-0.680,1.160
166,0.184,-0.652,1.086
167,-0.184,-0.578,0.977
168,-0.203,-0.555,1.012
169,-0.273,-0.262,1.082
170,0.336,-0.578,1.094
171,0.250,-0.656,0.922
172,0.113,-0.652,0.887
173,-0.164,-0.379,0.902
174,0.070,-0.258,0.980
175,0.016,-0.613,0.824
176,0.086,-0.523,0.840
177,-0.246,-0.566,0.836
178,0.016,-0.332,1.016
179,0.094,-0.562,0.945
180,0.359,-0.477,0.910
181,0.211,-0.496,1.031
182,0.027,-0.648,1.062
183,-0.121,-0.586,0.992
184,-0.273,-0.473,0.992
185,-0.125,-0.180,1.254
186,0.090,-0.598,1.133
187,0.414,-0.453,0.984
188,0.398,-0.512,1.055
189,0.027,-0.359,1.055
190,-0.324,-0.152,0.996
191,-0.387,-0.281,1.055
192,-0.176,-0.344,1.070
193,0.465,0.133,1.078
194,0.512,-0.238,0.926
195,0.250,-0.246,0.883
196,-0.180,-0.078,0.883
197,-0.492,0.293,0.992
198,-0.289,-0.078,0.961
199,0.207,0.113,0.984
200,0.469,0.000,0.895
201,0.488,-0.008,0.852
202,-0.039,-0.066,0.828
203,-0.672,0.137,0.992
204,-0.602,-0.008,1.078
205,0.176,-0.027,1.066
206,0.656,-0.113,1.016
207,0.582,-0.316,0.926
208,-0.039,-0.133,0.910
209,-0.625,-0.180,1.062
210,-0.480,-0.133,1.168
211,0.156,0.039,1.195
212,0.801,-0.391,1.043
213,0.449,-0.496,0.926
214,-0.027,-0.191,0.941
215,-0.344,0.129,1.109
216,-0.578,-0.164,1.172
217,0.074,-0.293,1.156
218,0.746,-0.301,1.023
219,0.309,-0.113,0.859
220,-0.289,0.004,0.863
221,-0.531,0.203,1.016
222,-0.398,-0.051,1.055
223,0.359,-0.188,0.996
224,0.824,-0.152,0.941
225,0.121,-0.227,0.738
226,-0.438,0.074,0.812
227,-0.441,0.320,1.133
228,-0.031,-0.082,1.141
229,0.523,-0.406,1.012
230,0.734,-0.496,0.973
231,-0.172,-0.039,0.965
232,-0.613,0.117,1.039
