Sample,X,Y,Z
0,0.008,0.172,1.996
1,0.031,-0.086,1.008
2,0.031,-0.086,1.008
3,0.035,-0.078,1.012
4,0.031,-0.082,1.020
5,0.027,-0.082,1.012
6,0.035,-0.090,1.012
7,0.031,-0.082,1.004
8,0.031,-0.090,1.008
9,0.027,-0.082,1.000
10,0.035,-0.082,0.996
11,0.031,-0.090,1.004
12,0.031,-0.086,1.008
13,0.039,-0.082,1.004
14,0.031,-0.078,1.012
15,0.035,-0.078,1.016
16,0.031,-0.090,1.008
17,0.031,-0.074,1.000
18,0.035,-0.070,1.012
19,0.027,-0.086,1.004
20,0.059,-0.074,1.008
21,0.031,-0.090,1.012
22,0.035,-0.082,1.004
23,0.031,-0.082,1.008
24,0.039,-0.090,1.016
25,0.023,-0.086,1.016
26,0.031,-0.082,1.004
27,0.035,-0.074,1.004
28,0.039,-0.090,1.012
29,0.039,-0.090,1.000
30,0.035,-0.086,1.012
31,0.031,-0.078,1.012
32,0.031,-0.094,1.012
33,0.027,-0.090,1.008
34,0.035,-0.086,1.004
35,0.031,-0.078,1.016
36,0.039,-0.086,1.008
37,0.031,-0.090,1.004
38,0.027,-0.086,1.012
39,0.027,-0.082,1.008
40,0.020,-0.070,0.980
41,0.031,-0.086,1.004
42,0.031,-0.090,1.012
43,0.031,-0.094,1.008
44,0.031,-0.078,1.016
45,0.035,-0.078,1.012
46,0.035,-0.094,1.008
47,0.031,-0.086,1.012
48,0.023,-0.078,1.008
49,0.035,-0.086,1.008
50,0.035,-0.082,1.016
51,0.027,-0.094,1.016
52,0.027,-0.082,1.012
53,0.027,-0.082,1.008
54,0.039,-0.082,1.012
55,0.043,-0.090,1.012
56,0.031,-0.090,1.012
57,0.023,-0.086,1.008
58,0.027,-0.082,1.004
59,0.039,-0.074,1.004
60,0.027,-0.086,0.941
61,0.027,-0.086,1.008
62,0.031,-0.078,1.000
63,0.035,-0.070,1.016
64,0.031,-0.082,1.008
65,0.027,-0.090,1.012
66,0.027,-0.090,1.004
67,0.031,-0.078,1.004
68,0.035,-0.074,1.004
69,0.031,-0.086,1.008
70,0.031,-0.098,1.004
71,0.027,-0.078,1.012
72,0.031,-0.078,1.008
73,0.031,-0.082,1.016
74,0.027,-0.082,1.012
75,0.035,-0.090,1.008
76,0.031,-0.082,1.008
77,0.020,-0.086,1.012
78,0.035,-0.082,1.016
79,0.035,-0.086,1.008
80,0.047,-0.090,0.996
81,0.031,-0.082,1.012
82,0.039,-0.086,1.012
83,0.035,-0.086,1.012
84,0.031,-0.094,1.004
85,0.035,-0.090,1.012
86,0.035,-0.082,1.012
87,0.035,-0.086,1.008
88,0.027,-0.086,1.012
89,0.027,-0.082,1.004
90,0.031,-0.078,1.016
91,0.035,-0.082,1.008
92,0.031,-0.090,1.008
93,0.039,-0.094,1.000
94,0.031,-0.078,1.000
95,0.027,-0.082,1.008
96,0.027,-0.086,1.004
97,0.035,-0.078,1.016
98,0.031,-0.082,1.012
99,0.027,-0.086,1.012
100,0.055,-0.078,0.980
101,0.039,-0.082,1.016
102,0.031,-0.090,1.020
103,0.027,-0.086,1.004
104,0.031,-0.082,1.012
105,0.031,-0.082,1.012
106,0.027,-0.086,1.008
107,0.031,-0.090,1.008
108,0.031,-0.094,1.008
109,0.027,-0.082,1.012
110,0.031,-0.078,1.008
111,0.031,-0.082,1.008
112,0.031,-0.090,1.004
113,0.051,-0.062,1.004
114,0.066,-0.086,1.004
115,0.008,-0.105,0.992
116,-0.031,-0.094,1.004
117,0.008,-0.074,1.008
118,0.082,-0.070,1.012
119,0.094,-0.125,1.012
120,0.020,-0.125,0.945
