Sample,X,Y,Z
0,0.008,0.164,1.027
1,0.035,-0.102,1.004
2,0.031,-0.102,1.008
3,0.039,-0.105,1.016
4,0.039,-0.102,1.012
5,0.035,-0.098,1.008
6,0.031,-0.098,1.004
7,0.031,-0.102,1.008
8,0.043,-0.094,1.012
9,0.035,-0.098,1.008
10,0.035,-0.098,1.000
11,0.027,-0.098,1.012
12,0.031,-0.098,1.000
13,0.023,-0.102,1.004
14,0.031,-0.098,0.996
15,0.031,-0.098,1.008
16,0.023,-0.098,1.012
17,0.031,-0.094,1.012
18,0.031,-0.098,1.008
19,0.035,-0.098,1.008
20,0.023,-0.082,1.039
21,0.031,-0.094,1.004
22,0.035,-0.098,1.016
23,0.027,-0.098,1.008
24,0.027,-0.098,1.004
25,0.027,-0.094,1.004
26,0.031,-0.102,1.012
27,0.027,-0.090,1.000
28,0.027,-0.098,1.004
29,0.027,-0.094,1.012
30,0.035,-0.102,1.004
31,0.035,-0.102,1.012
32,0.027,-0.098,1.004
33,0.027,-0.094,1.012
34,0.031,-0.098,1.008
35,0.023,-0.094,1.008
36,0.031,-0.094,1.004
37,0.027,-0.098,1.004
38,0.027,-0.102,1.000
39,0.031,-0.094,1.004
40,0.027,-0.086,1.008
41,0.035,-0.098,1.008
42,0.039,-0.094,1.008
43,0.027,-0.098,1.012
44,0.027,-0.094,1.004
45,0.035,-0.090,1.008
46,0.035,-0.109,1.008
47,0.023,-0.102,0.996
48,0.031,-0.094,1.012
49,0.039,-0.094,1.012
50,0.027,-0.098,1.012
51,0.031,-0.098,1.008
52,0.027,-0.090,1.008
53,0.035,-0.094,1.004
54,0.031,-0.098,1.008
55,0.035,-0.102,1.008
56,0.027,-0.102,1.000
57,0.031,-0.094,1.008
58,0.031,-0.094,1.004
59,0.031,-0.105,1.016
60,0.047,-0.086,1.008
61,0.027,-0.094,1.008
62,0.027,-0.094,1.012
63,0.031,-0.098,1.008
64,0.027,-0.102,1.008
65,0.031,-0.098,1.016
66,0.031,-0.086,1.008
67,0.027,-0.090,1.004
68,0.035,-0.102,1.008
69,0.027,-0.094,1.008
70,0.039,-0.094,1.012
71,0.027,-0.094,1.012
72,0.027,-0.105,1.012
73,0.027,-0.094,1.012
74,0.027,-0.094,1.004
75,0.039,-0.098,1.016
76,0.031,-0.098,1.012
77,0.027,-0.094,1.000
78,0.031,-0.090,1.016
79,0.035,-0.094,1.012
80,0.055,-0.098,0.984
81,0.027,-0.102,1.004
82,0.035,-0.105,1.016
83,0.035,-0.102,1.008
84,0.027,-0.094,1.012
85,0.031,-0.094,1.016
86,0.035,-0.090,1.008
87,0.039,-0.090,1.004
88,0.035,-0.098,1.008
89,0.027,-0.094,0.996
90,0.023,-0.094,1.012
91,0.043,-0.090,1.012
92,0.039,-0.098,1.000
93,0.020,-0.102,1.008
94,0.023,-0.094,1.016
95,0.039,-0.082,1.008
96,0.039,-0.090,1.008
97,0.027,-0.109,1.004
98,0.027,-0.102,1.004
99,0.031,-0.094,1.008
100,0.031,-0.082,1.004
101,0.031,-0.102,1.004
102,0.023,-0.098,1.008
103,0.027,-0.090,1.008
104,0.039,-0.094,1.008
105,0.031,-0.102,1.020
106,0.023,-0.105,1.012
107,0.027,-0.098,1.008
108,0.035,-0.086,1.012
109,0.027,-0.094,1.004
110,0.031,-0.109,1.004
111,0.027,-0.094,1.004
112,0.031,-0.070,1.012
113,0.031,-0.105,1.012
114,0.047,-0.133,1.000
115,0.043,-0.121,1.000
116,0.027,-0.094,1.016
117,0.016,-0.133,1.023
118,0.027,-0.156,1.020
119,0.043,-0.160,1.016
120,0.043,-0.121,1.023
121,0.016,-0.117,1.043
122,0.035,-0.156,1.031
123,0.055,-0.156,1.023
124,0.062,-0.141,1.008
125,0.066,-0.191,0.941
126,0.109,-0.141,0.902
127,0.062,-0.152,0.934
128,-0.066,-0.223,0.934
129,0.020,-0.320,0.867
130,0.137,-0.273,0.848
131,0.199,-0.301,0.895
132,0.031,-0.402,0.918
133,-0.152,-0.504,0.930
134,-0.094,-0.562,0.938
135,0.004,-0.461,0.973
136,0.062,-0.566,1.000
137,0.008,-0.734,0.996
138,-0.020,-0.766,1.016
139,0.004,-0.715,1.055
140,0.105,-0.688,1.020
141,0.125,-0.719,1.113
142,0.137,-0.816,1.125
143,-0.020,-0.848,1.004
144,-0.066,-0.664,0.973
145,-0.012,-0.578,1.027
146,0.234,-0.438,1.137
147,0.363,-0.625,1.051
148,0.070,-0.656,0.898
149,-0.195,-0.375,0.918
150,-0.223,0.047,1.035
151,0.199,-0.047,1.094
152,0.297,-0.367,0.957
153,-0.113,-0.312,0.824
154,-0.320,-0.004,0.871
155,-0.043,0.281,0.996
156,0.324,-0.070,0.918
157,0.184,-0.293,0.777
158,-0.016,-0.125,0.879
159,-0.020,-0.043,1.020
160,-0.035,-0.121,0.832
161,0.102,-0.250,0.844
162,0.020,-0.316,0.992
163,-0.113,-0.438,1.000
164,0.184,-0.426,1.023
165,0.223,-0.586,1.062
166,-0.102,-0.488,1.074
167,0.117,-0.523,1.078
168,-0.004,-0.625,0.996
169,-0.121,-0.527,1.070
170,0.223,-0.535,1.191
171,-0.004,-0.668,0.930
172,-0.023,-0.707,0.910
173,-0.195,-0.484,0.988
174,-0.129,-0.199,1.129
175,0.270,-0.797,1.027
176,0.250,-0.602,0.918
177,0.137,-0.609,0.922
178,-0.160,-0.129,0.988
179,0.027,-0.457,1.066
180,-0.031,-0.508,0.895
181,0.172,-0.465,0.941
182,-0.152,-0.152,1.027
183,0.023,-0.418,1.121
184,0.113,-0.293,0.980
185,0.410,-0.242,0.992
186,0.074,-0.137,1.008
187,-0.012,-0.102,1.086
188,-0.172,-0.176,0.941
189,-0.102,-0.176,0.855
190,-0.086,0.238,1.004
191,0.066,-0.059,1.039
192,0.246,0.023,0.914
193,0.191,-0.371,0.789
194,0.129,0.312,1.047
195,-0.156,-0.078,1.043
196,-0.152,-0.090,0.887
197,-0.328,-0.250,0.871
198,0.027,0.191,1.219
199,0.180,-0.012,1.105
200,0.426,-0.316,0.926
201,0.258,-0.246,1.020
202,-0.066,-0.090,1.148
203,-0.223,0.023,1.062
204,-0.219,-0.289,0.906
205,0.062,0.043,1.207
206,0.137,-0.199,1.125
207,0.477,-0.242,0.883
208,0.242,-0.242,0.895
209,-0.188,-0.023,1.086
210,-0.340,-0.059,1.000
211,-0.223,-0.312,0.770
212,0.047,0.020,1.051
213,0.074,-0.062,1.070
214,0.387,-0.230,0.879
215,0.230,-0.391,0.836
216,-0.098,-0.219,1.047
217,-0.242,0.082,1.109
218,-0.215,-0.395,0.855
219,0.133,-0.258,1.062
220,0.098,-0.082,1.078
221,0.398,-0.199,1.027
222,0.289,-0.309,0.961
223,-0.074,-0.352,1.094
224,-0.199,0.133,1.160
225,-0.293,-0.188,0.965
226,0.098,-0.039,1.105
227,0.117,0.074,1.098
228,0.301,-0.012,0.957
229,0.145,-0.004,0.941
230,-0.035,-0.152,1.000
231,-0.215,0.266,1.051
232,-0.328,-0.129,0.820
233,0.164,0.266,1.023
234,0.176,0.082,0.988
235,0.359,0.000,0.871
236,0.211,-0.148,0.930
237,-0.133,-0.148,0.984
238,-0.207,0.250,1.043
239,-0.117,-0.242,0.926
240,0.113,-0.059,1.156
241,0.098,-0.176,1.074
242,0.195,-0.238,0.945
243,0.164,-0.129,1.031
244,-0.090,-0.254,1.102
245,-0.199,0.039,1.066
246,-0.207,-0.316,0.953
247,0.102,-0.109,1.086
248,0.043,0.008,1.062
249,0.176,-0.199,0.918
250,0.215,-0.203,0.973
251,0.008,-0.285,0.996
252,-0.094,0.066,1.004
253,-0.230,-0.270,0.883
254,0.023,-0.023,1.113
255,0.156,-0.090,1.023
256,0.355,-0.129,0.953
257,0.184,-0.320,0.980
258,-0.086,-0.172,1.031
259,-0.062,0.168,1.051
260,-0.121,-0.207,0.922
261,0.086,-0.066,1.141
262,0.055,0.105,1.027
263,0.164,-0.074,0.902
264,0.129,-0.121,0.973
265,-0.066,-0.102,1.074
266,-0.066,0.137,1.023
267,-0.211,-0.344,0.828
268,0.094,0.031,1.129
269,0.012,0.098,1.121
270,0.211,-0.211,0.871
271,0.230,-0.062,0.973
272,-0.051,-0.234,1.074
273,-0.152,0.230,1.031
274,-0.086,-0.297,0.816
275,0.125,0.082,1.121
276,0.082,-0.039,1.070
277,0.250,-0.027,0.844
278,0.242,-0.168,0.949
279,-0.141,-0.242,1.059
280,-0.168,0.207,1.016
281,-0.070,-0.320,0.848
282,0.105,-0.234,1.113
283,0.008,-0.020,1.109
284,0.309,-0.012,0.945
285,0.156,-0.324,0.984
286,-0.168,-0.348,1.043
287,-0.105,0.242,1.082
288,-0.141,-0.332,0.867
289,0.078,-0.203,1.070
290,0.070,0.105,1.113
291,0.250,-0.145,0.910
292,0.191,-0.215,0.980
293,-0.047,-0.328,1.035
294,-0.117,0.215,1.070
295,-0.172,-0.258,0.949
296,-0.008,-0.152,1.129
297,0.105,0.062,1.090
298,0.320,0.016,0.891
299,0.105,-0.090,0.953
300,-0.145,-0.219,1.055
301,-0.188,0.301,1.043
302,-0.195,-0.129,0.836
303,0.094,0.074,1.062
304,0.105,0.156,1.004
305,0.289,-0.004,0.832
306,0.309,-0.188,0.957
307,-0.027,-0.234,0.953
308,-0.191,0.262,1.055
309,-0.211,-0.367,0.934
310,0.145,-0.012,1.133
311,0.184,-0.031,1.078
312,0.281,-0.125,0.953
313,0.141,-0.348,1.020
314,-0.242,-0.266,1.027
315,-0.234,0.141,1.047
316,-0.031,-0.191,0.949
317,0.168,-0.188,1.113
318,0.004,-0.086,1.000
319,0.230,-0.152,0.926
320,0.207,-0.191,0.969
321,-0.051,-0.273,1.000
322,-0.180,-0.016,1.008
323,-0.297,-0.309,0.965
324,0.094,-0.121,1.152
325,0.273,-0.023,1.035
326,0.367,-0.148,0.914
327,0.109,-0.293,1.031
328,-0.219,-0.102,1.023
329,-0.281,0.246,1.000
330,-0.109,-0.270,0.867
331,0.203,0.078,1.066
332,0.195,0.184,1.043
333,0.254,-0.223,0.836
334,0.172,-0.059,0.977
335,-0.168,-0.023,1.098
336,-0.172,0.160,1.020
337,-0.184,-0.293,0.859
338,0.125,-0.074,1.070
339,0.164,0.188,1.125
340,0.285,-0.102,0.934
341,0.172,-0.336,1.008
342,-0.145,-0.250,1.020
343,-0.148,0.273,1.059
344,-0.078,-0.203,0.941
345,0.086,-0.281,1.090
346,0.152,0.129,1.109
347,0.320,-0.133,0.961
348,0.273,-0.246,0.988
349,-0.258,-0.270,1.000
350,-0.289,0.164,1.066
351,-0.141,-0.211,0.969
352,0.145,-0.090,1.098
353,0.133,0.020,1.035
354,0.168,-0.148,0.828
355,0.090,-0.031,1.000
356,-0.125,-0.336,0.957
357,-0.086,0.203,0.980
358,-0.184,-0.312,0.875
359,0.047,-0.191,1.059
360,0.188,0.031,1.090
361,0.383,-0.078,0.949
362,0.332,-0.418,0.992
363,-0.129,-0.309,1.023
364,-0.191,0.062,1.070
365,-0.277,-0.301,0.965
366,0.016,-0.117,1.125
367,0.215,0.066,1.148
368,0.375,-0.223,0.957
369,0.289,-0.180,0.984
370,-0.250,-0.086,1.008
371,-0.293,0.180,1.051
372,-0.137,-0.039,0.949
373,0.109,-0.148,1.035
374,0.207,0.191,1.012
375,0.180,0.008,0.961
376,0.273,-0.180,0.965
377,-0.258,-0.219,0.914
378,-0.211,0.203,1.016
379,-0.180,-0.207,0.973
380,0.117,-0.148,0.996
381,0.207,0.164,1.023
382,0.238,-0.227,0.902
383,0.305,-0.043,1.031
384,-0.168,-0.270,0.980
385,-0.293,0.000,0.996
386,-0.258,-0.207,0.973
387,0.191,0.055,1.121
388,0.309,-0.016,1.078
389,0.246,-0.355,0.898
390,0.180,-0.215,1.074
391,-0.191,-0.301,1.004
392,-0.160,0.133,1.051
393,-0.113,-0.328,1.012
394,0.105,-0.191,1.102
395,0.223,0.125,0.996
396,0.258,-0.227,0.918
397,0.238,-0.215,1.055
398,-0.168,-0.168,0.992
399,-0.070,0.109,1.020
400,-0.148,-0.211,0.883
401,-0.082,0.020,1.113
402,0.172,0.082,1.047
403,0.297,-0.242,0.871
404,0.266,-0.035,0.996
405,-0.191,-0.168,1.008
406,-0.324,0.148,0.984
407,-0.262,-0.219,0.906
408,0.117,-0.090,1.059
409,0.270,0.219,1.066
410,0.176,-0.281,0.855
411,0.164,-0.371,0.996
412,-0.223,-0.137,1.023
413,-0.078,0.273,1.043
414,0.035,-0.266,0.957
415,0.070,-0.359,1.051
416,0.199,0.078,1.094
417,0.219,-0.137,0.945
418,0.234,-0.168,1.062
419,-0.184,-0.242,1.035
420,-0.238,0.078,1.039
421,-0.109,-0.160,0.984
422,0.145,-0.145,1.035
423,0.168,0.398,1.090
424,0.223,-0.309,0.902
425,0.125,-0.055,1.000
426,-0.160,-0.219,0.945
427,-0.078,0.266,1.012
428,-0.090,-0.234,0.930
429,0.004,-0.125,1.031
430,0.141,0.129,1.020
431,0.266,-0.250,0.828
432,0.207,-0.117,1.016
433,-0.082,-0.344,1.000
434,-0.223,0.055,0.977
435,-0.246,-0.309,0.938
436,0.035,-0.117,1.141
437,0.250,-0.016,1.137
438,0.352,-0.316,0.898
439,0.168,-0.328,1.082
440,-0.344,-0.180,1.109
441,-0.234,0.168,1.051
442,0.070,-0.219,0.980
443,0.160,-0.238,1.035
444,0.184,0.094,1.074
445,0.082,-0.172,0.906
446,0.113,-0.035,0.996
447,-0.086,-0.152,0.992
448,-0.004,0.074,1.008
449,-0.012,-0.211,0.961
450,-0.020,-0.141,0.988
451,0.160,0.453,1.094
452,0.199,-0.246,0.902
453,0.289,-0.129,1.004
454,-0.180,-0.227,0.930
455,-0.289,0.270,1.012
456,-0.141,-0.113,0.988
457,0.082,-0.039,1.039
458,0.168,0.152,1.012
459,0.082,-0.266,0.824
460,0.188,-0.066,1.020
461,-0.090,-0.234,1.031
462,-0.117,-0.121,1.000
463,-0.098,-0.215,1.008
