Sample,X,Y,Z
0,0.008,0.176,1.023
1,0.027,-0.082,1.008
2,0.035,-0.094,1.008
3,0.031,-0.094,1.012
4,0.023,-0.086,1.020
5,0.027,-0.090,1.004
6,0.035,-0.082,1.012
7,0.027,-0.090,1.008
8,0.031,-0.090,1.008
9,0.027,-0.078,1.016
10,0.035,-0.090,1.016
11,0.031,-0.086,1.012
12,0.031,-0.082,1.012
13,0.031,-0.082,1.012
14,0.035,-0.078,1.004
15,0.031,-0.086,1.016
16,0.027,-0.094,1.004
17,0.027,-0.082,1.016
18,0.027,-0.078,1.004
19,0.031,-0.090,1.008
20,0.031,-0.078,0.961
21,0.027,-0.090,1.004
22,0.031,-0.090,1.012
23,0.027,-0.082,1.012
24,0.039,-0.086,1.008
25,0.023,-0.090,1.012
26,0.027,-0.090,1.008
27,0.031,-0.074,1.008
28,0.043,-0.078,1.008
29,0.027,-0.078,1.012
30,0.035,-0.090,1.016
31,0.031,-0.082,1.012
32,0.027,-0.078,1.016
33,0.027,-0.086,1.020
34,0.031,-0.090,1.008
35,0.023,-0.086,1.012
36,0.035,-0.086,1.012
37,0.035,-0.082,1.008
38,0.031,-0.086,1.008
39,0.027,-0.086,1.008
40,0.016,-0.066,1.031
41,0.023,-0.086,1.020
42,0.023,-0.082,1.008
43,0.023,-0.098,1.004
44,0.039,-0.082,1.012
45,0.035,-0.090,1.004
46,0.031,-0.086,1.016
47,0.035,-0.086,1.012
48,0.027,-0.086,1.008
49,0.035,-0.086,1.012
50,0.023,-0.082,1.016
51,0.023,-0.082,1.008
52,0.027,-0.094,1.016
53,0.031,-0.082,1.004
54,0.031,-0.086,1.004
55,0.035,-0.078,1.000
56,0.023,-0.086,1.004
57,0.035,-0.094,1.004
58,0.023,-0.082,1.016
59,0.031,-0.082,1.016
60,0.027,-0.074,0.973
61,0.027,-0.094,1.008
62,0.031,-0.082,1.004
63,0.039,-0.078,1.012
64,0.023,-0.090,1.012
65,0.027,-0.090,1.012
66,0.031,-0.074,1.016
67,0.035,-0.082,1.012
68,0.027,-0.094,1.008
69,0.035,-0.086,1.012
70,0.039,-0.078,1.008
71,0.031,-0.090,1.012
72,0.023,-0.086,1.012
73,0.027,-0.086,1.012
74,0.039,-0.082,1.016
75,0.031,-0.090,1.008
76,0.023,-0.090,1.012
77,0.023,-0.086,1.012
78,0.039,-0.078,1.008
79,0.039,-0.094,1.008
80,0.031,-0.078,0.961
81,0.023,-0.090,1.000
82,0.031,-0.082,1.020
83,0.039,-0.082,1.012
84,0.031,-0.090,1.016
85,0.023,-0.094,1.012
86,0.035,-0.086,1.004
87,0.039,-0.074,1.012
