Sample,X,Y,Z
0,0.031,0.148,1.023
1,0.031,-0.094,1.012
2,0.031,-0.094,1.012
3,0.027,-0.086,1.004
4,0.031,-0.094,1.023
5,0.031,-0.094,1.012
6,0.031,-0.098,1.004
7,0.035,-0.094,1.004
8,0.020,-0.086,1.008
9,0.027,-0.098,1.008
10,0.035,-0.102,1.004
11,0.035,-0.094,1.016
12,0.031,-0.094,1.008
13,0.031,-0.090,1.012
14,0.031,-0.094,1.016
15,0.031,-0.098,1.016
16,0.023,-0.090,1.012
17,0.027,-0.090,1.012
18,0.031,-0.094,1.008
19,0.027,-0.102,1.004
20,0.012,-0.082,0.977
21,0.035,-0.090,1.004
22,0.027,-0.098,1.000
23,0.023,-0.102,0.996
24,0.035,-0.094,1.004
25,0.035,-0.090,1.012
26,0.027,-0.105,1.008
27,0.023,-0.102,1.012
28,0.031,-0.086,1.004
29,0.039,-0.082,1.008
30,0.039,-0.090,1.012
31,0.035,-0.105,1.020
32,0.027,-0.098,1.008
33,0.035,-0.082,1.004
34,0.035,-0.090,1.004
35,0.039,-0.098,1.004
36,0.023,-0.102,1.008
37,0.027,-0.086,1.008
38,0.031,-0.082,1.004
39,0.035,-0.094,1.008
40,0.031,-0.090,0.973
41,0.023,-0.098,1.020
42,0.031,-0.090,1.012
43,0.035,-0.094,1.016
44,0.031,-0.094,1.012
45,0.031,-0.102,1.012
46,0.027,-0.094,1.020
47,0.035,-0.086,1.016
48,0.035,-0.094,1.004
49,0.027,-0.102,1.012
50,0.027,-0.105,1.012
51,0.027,-0.094,1.008
52,0.035,-0.090,1.004
53,0.039,-0.090,1.012
54,0.027,-0.102,1.012
55,0.027,-0.094,1.000
56,0.031,-0.082,1.000
57,0.043,-0.086,1.012
58,0.031,-0.094,1.004
59,0.020,-0.102,1.004
60,0.031,-0.078,0.941
61,0.039,-0.090,1.012
62,0.027,-0.098,1.008
63,0.023,-0.105,1.004
64,0.027,-0.082,1.008
65,0.043,-0.094,1.012
