Sample,X,Y,Z
0,0.023,0.164,1.023
1,0.031,-0.098,1.008
2,0.035,-0.094,1.004
3,0.031,-0.102,1.008
4,0.027,-0.090,1.012
5,0.031,-0.090,1.012
6,0.031,-0.090,1.020
7,0.039,-0.086,1.012
8,0.035,-0.102,1.004
9,0.031,-0.098,1.008
10,0.031,-0.090,1.000
11,0.031,-0.086,1.008
12,0.035,-0.094,1.012
13,0.031,-0.098,1.004
14,0.031,-0.098,1.008
15,0.035,-0.086,1.008
16,0.035,-0.094,1.012
17,0.031,-0.094,1.012
18,0.031,-0.090,1.008
19,0.027,-0.098,1.016
20,0.020,-0.086,0.977
21,0.027,-0.098,1.008
22,0.027,-0.098,1.008
23,0.023,-0.094,1.004
24,0.031,-0.094,1.008
25,0.031,-0.094,1.020
26,0.031,-0.098,1.012
27,0.027,-0.102,1.012
28,0.027,-0.090,1.016
29,0.035,-0.098,1.008
30,0.027,-0.094,1.004
31,0.027,-0.102,1.012
32,0.031,-0.098,1.012
33,0.039,-0.098,1.016
34,0.031,-0.086,1.004
35,0.035,-0.094,1.008
36,0.031,-0.090,1.004
37,0.031,-0.102,1.004
38,0.031,-0.094,1.016
39,0.023,-0.098,1.012
40,0.055,-0.098,1.004
41,0.031,-0.090,1.012
42,0.035,-0.098,1.008
43,0.027,-0.098,1.004
44,0.031,-0.094,1.000
45,0.027,-0.094,1.008
46,0.027,-0.094,1.008
47,0.020,-0.086,1.008
48,0.027,-0.102,1.000
49,0.031,-0.094,1.008
50,0.039,-0.098,1.008
51,0.031,-0.094,1.008
52,0.031,-0.086,1.008
53,0.035,-0.094,1.008
54,0.027,-0.098,1.020
55,0.031,-0.098,1.012
56,0.031,-0.094,1.008
57,0.027,-0.094,1.000
58,0.031,-0.102,1.008
59,0.027,-0.094,1.012
60,0.023,-0.082,1.008
61,0.027,-0.094,1.012
62,0.031,-0.094,1.012
63,0.035,-0.098,1.004
64,0.027,-0.090,1.012
65,0.035,-0.094,1.008
66,0.035,-0.105,1.004
67,0.031,-0.098,1.000
68,0.023,-0.094,1.016
69,0.031,-0.094,1.004
70,0.043,-0.086,1.000
71,0.031,-0.102,1.012
72,0.031,-0.090,1.008
73,0.035,-0.098,1.016
74,0.020,-0.094,1.008
75,0.031,-0.094,1.012
76,0.031,-0.098,1.020
77,0.031,-0.098,1.012
78,0.027,-0.102,1.012
79,0.027,-0.098,1.016
80,0.031,-0.082,1.000
81,0.023,-0.094,1.012
82,0.039,-0.094,1.016
83,0.035,-0.102,1.008
84,0.027,-0.090,1.008
85,0.031,-0.098,1.012
86,0.031,-0.090,1.020
87,0.031,-0.090,1.004
88,0.035,-0.090,1.004
89,0.039,-0.094,1.004
90,0.027,-0.094,1.008
91,0.031,-0.102,1.016
92,0.031,-0.094,1.012
93,0.031,-0.094,1.016
94,0.031,-0.098,1.012
95,0.031,-0.094,1.008
96,0.035,-0.098,1.008
97,0.031,-0.098,1.016
98,0.027,-0.094,1.016
99,0.027,-0.098,1.012
100,0.055,-0.094,0.988
101,0.035,-0.086,1.012
102,0.039,-0.086,1.016
103,0.023,-0.094,1.016
104,0.023,-0.094,1.012
105,0.020,-0.098,1.020
106,0.035,-0.090,1.008
107,0.035,-0.090,1.012
108,0.023,-0.098,1.008
109,0.031,-0.094,1.012
110,0.035,-0.086,1.008
111,0.031,-0.094,1.008
112,0.016,-0.086,1.012
113,0.031,-0.086,1.016
114,0.047,-0.121,0.992
115,0.047,-0.105,1.000
116,0.023,-0.113,1.012
117,0.012,-0.117,1.023
118,0.016,-0.152,1.023
119,0.051,-0.148,1.027
120,0.051,-0.129,0.945
121,0.012,-0.129,1.035
122,0.020,-0.152,1.035
123,0.051,-0.145,1.027
124,0.090,-0.156,1.000
125,0.090,-0.160,0.949
126,0.074,-0.121,0.930
127,-0.055,-0.121,0.938
128,-0.043,-0.238,0.895
129,0.109,-0.270,0.840
130,0.207,-0.262,0.816
131,0.141,-0.309,0.875
132,-0.090,-0.430,0.887
133,-0.129,-0.543,0.875
134,0.000,-0.512,0.926
135,0.109,-0.480,0.977
136,0.078,-0.691,1.000
137,-0.004,-0.824,1.008
138,-0.027,-0.809,1.074
139,0.035,-0.707,1.117
140,0.102,-0.758,1.160
141,0.137,-0.848,1.145
142,0.035,-0.914,1.051
143,-0.133,-0.695,1.039
144,-0.137,-0.672,1.043
145,0.062,-0.480,1.090
146,0.359,-0.535,1.047
147,0.324,-0.582,0.969
148,-0.074,-0.492,0.895
149,-0.285,-0.164,0.949
150,-0.027,0.008,1.035
151,0.359,-0.141,1.035
