Sample,X,Y,Z
0,0.020,0.152,1.031
1,0.035,-0.102,1.008
2,0.027,-0.113,1.008
3,0.031,-0.113,1.004
4,0.031,-0.094,1.008
5,0.023,-0.090,1.016
6,0.023,-0.109,1.012
7,0.031,-0.109,1.008
8,0.027,-0.109,1.016
9,0.035,-0.090,1.012
10,0.035,-0.102,1.008
11,0.035,-0.102,1.004
12,0.031,-0.102,1.004
13,0.027,-0.098,1.012
14,0.039,-0.098,1.000
15,0.031,-0.109,1.008
16,0.027,-0.105,1.008
17,0.031,-0.102,1.008
18,0.031,-0.102,1.000
19,0.031,-0.094,1.008
20,0.020,-0.098,0.977
21,0.035,-0.113,1.000
22,0.031,-0.102,1.012
23,0.027,-0.090,1.004
24,0.023,-0.105,1.004
25,0.039,-0.105,0.996
26,0.031,-0.102,1.008
27,0.027,-0.102,1.000
28,0.031,-0.102,1.004
29,0.031,-0.102,1.008
30,0.039,-0.105,1.004
31,0.031,-0.105,1.004
32,0.027,-0.109,1.008
33,0.035,-0.105,1.012
34,0.035,-0.090,1.012
35,0.035,-0.105,1.008
36,0.035,-0.094,1.008
37,0.023,-0.098,1.016
38,0.027,-0.109,1.004
39,0.031,-0.098,1.008
40,0.016,-0.086,0.961
41,0.027,-0.102,1.008
42,0.027,-0.102,1.008
43,0.031,-0.102,1.012
44,0.035,-0.094,1.012
45,0.039,-0.094,1.016
46,0.035,-0.105,1.004
47,0.023,-0.105,1.016
48,0.035,-0.098,1.012
49,0.031,-0.113,1.008
50,0.020,-0.109,1.012
51,0.027,-0.102,1.012
52,0.039,-0.098,1.012
53,0.039,-0.102,1.000
54,0.027,-0.102,1.004
55,0.016,-0.094,1.000
56,0.031,-0.094,0.996
57,0.039,-0.102,1.008
58,0.027,-0.105,1.008
59,0.020,-0.102,1.004
60,0.027,-0.098,1.066
61,0.039,-0.102,1.000
62,0.039,-0.105,0.996
63,0.023,-0.109,1.000
64,0.020,-0.102,1.012
65,0.035,-0.098,1.012
66,0.035,-0.098,1.004
67,0.020,-0.105,1.004
68,0.023,-0.113,1.004
69,0.031,-0.098,1.016
70,0.043,-0.105,1.004
71,0.027,-0.109,1.012
72,0.020,-0.113,1.016
73,0.027,-0.102,1.012
74,0.043,-0.098,1.012
75,0.039,-0.102,1.016
76,0.023,-0.109,1.008
77,0.027,-0.105,1.012
78,0.031,-0.094,1.016
79,0.031,-0.090,1.012
80,0.016,-0.094,1.000
