Sample,X,Y,Z
0,-0.426,0.129,1.051
1,-0.246,-0.074,1.008
2,0.027,-0.082,1.016
3,0.027,-0.078,1.008
4,0.035,-0.094,1.004
5,0.039,-0.082,1.008
6,0.027,-0.086,1.004
7,0.039,-0.082,1.012
8,0.047,-0.078,1.016
9,0.035,-0.086,1.016
10,0.020,-0.086,1.000
11,0.023,-0.074,1.008
12,0.051,-0.078,1.008
13,0.031,-0.090,1.004
14,0.023,-0.082,1.004
15,0.031,-0.086,1.008
16,0.043,-0.082,1.008
17,0.039,-0.082,1.000
18,0.035,-0.086,1.008
19,0.031,-0.086,1.008
20,0.051,-0.094,1.012
21,0.035,-0.082,1.008
22,0.031,-0.086,1.008
23,0.027,-0.090,1.008
24,0.035,-0.082,1.012
25,0.043,-0.078,1.016
26,0.031,-0.086,1.008
27,0.039,-0.086,1.008
28,0.031,-0.082,1.008
29,0.031,-0.090,1.008
30,0.031,-0.082,1.008
31,0.031,-0.082,1.016
32,0.031,-0.086,1.004
33,0.035,-0.090,1.008
34,0.027,-0.086,1.008
35,0.027,-0.078,1.004
36,0.035,-0.082,1.004
37,0.031,-0.094,1.000
38,0.031,-0.086,1.008
39,0.031,-0.082,1.000
40,0.047,-0.090,1.004
41,0.035,-0.090,1.008
42,0.043,-0.090,1.012
43,0.023,-0.078,1.016
44,0.031,-0.082,1.020
45,0.035,-0.082,1.004
46,0.031,-0.090,1.012
47,0.031,-0.082,1.004
48,0.035,-0.086,1.016
49,0.031,-0.086,0.996
50,0.031,-0.086,1.012
51,0.035,-0.082,1.008
52,0.031,-0.090,1.020
53,0.035,-0.082,1.004
54,0.031,-0.094,1.008
55,0.035,-0.078,1.000
56,0.039,-0.082,1.004
57,0.031,-0.078,1.016
58,0.031,-0.086,1.008
59,0.031,-0.098,1.004
60,0.043,-0.098,1.035
61,0.031,-0.074,1.020
62,0.023,-0.078,1.012
63,0.039,-0.086,1.012
64,0.031,-0.078,1.012
65,0.035,-0.086,1.000
66,0.020,-0.082,1.000
67,0.035,-0.082,1.012
68,0.047,-0.082,1.012
69,0.039,-0.090,1.004
70,0.020,-0.094,1.008
71,0.031,-0.078,1.012
72,0.043,-0.074,1.008
73,0.039,-0.086,1.012
74,0.027,-0.098,1.004
75,0.027,-0.082,1.012
76,0.035,-0.074,1.008
77,0.047,-0.082,1.008
78,0.031,-0.094,1.008
79,0.027,-0.090,1.004
80,0.031,-0.090,1.031
81,0.039,-0.074,1.016
82,0.031,-0.082,1.016
83,0.031,-0.094,1.012
84,0.039,-0.086,1.008
85,0.031,-0.082,1.012
86,0.039,-0.086,1.008
87,0.031,-0.082,1.008
88,0.035,-0.086,1.008
89,0.035,-0.094,1.004
90,0.039,-0.078,1.008
