Sample,X,Y,Z
0,0.012,0.164,1.023
1,0.031,-0.078,1.012
2,0.027,-0.086,1.020
3,0.035,-0.082,1.008
4,0.031,-0.086,1.012
5,0.027,-0.078,1.008
6,0.031,-0.082,1.008
7,0.027,-0.086,1.004
8,0.039,-0.086,1.012
9,0.031,-0.078,1.012
10,0.027,-0.090,1.008
11,0.035,-0.086,1.008
12,0.035,-0.090,1.004
13,0.031,-0.078,1.004
14,0.031,-0.086,1.008
15,0.023,-0.082,1.004
16,0.027,-0.086,1.008
17,0.020,-0.082,1.000
18,0.023,-0.074,1.008
19,0.031,-0.082,1.012
20,0.012,-0.066,0.969
21,0.031,-0.082,1.008
22,0.031,-0.090,1.016
23,0.031,-0.090,1.008
24,0.023,-0.082,1.008
25,0.023,-0.086,1.016
26,0.027,-0.086,1.004
27,0.027,-0.074,1.016
28,0.027,-0.082,1.020
29,0.035,-0.078,1.012
30,0.027,-0.082,1.004
31,0.027,-0.082,1.008
32,0.039,-0.078,1.008
33,0.035,-0.082,1.008
34,0.027,-0.086,1.016
35,0.023,-0.082,1.027
36,0.027,-0.082,1.012
37,0.039,-0.078,1.004
38,0.031,-0.078,1.004
39,0.027,-0.090,1.012
40,0.023,-0.082,0.984
41,0.031,-0.074,1.016
42,0.027,-0.082,1.012
43,0.023,-0.090,1.004
44,0.027,-0.094,1.012
45,0.043,-0.074,1.008
46,0.035,-0.082,1.004
47,0.039,-0.090,1.004
48,0.027,-0.074,1.004
49,0.023,-0.070,1.012
50,0.031,-0.074,1.008
51,0.031,-0.086,1.012
52,0.027,-0.094,1.016
53,0.031,-0.078,1.012
54,0.027,-0.074,1.012
55,0.039,-0.066,1.008
56,0.027,-0.090,1.012
57,0.023,-0.082,1.012
58,0.027,-0.078,1.012
59,0.031,-0.070,1.016
60,0.043,-0.082,1.020
61,0.031,-0.090,1.008
62,0.027,-0.086,1.008
63,0.027,-0.086,1.012
64,0.031,-0.074,1.004
65,0.027,-0.082,1.020
66,0.031,-0.086,1.004
67,0.027,-0.086,1.012
68,0.031,-0.078,1.008
69,0.035,-0.070,1.008
70,0.035,-0.094,1.008
71,0.023,-0.094,1.004
72,0.023,-0.082,1.012
73,0.039,-0.070,1.016
74,0.039,-0.082,1.004
75,0.023,-0.090,1.016
76,0.031,-0.090,1.012
77,0.027,-0.082,1.012
78,0.031,-0.082,1.012
79,0.023,-0.078,1.008
80,0.031,-0.086,1.000
81,0.031,-0.082,1.004
82,0.027,-0.074,1.020
83,0.027,-0.082,1.020
84,0.035,-0.094,1.008
85,0.027,-0.086,1.012
86,0.031,-0.082,1.004
87,0.035,-0.074,1.016
88,0.027,-0.086,1.012
89,0.031,-0.090,1.004
90,0.035,-0.074,1.000
91,0.027,-0.074,1.008
92,0.035,-0.090,1.004
93,0.031,-0.082,1.012
94,0.027,-0.094,1.020
95,0.023,-0.082,1.012
96,0.023,-0.082,1.020
97,0.020,-0.082,1.016
98,0.035,-0.082,1.012
99,0.035,-0.094,1.008
100,0.027,-0.066,0.984
101,0.031,-0.074,1.012
102,0.039,-0.082,1.008
103,0.027,-0.090,1.008
104,0.031,-0.090,1.008
105,0.031,-0.074,1.012
106,0.031,-0.082,1.016
107,0.027,-0.090,1.016
108,0.027,-0.082,1.008
109,0.027,-0.074,1.012
110,0.031,-0.078,1.012
111,0.023,-0.074,1.016
112,0.016,-0.062,1.020
113,0.035,-0.102,1.012
114,0.047,-0.109,1.000
115,0.043,-0.102,1.012
116,0.020,-0.086,1.016
117,0.000,-0.109,1.031
118,0.031,-0.125,1.027
119,0.062,-0.129,1.031
120,0.051,-0.121,0.973
121,0.000,-0.129,1.027
122,0.012,-0.145,1.031
123,0.039,-0.129,1.031
124,0.078,-0.156,1.012
125,0.098,-0.176,0.961
126,0.082,-0.145,0.922
127,-0.027,-0.102,0.953
128,-0.121,-0.254,0.914
129,0.035,-0.324,0.809
130,0.195,-0.289,0.785
131,0.180,-0.340,0.840
132,0.023,-0.527,0.867
133,-0.086,-0.664,0.832
134,-0.125,-0.676,0.867
135,-0.074,-0.641,0.961
136,0.066,-0.754,1.012
137,0.172,-0.996,1.031
138,0.203,-0.992,1.098
139,0.141,-0.906,1.191
140,-0.066,-0.922,1.207
141,-0.160,-1.004,1.176
142,-0.141,-0.945,1.152
143,0.016,-0.711,1.164
144,0.285,-0.664,1.160
145,0.336,-0.723,1.062
146,0.035,-0.672,0.977
147,-0.164,-0.355,1.008
148,0.016,-0.137,1.047
149,0.223,-0.148,0.996
150,0.023,-0.289,0.836
151,-0.152,-0.121,0.801
152,-0.004,0.172,0.918
153,0.164,0.059,0.848
154,0.184,-0.012,0.805
155,0.105,-0.027,0.922
156,-0.137,0.004,0.930
157,-0.141,-0.051,0.828
158,0.113,-0.098,0.883
159,-0.023,-0.160,0.996
160,0.094,-0.137,1.016
161,0.242,-0.418,1.047
162,-0.145,-0.473,0.969
163,-0.078,-0.250,1.086
164,0.113,-0.316,1.098
165,0.066,-0.547,1.039
166,0.355,-0.668,1.156
167,-0.023,-0.559,1.043
168,-0.207,-0.531,0.969
169,-0.219,-0.586,0.949
170,-0.125,-0.145,1.125
171,0.375,-0.777,1.066
172,0.219,-0.617,0.906
173,0.156,-0.672,0.895
174,-0.234,-0.172,0.977
175,0.062,-0.426,0.961
176,-0.004,-0.504,0.812
177,0.035,-0.668,0.832
178,-0.207,-0.355,0.984
179,0.051,-0.480,1.027
180,0.168,-0.430,0.906
181,0.281,-0.645,0.902
182,0.211,-0.324,1.094
183,-0.031,-0.695,1.023
184,-0.020,-0.547,0.949
185,-0.312,-0.492,1.035
186,-0.113,-0.125,1.258
187,0.105,-0.574,1.078
188,0.391,-0.488,0.969
189,0.438,-0.426,1.086
190,0.039,-0.199,1.059
191,-0.344,-0.234,0.957
192,-0.402,-0.289,1.047
193,-0.184,-0.125,1.098
194,0.473,0.098,1.062
195,0.625,-0.348,0.926
196,0.207,-0.453,0.871
197,-0.141,0.199,0.977
198,-0.625,0.156,1.023
199,-0.418,-0.117,0.938
200,0.336,0.070,0.984
201,0.664,0.164,0.934
202,0.484,-0.195,0.789
203,-0.211,-0.055,0.828
204,-0.828,0.172,1.004
205,-0.598,0.070,1.094
206,0.309,-0.051,1.008
207,0.840,-0.195,0.969
208,0.535,-0.293,0.922
209,-0.195,-0.105,0.922
210,-0.676,-0.137,1.102
211,-0.516,-0.105,1.176
212,0.262,0.000,1.164
213,1.027,-0.383,1.059
214,0.477,-0.461,0.871
215,-0.145,-0.082,0.984
216,-0.621,0.035,1.211
217,-0.633,-0.301,1.180
218,0.340,-0.125,1.133
219,1.023,-0.164,1.066
220,0.223,-0.219,0.867
221,-0.449,-0.164,0.871
222,-0.773,0.375,1.020
223,-0.344,0.254,1.082
224,0.504,-0.152,0.941
225,0.934,-0.355,0.809
226,0.102,-0.258,0.711
227,-0.543,0.320,0.906
228,-0.449,0.352,1.129
229,0.094,-0.113,1.051
230,0.605,-0.578,0.980
231,0.621,-0.488,0.953
232,-0.184,0.051,0.969
233,-0.605,0.141,1.055
234,-0.465,0.125,1.215
235,0.273,-0.305,1.207
236,0.785,-0.488,1.035
237,0.434,-0.375,0.996
238,-0.336,-0.098,1.020
239,-0.758,0.480,1.191
240,-0.383,0.129,1.188
241,0.516,-0.156,1.070
242,0.863,-0.395,0.910
243,0.215,0.004,0.809
244,-0.621,0.289,0.859
245,-0.684,0.430,1.008
246,-0.172,0.141,0.945
247,0.664,-0.246,0.832
248,0.836,-0.266,0.820
249,-0.098,-0.180,0.809
250,-0.648,0.195,0.926
251,-0.477,0.191,1.133
252,0.094,-0.281,1.059
253,0.738,-0.516,0.945
254,0.785,-0.344,1.016
255,-0.113,-0.312,0.996
256,-0.598,0.078,1.145
257,-0.398,-0.047,1.270
258,0.145,-0.293,1.227
259,0.590,-0.590,1.062
260,0.578,-0.250,1.141
261,-0.195,-0.031,1.090
262,-0.984,0.246,1.180
263,-0.438,-0.086,1.148
264,0.406,-0.113,0.965
265,0.703,-0.043,0.879
266,0.504,-0.102,0.895
267,-0.527,0.211,0.785
268,-0.824,0.273,0.906
269,-0.160,0.156,0.930
270,0.871,0.219,0.930
271,0.844,-0.414,0.727
272,0.121,-0.148,0.812
273,-0.648,0.164,0.988
274,-0.688,0.367,1.082
275,-0.004,-0.184,1.020
276,0.879,-0.305,1.039
277,0.723,-0.402,1.020
278,-0.051,-0.211,0.996
279,-0.754,0.121,1.105
280,-0.680,0.051,1.254
281,0.047,-0.301,1.176
282,0.820,-0.426,1.004
283,0.953,-0.262,1.059
284,-0.078,-0.156,1.051
285,-0.953,0.152,1.082
286,-0.613,-0.234,1.105
287,0.094,0.031,1.008
288,0.914,0.020,1.008
289,0.895,-0.223,0.891
290,-0.348,-0.180,0.793
291,-1.059,0.289,0.961
292,-0.617,0.297,1.031
293,0.496,0.082,0.883
294,1.051,-0.293,0.816
295,0.645,-0.340,0.887
296,-0.602,0.086,0.922
297,-0.988,0.246,0.980
298,-0.324,0.047,1.055
299,0.738,-0.059,1.074
300,0.992,-0.496,0.992
301,0.465,-0.500,0.965
302,-0.668,0.012,1.074
303,-0.926,0.141,1.195
304,-0.301,0.051,1.176
305,0.840,-0.289,1.145
306,0.945,-0.602,1.020
307,0.234,-0.332,1.012
308,-0.797,0.285,1.051
309,-1.016,0.293,1.094
310,-0.188,0.023,1.059
311,0.973,-0.227,0.938
312,1.062,-0.223,0.863
313,0.020,-0.105,0.781
314,-1.012,0.457,0.918
315,-0.844,0.105,0.984
316,0.160,0.145,0.957
317,1.109,-0.383,0.902
318,1.043,-0.371,0.898
319,-0.344,-0.105,0.930
320,-1.117,0.164,0.957
321,-0.734,0.176,1.195
322,0.410,-0.168,1.113
323,1.086,-0.402,0.957
324,0.941,-0.504,1.070
325,-0.410,-0.086,1.031
326,-1.152,0.262,1.102
327,-0.629,0.152,1.195
328,0.598,-0.133,1.113
329,1.199,-0.547,0.906
330,0.742,-0.250,0.961
331,-0.660,-0.066,0.969
332,-1.234,0.527,1.043
333,-0.496,0.133,1.074
334,0.758,-0.293,0.926
335,1.062,-0.184,0.863
336,0.453,-0.141,0.910
337,-0.887,-0.020,0.797
338,-1.043,0.367,1.051
339,-0.262,0.078,1.070
340,0.906,-0.176,1.039
341,1.152,-0.598,0.941
342,0.219,-0.398,0.918
343,-0.746,0.250,1.047
344,-0.852,0.289,1.180
345,-0.254,-0.312,1.121
346,0.988,-0.352,1.129
347,1.234,-0.266,1.039
348,0.066,-0.445,0.898
349,-0.930,0.391,1.148
350,-0.953,0.105,1.227
351,0.000,-0.125,0.988
352,1.066,-0.270,0.945
353,1.055,-0.199,0.965
354,-0.301,-0.125,0.887
355,-1.184,0.281,0.938
356,-0.707,0.121,1.016
357,0.375,0.230,1.051
358,1.055,-0.242,0.875
359,0.863,-0.504,0.766
360,-0.570,-0.109,0.887
361,-1.094,0.461,1.094
362,-0.543,0.164,1.129
363,0.691,-0.316,0.961
364,1.059,-0.531,0.965
365,0.504,-0.375,1.066
366,-0.590,-0.066,1.016
367,-0.941,0.184,1.105
368,-0.309,0.090,1.223
369,0.711,-0.289,1.137
370,1.027,-0.547,0.949
371,0.434,-0.422,0.953
372,-0.676,0.367,1.055
373,-0.898,0.371,1.145
374,-0.227,-0.184,0.973
375,0.812,-0.188,0.934
376,1.020,-0.211,0.938
377,0.012,-0.156,0.836
378,-1.000,0.316,0.898
379,-0.836,0.246,1.016
380,-0.047,-0.031,0.945
381,0.914,-0.125,0.957
382,0.953,-0.426,0.898
383,-0.195,-0.234,0.871
384,-0.848,0.203,1.055
385,-0.562,0.125,1.176
386,0.207,-0.230,1.059
387,1.012,-0.496,1.035
388,0.852,-0.527,1.055
389,-0.176,-0.059,1.043
390,-0.777,0.199,1.145
391,-0.652,-0.109,1.199
392,0.277,-0.168,1.102
393,0.945,-0.184,1.008
394,0.750,-0.316,0.977
395,-0.480,0.020,0.898
396,-1.121,0.496,0.969
397,-0.484,0.086,1.051
398,0.613,-0.109,0.879
399,0.996,-0.145,0.836
400,0.418,-0.289,0.867
401,-0.695,0.090,0.867
402,-0.816,0.250,0.984
403,-0.207,0.020,1.102
404,0.797,-0.207,1.062
405,0.895,-0.402,0.949
406,0.145,-0.508,0.953
407,-0.719,0.215,1.113
408,-0.699,0.176,1.211
409,-0.074,-0.223,1.121
410,0.793,-0.383,1.094
411,0.879,-0.234,1.062
412,-0.160,-0.242,0.945
413,-0.734,0.195,1.023
414,-0.547,0.203,1.117
415,0.160,-0.023,1.012
416,0.887,-0.262,0.934
417,0.797,-0.191,0.863
418,-0.336,0.016,0.844
419,-0.867,0.281,0.922
420,-0.430,0.207,1.039
421,0.301,-0.086,0.980
422,0.852,-0.391,0.895
423,0.586,-0.309,0.949
424,-0.523,-0.074,0.965
425,-0.918,0.211,1.043
426,-0.324,-0.008,1.148
427,0.574,-0.285,1.145
428,0.906,-0.512,0.926
429,0.551,-0.266,1.043
430,-0.551,-0.066,1.121
431,-0.953,0.066,1.113
432,-0.156,-0.008,1.105
433,0.770,-0.191,1.117
434,0.867,-0.402,1.023
435,0.391,-0.258,0.930
436,-0.766,0.148,0.961
437,-0.973,0.258,1.090
438,-0.184,0.090,0.988
439,0.895,-0.129,0.895
440,0.953,-0.227,0.848
441,-0.004,-0.023,0.863
442,-0.910,0.180,0.844
443,-0.805,0.270,0.980
444,0.023,0.004,0.996
445,1.016,-0.113,0.934
446,0.941,-0.473,0.922
447,-0.238,-0.254,0.934
448,-0.957,0.145,1.051
449,-0.578,0.195,1.230
450,0.266,-0.344,1.168
451,0.992,-0.496,1.078
452,0.836,-0.531,1.090
453,-0.316,-0.113,1.074
454,-0.965,0.141,1.137
455,-0.566,0.078,1.223
456,0.414,-0.309,1.078
457,1.035,-0.191,0.969
458,0.766,-0.234,0.945
459,-0.535,-0.035,0.863
460,-1.129,0.426,0.941
461,-0.457,0.262,1.012
462,0.656,-0.055,0.910
463,1.086,-0.180,0.797
464,0.434,-0.188,0.848
465,-0.773,0.051,0.816
466,-1.129,0.383,0.941
467,-0.340,-0.027,1.070
468,0.836,-0.258,0.973
469,1.125,-0.465,0.961
470,0.461,-0.461,1.027
471,-0.758,-0.098,1.082
472,-0.957,0.039,1.180
473,-0.348,-0.238,1.242
474,0.914,-0.332,1.195
475,1.312,-0.383,1.109
476,0.293,-0.520,1.012
477,-0.855,0.070,1.102
478,-0.945,0.289,1.164
479,-0.332,0.156,1.090
480,0.934,-0.293,0.988
481,1.141,-0.117,0.863
482,-0.086,-0.141,0.840
483,-1.180,0.383,0.898
484,-0.805,0.367,0.961
485,0.156,0.223,0.895
486,1.004,-0.188,0.832
487,0.996,-0.305,0.844
488,-0.309,-0.223,0.766
489,-1.043,0.453,0.984
490,-0.586,0.133,1.133
491,0.512,-0.133,1.039
492,1.016,-0.578,1.004
493,0.742,-0.539,1.078
494,-0.453,-0.188,1.098
495,-1.023,0.145,1.203
496,-0.492,-0.020,1.266
497,0.516,-0.230,1.137
498,0.977,-0.453,1.023
499,0.648,-0.480,1.027
500,-0.613,0.215,1.051
501,-0.957,0.297,1.062
502,-0.414,-0.027,1.012
503,0.781,-0.082,0.961
504,1.082,-0.172,0.852
505,0.305,-0.262,0.820
506,-0.789,0.176,0.867
507,-0.816,0.418,1.016
508,-0.227,0.043,0.984
509,0.785,-0.297,0.930
510,0.961,-0.336,0.902
511,0.074,-0.191,0.926
512,-0.883,0.223,1.055
513,-0.746,0.070,1.172
514,-0.004,-0.207,1.039
515,0.883,-0.293,1.105
516,0.949,-0.574,1.059
517,-0.043,-0.105,0.988
518,-0.824,0.109,1.109
519,-0.695,0.027,1.211
520,0.137,-0.125,1.055
521,1.004,-0.117,0.969
522,0.789,-0.332,0.973
523,-0.367,-0.062,0.875
524,-1.008,0.273,0.922
525,-0.547,0.340,1.094
526,0.395,-0.129,0.961
527,0.922,-0.176,0.848
528,0.676,-0.398,0.844
529,-0.543,0.223,0.922
530,-0.969,0.250,1.004
531,-0.379,0.051,1.059
532,0.699,-0.211,1.012
533,0.902,-0.301,0.980
534,0.418,-0.316,0.938
535,-0.570,0.086,1.043
536,-0.797,0.121,1.156
537,-0.285,-0.125,1.094
538,0.652,-0.191,1.109
539,0.879,-0.531,0.996
540,0.203,-0.223,0.961
541,-0.633,0.094,1.125
542,-0.754,0.008,1.105
543,-0.098,0.086,1.039
544,0.766,-0.281,0.973
545,0.828,-0.207,0.973
