Sample,X,Y,Z
0,0.027,0.176,1.020
1,0.020,-0.090,1.012
2,0.031,-0.086,1.000
3,0.031,-0.086,1.008
4,0.035,-0.090,1.004
5,0.035,-0.090,1.004
6,0.031,-0.094,1.004
7,0.027,-0.094,1.004
8,0.023,-0.082,1.012
9,0.031,-0.086,1.004
10,0.031,-0.086,1.016
11,0.031,-0.086,1.012
12,0.027,-0.082,1.012
13,0.031,-0.086,1.020
14,0.027,-0.090,1.016
15,0.031,-0.098,1.016
16,0.023,-0.086,1.016
17,0.035,-0.082,1.020
18,0.035,-0.090,1.008
19,0.031,-0.094,1.008
20,0.055,-0.086,1.016
21,0.027,-0.082,1.008
22,0.031,-0.090,1.000
23,0.031,-0.090,1.016
24,0.035,-0.094,1.000
25,0.035,-0.086,1.004
26,0.027,-0.074,1.016
27,0.027,-0.078,1.016
28,0.027,-0.090,1.008
29,0.035,-0.086,1.004
30,0.035,-0.086,1.012
31,0.031,-0.086,1.008
32,0.035,-0.094,1.008
33,0.027,-0.090,1.012
34,0.023,-0.090,1.008
35,0.031,-0.090,1.012
36,0.031,-0.090,1.012
37,0.035,-0.090,1.012
38,0.027,-0.094,1.008
39,0.035,-0.082,1.012
40,0.055,-0.070,0.977
41,0.031,-0.086,1.004
42,0.035,-0.094,1.004
43,0.031,-0.090,1.016
44,0.035,-0.086,1.016
45,0.027,-0.094,1.004
46,0.031,-0.102,1.004
47,0.027,-0.086,1.012
48,0.027,-0.090,1.016
49,0.039,-0.098,1.012
50,0.027,-0.086,1.012
51,0.027,-0.090,1.008
52,0.031,-0.086,1.012
53,0.035,-0.094,1.008
54,0.035,-0.094,1.000
55,0.023,-0.090,1.008
56,0.031,-0.082,1.016
57,0.027,-0.086,1.020
58,0.031,-0.090,1.008
59,0.031,-0.098,1.016
60,0.047,-0.090,1.051
61,0.031,-0.070,1.012
62,0.031,-0.098,1.004
63,0.031,-0.086,1.008
64,0.031,-0.090,1.012
65,0.027,-0.086,1.008
66,0.027,-0.078,1.000
67,0.031,-0.082,1.012
68,0.031,-0.094,1.008
69,0.027,-0.082,1.004
70,0.027,-0.082,1.016
71,0.031,-0.090,1.000
72,0.031,-0.090,1.012
73,0.027,-0.090,1.012
74,0.035,-0.082,1.008
75,0.027,-0.098,1.012
76,0.031,-0.090,1.008
77,0.031,-0.090,1.008
78,0.035,-0.098,1.004
79,0.027,-0.086,1.012
80,0.039,-0.098,1.020
81,0.035,-0.082,1.012
82,0.031,-0.086,1.016
83,0.031,-0.098,1.008
84,0.023,-0.094,1.016
85,0.027,-0.082,1.008
86,0.035,-0.082,1.012
87,0.031,-0.086,1.020
88,0.023,-0.105,1.000
89,0.027,-0.086,1.012
90,0.031,-0.082,1.012
91,0.031,-0.082,1.020
92,0.031,-0.094,1.012
93,0.027,-0.086,1.004
94,0.035,-0.086,1.008
95,0.031,-0.094,1.008
96,0.027,-0.094,1.012
97,0.027,-0.094,1.000
98,0.039,-0.078,1.004
99,0.031,-0.086,1.004
100,0.043,-0.102,1.039
101,0.027,-0.090,1.008
102,0.035,-0.086,1.016
103,0.035,-0.086,1.008
104,0.023,-0.094,1.016
105,0.023,-0.090,1.008
106,0.023,-0.078,1.008
107,0.039,-0.082,1.012
108,0.035,-0.090,1.023
109,0.031,-0.098,1.012
110,0.035,-0.094,1.012
111,0.031,-0.090,1.004
112,0.023,-0.062,1.008
113,0.039,-0.105,1.008
114,0.055,-0.129,1.004
115,0.035,-0.113,1.000
116,0.020,-0.098,1.023
117,0.008,-0.117,1.023
118,0.039,-0.148,1.020
119,0.043,-0.168,1.031
120,0.004,-0.109,1.000
121,0.020,-0.141,1.043
122,0.043,-0.152,1.043
123,0.078,-0.172,1.020
124,0.102,-0.176,0.953
125,0.090,-0.148,0.910
126,-0.031,-0.094,0.945
127,-0.070,-0.219,0.930
128,0.078,-0.289,0.836
129,0.188,-0.289,0.797
130,0.152,-0.262,0.883
131,-0.066,-0.414,0.902
132,-0.098,-0.535,0.883
133,-0.020,-0.590,0.883
134,0.043,-0.473,0.969
135,0.031,-0.664,1.012
136,0.000,-0.852,1.023
137,-0.016,-0.855,1.070
138,0.070,-0.707,1.145
139,0.172,-0.719,1.176
140,0.117,-0.832,1.121
141,-0.039,-0.758,1.176
142,-0.102,-0.629,1.152
143,-0.016,-0.609,1.051
144,0.121,-0.500,0.996
145,0.270,-0.363,1.047
146,0.230,-0.418,0.984
147,-0.031,-0.453,0.871
148,-0.180,-0.219,0.859
149,-0.090,0.125,0.953
150,0.238,0.008,0.980
151,0.207,-0.289,0.871
152,-0.180,-0.309,0.793
153,-0.258,-0.020,0.883
154,0.094,0.168,0.992
155,0.359,-0.145,0.918
156,0.141,-0.375,0.871
157,-0.090,-0.266,1.000
158,-0.094,-0.156,1.047
159,0.008,-0.176,0.922
160,0.066,-0.418,0.914
161,0.016,-0.469,1.066
162,0.055,-0.520,1.043
163,0.258,-0.418,1.051
164,0.043,-0.594,1.078
165,-0.195,-0.410,1.078
166,0.074,-0.523,1.043
167,0.066,-0.578,0.961
168,0.043,-0.418,1.039
169,0.332,-0.465,1.090
170,-0.180,-0.633,0.855
171,-0.129,-0.602,0.906
172,-0.223,-0.383,0.984
173,0.059,-0.273,1.043
174,0.270,-0.738,0.953
175,0.133,-0.512,0.867
176,0.031,-0.570,0.902
177,-0.102,-0.145,0.977
178,0.215,-0.484,0.992
