Sample,X,Y,Z
0,0.027,0.125,1.020
1,0.016,-0.094,1.008
2,0.023,-0.090,1.004
3,0.031,-0.094,1.004
4,0.035,-0.098,1.008
5,0.031,-0.094,1.012
6,0.031,-0.098,1.008
7,0.031,-0.102,1.008
8,0.023,-0.094,1.012
9,0.031,-0.094,1.004
10,0.031,-0.094,1.004
11,0.031,-0.102,1.008
12,0.027,-0.098,1.012
13,0.031,-0.102,1.012
14,0.027,-0.094,1.004
15,0.035,-0.102,1.000
16,0.031,-0.090,1.004
17,0.027,-0.102,1.004
18,0.023,-0.094,1.012
19,0.027,-0.094,1.012
20,0.047,-0.102,1.031
21,0.031,-0.098,1.012
22,0.023,-0.098,1.004
23,0.035,-0.090,1.008
24,0.027,-0.094,1.012
25,0.035,-0.102,1.004
26,0.023,-0.094,1.016
27,0.031,-0.094,1.020
28,0.035,-0.094,1.020
29,0.031,-0.098,1.008
30,0.031,-0.105,1.008
31,0.031,-0.094,1.000
32,0.031,-0.098,1.012
33,0.031,-0.094,1.008
34,0.027,-0.102,1.012
35,0.031,-0.098,1.004
36,0.035,-0.090,1.008
37,0.035,-0.094,1.016
38,0.031,-0.094,1.016
39,0.031,-0.102,1.008
40,0.000,-0.105,1.023
41,0.039,-0.086,1.012
42,0.035,-0.090,1.008
43,0.031,-0.098,1.004
44,0.023,-0.098,1.012
45,0.035,-0.082,1.016
46,0.039,-0.090,1.008
47,0.035,-0.105,1.016
48,0.031,-0.090,1.004
49,0.031,-0.094,1.016
50,0.039,-0.094,1.008
51,0.027,-0.102,1.008
52,0.031,-0.098,1.016
53,0.027,-0.098,1.004
54,0.039,-0.098,1.004
55,0.027,-0.090,1.012
56,0.023,-0.094,1.004
57,0.035,-0.090,1.008
58,0.027,-0.094,1.008
59,0.039,-0.086,1.004
60,0.012,-0.102,1.035
61,0.023,-0.102,1.012
62,0.035,-0.094,1.012
63,0.035,-0.086,1.020
64,0.035,-0.098,1.008
65,0.027,-0.102,1.004
66,0.031,-0.098,1.008
67,0.035,-0.094,1.012
68,0.031,-0.094,1.000
69,0.035,-0.094,1.012
70,0.020,-0.102,1.004
71,0.031,-0.094,1.008
72,0.039,-0.086,1.008
73,0.031,-0.098,1.008
74,0.031,-0.098,1.012
75,0.027,-0.090,1.012
76,0.031,-0.086,1.008
77,0.039,-0.090,1.012
78,0.031,-0.105,1.012
79,0.031,-0.098,1.004
80,0.051,-0.094,1.012
81,0.031,-0.090,1.008
82,0.031,-0.094,1.004
83,0.027,-0.105,1.012
84,0.031,-0.102,1.000
85,0.031,-0.094,1.008
86,0.031,-0.090,1.012
87,0.020,-0.098,1.012
88,0.027,-0.102,1.012
89,0.027,-0.105,1.008
90,0.023,-0.086,1.008
91,0.035,-0.094,1.008
92,0.035,-0.094,1.004
93,0.027,-0.098,1.008
94,0.031,-0.094,1.008
95,0.031,-0.098,1.004
96,0.027,-0.098,1.008
97,0.035,-0.098,1.008
98,0.031,-0.098,1.004
99,0.023,-0.098,1.008
100,0.031,-0.090,1.020
101,0.035,-0.098,1.012
102,0.031,-0.098,1.004
103,0.035,-0.102,1.008
104,0.023,-0.098,1.012
105,0.027,-0.086,1.004
106,0.039,-0.102,1.012
107,0.043,-0.102,1.004
108,0.027,-0.094,1.016
109,0.031,-0.098,1.004
110,0.031,-0.094,1.008
111,0.035,-0.094,1.004
112,0.027,-0.098,1.012
113,0.023,-0.074,1.012
114,0.023,-0.102,1.012
115,0.055,-0.125,1.008
116,0.066,-0.113,0.996
117,0.020,-0.105,1.016
118,0.000,-0.141,1.016
119,0.008,-0.141,1.023
120,0.043,-0.148,1.086
121,0.039,-0.117,1.031
122,0.031,-0.145,1.031
123,0.023,-0.156,1.031
124,0.035,-0.141,1.016
125,0.039,-0.141,1.020
126,0.059,-0.156,0.996
127,0.121,-0.121,0.961
128,0.035,-0.121,0.941
129,-0.086,-0.184,0.922
130,0.012,-0.242,0.871
131,0.156,-0.211,0.816
132,0.230,-0.277,0.844
133,0.051,-0.398,0.859
134,-0.117,-0.473,0.863
135,-0.086,-0.527,0.883
136,-0.012,-0.488,0.918
137,0.051,-0.594,0.977
138,0.035,-0.777,0.992
139,0.004,-0.848,1.016
140,0.027,-0.820,1.066
141,0.098,-0.750,1.133
142,0.090,-0.828,1.164
143,0.105,-0.887,1.176
144,-0.023,-0.938,1.066
145,-0.117,-0.730,1.023
146,-0.035,-0.660,1.082
147,0.250,-0.398,1.148
148,0.336,-0.582,1.055
149,0.102,-0.621,0.906
150,-0.203,-0.387,0.895
