Sample,X,Y,Z
0,0.016,0.168,1.023
1,0.043,-0.090,1.008
2,0.035,-0.090,1.008
3,0.027,-0.098,1.008
4,0.031,-0.090,1.008
5,0.027,-0.090,1.008
6,0.031,-0.090,1.012
7,0.039,-0.086,1.008
8,0.031,-0.086,1.008
9,0.023,-0.090,1.008
10,0.031,-0.086,1.020
11,0.031,-0.090,1.012
12,0.031,-0.098,1.020
13,0.035,-0.098,1.008
14,0.031,-0.090,1.016
15,0.027,-0.090,1.004
16,0.035,-0.090,1.012
17,0.027,-0.098,1.016
18,0.035,-0.090,1.004
19,0.027,-0.090,1.008
20,0.016,-0.094,1.051
21,0.031,-0.090,1.016
22,0.039,-0.090,1.004
23,0.035,-0.094,1.004
24,0.031,-0.086,1.012
25,0.035,-0.090,1.000
26,0.031,-0.098,1.004
27,0.027,-0.094,1.000
28,0.031,-0.094,1.012
29,0.035,-0.094,1.008
30,0.039,-0.090,1.016
31,0.027,-0.090,1.012
32,0.027,-0.090,1.004
33,0.031,-0.090,1.012
34,0.039,-0.102,0.996
35,0.031,-0.094,1.008
36,0.027,-0.094,1.012
37,0.035,-0.086,1.012
38,0.043,-0.086,1.004
39,0.023,-0.086,1.008
40,0.039,-0.109,1.027
41,0.039,-0.094,1.012
42,0.039,-0.090,1.008
43,0.027,-0.094,1.008
44,0.031,-0.094,1.008
45,0.035,-0.086,1.012
46,0.035,-0.094,1.012
47,0.031,-0.090,1.004
48,0.035,-0.090,1.000
49,0.031,-0.090,1.012
50,0.031,-0.086,1.008
51,0.031,-0.094,1.008
52,0.031,-0.098,1.004
53,0.031,-0.094,1.012
54,0.035,-0.090,1.004
55,0.027,-0.094,1.008
56,0.031,-0.094,1.008
57,0.035,-0.090,1.004
58,0.035,-0.090,1.004
59,0.031,-0.086,1.020
60,0.039,-0.102,1.074
61,0.035,-0.090,1.008
62,0.031,-0.090,1.016
63,0.027,-0.086,1.000
64,0.035,-0.082,1.012
65,0.035,-0.094,1.012
66,0.035,-0.098,1.008
67,0.031,-0.094,1.004
68,0.031,-0.086,1.016
69,0.027,-0.094,1.008
70,0.031,-0.094,1.008
71,0.031,-0.090,1.012
72,0.027,-0.090,1.004
