Sample,X,Y,Z
0,0.012,0.180,1.023
1,0.035,-0.086,1.004
2,0.023,-0.102,1.004
3,0.027,-0.102,1.012
4,0.027,-0.098,1.000
5,0.039,-0.090,1.000
6,0.023,-0.094,1.008
7,0.020,-0.098,1.004
8,0.035,-0.094,1.012
9,0.035,-0.094,1.004
10,0.020,-0.090,1.008
11,0.027,-0.102,1.012
12,0.035,-0.098,1.012
13,0.027,-0.098,1.008
14,0.027,-0.098,1.008
15,0.031,-0.098,1.008
16,0.031,-0.102,1.008
17,0.031,-0.102,1.008
18,0.035,-0.090,1.004
19,0.027,-0.094,1.008
20,0.039,-0.078,1.008
21,0.035,-0.098,1.008
22,0.039,-0.098,1.012
23,0.027,-0.086,1.008
24,0.027,-0.098,1.016
25,0.027,-0.094,1.008
26,0.035,-0.098,1.008
27,0.031,-0.098,1.012
28,0.027,-0.098,1.004
29,0.027,-0.090,1.020
30,0.031,-0.094,1.016
31,0.035,-0.094,1.004
32,0.023,-0.102,1.012
33,0.027,-0.090,1.004
34,0.031,-0.098,1.012
35,0.027,-0.098,1.004
36,0.031,-0.102,1.008
37,0.035,-0.098,1.008
38,0.035,-0.102,1.016
39,0.027,-0.094,1.008
40,0.035,-0.109,0.973
41,0.031,-0.102,1.008
42,0.027,-0.098,1.004
43,0.023,-0.098,1.000
44,0.031,-0.098,1.008
45,0.027,-0.090,1.012
46,0.039,-0.098,1.000
47,0.035,-0.102,1.016
48,0.016,-0.098,1.004
49,0.031,-0.102,1.000
50,0.035,-0.094,1.008
51,0.031,-0.090,1.016
52,0.031,-0.102,1.004
53,0.031,-0.094,1.008
54,0.023,-0.098,1.008
55,0.031,-0.094,1.016
56,0.035,-0.090,1.008
57,0.031,-0.094,1.012
58,0.031,-0.098,1.008
59,0.023,-0.102,1.008
60,0.039,-0.086,0.988
61,0.023,-0.098,1.008
62,0.035,-0.102,1.008
63,0.031,-0.102,1.008
64,0.023,-0.094,1.004
65,0.035,-0.094,1.004
66,0.035,-0.098,1.012
67,0.023,-0.102,1.008
68,0.027,-0.090,1.008
69,0.035,-0.098,1.004
70,0.035,-0.102,1.016
71,0.023,-0.094,1.012
72,0.035,-0.090,1.008
73,0.031,-0.102,1.012
74,0.031,-0.094,1.012
75,0.023,-0.094,1.008
76,0.027,-0.105,1.016
77,0.031,-0.102,1.000
78,0.031,-0.090,1.008
79,0.027,-0.105,1.008
80,0.016,-0.086,1.012
81,0.031,-0.105,1.020
82,0.027,-0.094,1.016
83,0.031,-0.098,1.008
84,0.023,-0.102,1.008
85,0.031,-0.098,1.000
86,0.027,-0.098,1.004
87,0.035,-0.098,1.012
88,0.023,-0.109,1.016
89,0.027,-0.098,1.012
90,0.039,-0.082,1.012
91,0.039,-0.098,1.012
92,0.023,-0.102,1.008
93,0.020,-0.102,1.012
94,0.031,-0.094,1.016
95,0.035,-0.090,1.016
96,0.027,-0.105,1.008
97,0.027,-0.102,1.012
98,0.027,-0.094,1.012
99,0.043,-0.094,1.008
100,0.027,-0.094,1.020
101,0.035,-0.098,1.008
102,0.023,-0.102,1.008
103,0.027,-0.090,1.012
104,0.031,-0.098,1.008
105,0.023,-0.102,1.016
106,0.023,-0.098,1.012
107,0.027,-0.094,1.008
108,0.031,-0.090,1.004
109,0.027,-0.098,1.012
110,0.023,-0.094,1.000
111,0.031,-0.098,1.008
112,0.031,-0.094,1.004
113,0.016,-0.086,1.000
114,0.027,-0.074,1.016
115,0.035,-0.113,1.012
116,0.059,-0.113,0.996
117,0.039,-0.105,0.996
118,0.020,-0.102,1.016
119,0.012,-0.121,1.016
120,0.043,-0.133,0.996
121,0.055,-0.125,1.023
122,0.023,-0.117,1.023
123,0.012,-0.133,1.023
124,0.008,-0.125,1.016
125,0.055,-0.117,1.027
126,0.070,-0.121,1.008
127,0.043,-0.117,0.996
128,0.008,-0.129,0.977
129,0.023,-0.160,0.945
130,0.129,-0.188,0.895
131,0.164,-0.164,0.895
132,-0.027,-0.223,0.930
133,-0.051,-0.312,0.918
134,0.059,-0.336,0.891
135,0.168,-0.297,0.910
136,0.090,-0.375,0.957
137,-0.109,-0.477,0.973
138,-0.164,-0.555,0.969
139,-0.008,-0.484,0.992
140,0.094,-0.445,1.086
141,0.031,-0.594,1.039
142,-0.016,-0.695,1.039
143,-0.008,-0.633,1.062
144,0.051,-0.562,1.070
145,0.180,-0.559,1.086
146,0.109,-0.590,1.059
147,0.043,-0.520,1.078
148,-0.027,-0.422,1.066
149,0.012,-0.418,0.992
150,0.078,-0.422,0.941
151,0.109,-0.332,0.938
152,0.168,-0.262,0.953
153,0.117,-0.262,0.930
154,-0.102,-0.312,0.887
155,-0.215,-0.242,0.863
156,-0.074,-0.117,0.906
157,0.207,-0.102,0.988
158,0.254,-0.289,1.000
159,-0.070,-0.449,0.914
160,-0.262,-0.387,0.895
161,-0.094,-0.152,1.020
162,0.371,-0.160,1.105
163,0.297,-0.566,0.957
164,-0.020,-0.602,0.934
165,-0.113,-0.316,1.086
166,-0.035,-0.230,1.082
167,0.074,-0.488,0.906
168,0.105,-0.594,0.969
169,-0.016,-0.480,1.070
170,0.043,-0.457,0.984
171,0.277,-0.422,1.000
172,-0.043,-0.523,1.016
173,-0.152,-0.410,0.996
174,0.133,-0.500,0.961
175,0.023,-0.531,0.914
176,0.074,-0.266,1.078
177,0.176,-0.422,1.074
178,-0.184,-0.555,0.852
179,-0.105,-0.559,0.895
180,-0.234,-0.066,1.004
181,0.156,-0.199,1.078
182,0.281,-0.625,0.949
183,0.133,-0.426,0.945
184,0.047,-0.391,0.969
185,-0.133,-0.039,1.008
