Sample,X,Y,Z
0,0.027,0.156,1.000
1,0.039,-0.094,1.012
2,0.027,-0.098,1.004
3,0.027,-0.098,1.012
4,0.039,-0.094,1.004
5,0.035,-0.098,1.004
6,0.020,-0.094,1.004
7,0.027,-0.094,1.012
8,0.043,-0.090,1.008
9,0.023,-0.098,1.016
10,0.031,-0.105,1.012
11,0.047,-0.094,1.004
12,0.035,-0.098,1.012
13,0.027,-0.102,1.004
14,0.031,-0.090,1.008
15,0.027,-0.082,1.012
16,0.035,-0.098,1.012
17,0.027,-0.098,1.008
18,0.027,-0.098,1.016
19,0.031,-0.098,1.008
20,0.039,-0.090,1.051
21,0.023,-0.098,1.008
22,0.027,-0.102,1.000
23,0.043,-0.090,1.004
24,0.035,-0.094,1.016
25,0.039,-0.105,1.016
26,0.027,-0.098,1.020
27,0.027,-0.094,1.016
28,0.035,-0.090,1.004
29,0.035,-0.098,1.020
30,0.023,-0.105,1.012
31,0.031,-0.090,1.012
32,0.043,-0.086,1.008
33,0.027,-0.094,1.004
34,0.031,-0.090,1.008
35,0.027,-0.094,1.012
36,0.031,-0.098,1.012
37,0.035,-0.098,1.012
38,0.031,-0.094,1.012
39,0.031,-0.094,1.012
40,0.043,-0.105,1.062
41,0.023,-0.094,1.004
42,0.035,-0.098,0.996
43,0.031,-0.094,1.012
44,0.039,-0.090,1.016
45,0.035,-0.102,1.008
46,0.031,-0.098,1.008
47,0.023,-0.094,1.012
48,0.031,-0.094,1.016
49,0.031,-0.098,1.008
50,0.035,-0.098,1.004
51,0.031,-0.098,0.996
52,0.027,-0.094,1.008
53,0.027,-0.090,1.008
54,0.035,-0.094,1.004
55,0.031,-0.098,1.008
56,0.035,-0.102,1.012
57,0.035,-0.098,1.000
58,0.031,-0.094,1.008
59,0.035,-0.102,1.016
60,0.051,-0.105,0.984
61,0.027,-0.102,1.004
62,0.035,-0.090,1.012
63,0.031,-0.105,1.020
64,0.027,-0.098,1.012
65,0.023,-0.094,1.008
66,0.039,-0.094,1.004
67,0.031,-0.094,1.012
68,0.027,-0.102,1.008
69,0.031,-0.102,1.004
70,0.031,-0.094,1.004
71,0.031,-0.094,1.008
72,0.023,-0.094,1.012
73,0.035,-0.090,1.008
74,0.031,-0.105,1.016
75,0.031,-0.094,1.004
76,0.035,-0.102,1.012
77,0.039,-0.102,1.008
78,0.027,-0.094,1.008
79,0.023,-0.098,1.008
80,0.031,-0.102,1.008
81,0.035,-0.094,1.008
82,0.027,-0.098,1.016
83,0.035,-0.090,1.004
84,0.039,-0.090,1.008
85,0.031,-0.094,1.016
86,0.027,-0.098,1.016
87,0.027,-0.098,1.000
88,0.035,-0.086,1.012
89,0.023,-0.090,1.008
90,0.035,-0.094,1.008
91,0.031,-0.098,1.004
92,0.035,-0.094,1.008
93,0.031,-0.098,1.012
94,0.031,-0.098,1.012
95,0.035,-0.094,1.008
96,0.043,-0.098,1.012
97,0.027,-0.102,1.008
98,0.027,-0.094,1.004
99,0.027,-0.094,1.004
100,0.043,-0.098,1.055
101,0.031,-0.094,1.004
102,0.031,-0.090,1.008
103,0.031,-0.094,1.012
104,0.027,-0.098,1.008
105,0.031,-0.094,1.000
106,0.035,-0.090,1.004
107,0.027,-0.098,1.008
108,0.023,-0.086,1.012
109,0.027,-0.098,1.000
110,0.039,-0.098,1.016
111,0.023,-0.098,1.000
112,0.020,-0.070,1.004
113,0.031,-0.105,1.008
114,0.055,-0.117,0.996
115,0.043,-0.117,1.000
116,0.016,-0.094,1.023
117,0.004,-0.125,1.023
118,0.031,-0.152,1.023
119,0.051,-0.156,1.027
120,0.027,-0.133,1.051
121,-0.012,-0.137,1.039
122,0.020,-0.145,1.035
123,0.066,-0.141,1.023
124,0.066,-0.152,1.004
125,0.031,-0.168,0.977
126,0.105,-0.105,0.949
127,0.031,-0.098,0.934
128,-0.078,-0.207,0.910
129,0.020,-0.258,0.867
130,0.133,-0.242,0.812
131,0.219,-0.277,0.855
132,0.047,-0.434,0.867
133,-0.121,-0.508,0.883
134,-0.031,-0.566,0.887
135,0.043,-0.508,0.945
136,0.090,-0.637,1.004
137,0.047,-0.797,1.027
138,-0.012,-0.855,1.051
139,0.016,-0.797,1.105
140,0.156,-0.730,1.125
141,0.102,-0.777,1.176
142,0.078,-0.820,1.176
143,-0.023,-0.820,1.066
144,-0.137,-0.668,0.980
145,-0.035,-0.582,1.000
146,0.188,-0.320,1.121
147,0.258,-0.547,1.035
148,0.090,-0.582,0.875
149,-0.164,-0.359,0.840
150,-0.176,0.090,0.984
151,0.223,-0.012,1.027
152,0.316,-0.301,0.926
153,-0.070,-0.414,0.793
154,-0.258,-0.031,0.879
155,-0.023,0.176,1.012
156,0.309,-0.051,0.992
157,0.160,-0.359,0.871
158,-0.078,-0.246,0.938
159,-0.023,-0.047,1.066
160,0.051,-0.105,0.953
161,0.090,-0.266,0.855
162,-0.027,-0.383,1.000
163,-0.129,-0.391,1.008
164,0.188,-0.379,1.000
165,0.234,-0.547,1.023
166,-0.074,-0.492,1.035
167,0.070,-0.469,1.023
168,-0.012,-0.539,0.938
169,-0.066,-0.520,1.016
170,0.219,-0.473,1.137
171,-0.016,-0.641,0.934
172,-0.012,-0.758,0.898
