Sample,X,Y,Z
0,0.008,0.168,1.027
1,0.027,-0.090,1.004
2,0.035,-0.098,1.012
3,0.031,-0.098,1.004
4,0.031,-0.105,1.004
5,0.020,-0.098,1.016
6,0.031,-0.086,1.004
7,0.035,-0.098,1.012
8,0.031,-0.102,1.016
9,0.027,-0.090,1.008
10,0.027,-0.098,1.008
11,0.035,-0.098,1.004
12,0.039,-0.098,1.008
13,0.031,-0.102,1.008
14,0.031,-0.094,1.012
15,0.035,-0.098,1.008
16,0.039,-0.094,1.012
17,0.031,-0.098,1.012
18,0.035,-0.102,1.004
19,0.031,-0.094,1.004
20,0.043,-0.082,1.000
21,0.031,-0.102,1.004
22,0.035,-0.094,1.012
23,0.035,-0.094,1.004
24,0.027,-0.094,1.000
25,0.027,-0.098,1.008
26,0.031,-0.094,1.008
27,0.035,-0.094,1.016
28,0.035,-0.094,1.004
29,0.035,-0.094,1.004
30,0.027,-0.098,1.000
31,0.023,-0.098,1.012
32,0.027,-0.090,1.016
33,0.039,-0.098,1.008
34,0.035,-0.109,1.004
35,0.035,-0.094,1.000
36,0.023,-0.094,1.016
37,0.031,-0.090,1.016
38,0.039,-0.098,1.008
39,0.027,-0.102,1.000
40,0.027,-0.098,1.000
41,0.035,-0.090,1.004
42,0.035,-0.094,1.008
43,0.031,-0.098,1.008
44,0.031,-0.098,1.008
45,0.023,-0.102,1.012
46,0.031,-0.094,1.008
47,0.039,-0.098,1.012
48,0.023,-0.102,1.008
49,0.031,-0.094,1.012
50,0.031,-0.090,1.016
51,0.031,-0.094,1.016
52,0.023,-0.105,1.008
53,0.027,-0.098,1.008
54,0.027,-0.094,1.012
55,0.031,-0.090,1.012
56,0.031,-0.102,1.012
57,0.027,-0.090,1.012
58,0.031,-0.086,1.012
59,0.031,-0.098,1.008
60,0.043,-0.105,1.023
61,0.031,-0.094,1.016
62,0.039,-0.090,1.004
63,0.039,-0.094,1.004
64,0.031,-0.094,1.008
65,0.039,-0.102,1.012
66,0.027,-0.098,1.004
67,0.031,-0.094,1.008
68,0.035,-0.094,1.012
69,0.031,-0.098,1.016
70,0.035,-0.098,1.008
71,0.031,-0.086,1.004
72,0.031,-0.098,1.008
73,0.023,-0.098,1.008
74,0.035,-0.098,1.000
75,0.031,-0.090,1.012
76,0.035,-0.094,1.008
77,0.035,-0.102,1.008
78,0.035,-0.094,1.012
79,0.043,-0.090,1.008
80,0.031,-0.117,1.031
81,0.023,-0.098,1.012
82,0.023,-0.105,1.008
83,0.043,-0.090,1.004
84,0.035,-0.090,1.008
85,0.027,-0.090,1.008
86,0.035,-0.094,1.016
87,0.031,-0.094,1.004
88,0.035,-0.098,1.012
89,0.031,-0.094,1.020
90,0.027,-0.102,1.008
91,0.035,-0.094,1.012
92,0.043,-0.086,1.020
93,0.027,-0.090,1.012
94,0.027,-0.102,1.020
95,0.031,-0.102,1.008
96,0.027,-0.094,1.004
97,0.031,-0.090,1.008
98,0.039,-0.098,1.008
99,0.039,-0.094,1.012
100,0.008,-0.105,1.059
101,0.027,-0.090,1.008
102,0.027,-0.102,1.012
103,0.031,-0.090,1.020
104,0.035,-0.094,1.008
105,0.027,-0.090,1.008
106,0.023,-0.102,1.008
107,0.027,-0.086,1.008
108,0.031,-0.094,1.008
109,0.027,-0.094,1.008
110,0.023,-0.102,1.004
111,0.035,-0.102,1.008
112,0.035,-0.102,1.008
113,0.031,-0.090,1.004
114,0.023,-0.070,1.020
115,0.047,-0.090,1.004
116,0.051,-0.121,1.008
117,0.023,-0.105,1.000
118,0.004,-0.102,1.004
119,0.020,-0.105,1.016
120,0.062,-0.125,1.020
121,0.074,-0.148,1.016
122,0.016,-0.137,1.031
123,-0.004,-0.141,1.035
124,0.023,-0.133,1.027
125,0.059,-0.125,1.027
126,0.051,-0.145,1.023
127,0.023,-0.180,1.016
128,0.066,-0.188,1.008
129,0.113,-0.180,0.957
130,0.023,-0.121,0.941
131,-0.062,-0.227,0.914
132,0.027,-0.262,0.879
133,0.176,-0.246,0.863
134,0.164,-0.309,0.891
135,0.008,-0.457,0.867
136,-0.098,-0.480,0.863
137,-0.082,-0.516,0.891
138,-0.008,-0.539,0.934
139,0.020,-0.664,0.945
140,0.051,-0.832,0.898
141,0.043,-0.840,1.012
142,0.051,-0.812,1.066
143,-0.016,-0.848,1.098
144,-0.117,-0.863,1.117
145,-0.039,-0.855,1.125
146,0.145,-0.852,1.105
147,0.219,-0.770,1.086
148,0.316,-0.695,1.059
149,0.219,-0.598,1.047
150,-0.062,-0.547,0.988
151,-0.113,-0.469,1.000
152,0.090,-0.293,1.000
153,0.234,-0.273,0.980
154,0.035,-0.316,0.938
155,-0.141,-0.262,0.875
156,-0.055,0.012,0.910
157,0.145,0.000,0.879
158,0.148,-0.047,0.859
159,-0.082,-0.105,0.883
160,-0.230,-0.023,0.977
161,-0.008,-0.008,0.957
162,0.250,-0.098,0.957
163,0.078,-0.188,0.953
164,-0.102,-0.180,0.996
165,0.062,-0.211,1.039
166,-0.023,-0.418,1.035
167,-0.199,-0.492,1.027
168,0.055,-0.379,1.070
169,0.188,-0.457,1.027
170,0.156,-0.426,1.047
171,0.047,-0.613,1.031
172,-0.035,-0.543,0.980
173,0.020,-0.484,0.992
174,0.055,-0.539,0.996
175,0.148,-0.641,0.969
176,0.125,-0.719,0.953
177,-0.090,-0.605,0.934
178,-0.109,-0.488,0.980
179,0.070,-0.496,1.000
180,0.184,-0.656,1.051
181,0.184,-0.711,0.973
182,0.035,-0.500,0.957
183,-0.094,-0.492,1.027
184,0.098,-0.543,0.902
185,0.074,-0.504,0.980
186,-0.082,-0.422,0.941
187,-0.043,-0.430,1.035
188,0.188,-0.457,0.957
189,0.316,-0.438,0.996
190,-0.062,-0.250,0.961
191,-0.078,-0.176,0.992
192,-0.051,-0.305,0.961
193,-0.086,-0.285,0.938
194,-0.020,-0.098,1.066
195,0.062,-0.250,1.047
196,0.344,-0.246,0.988
197,0.246,-0.094,1.047
198,-0.129,-0.164,1.016
199,-0.297,-0.184,0.965
200,-0.188,-0.074,0.984
201,0.133,-0.059,1.055
202,0.262,-0.082,1.051
203,0.195,-0.336,0.980
204,0.270,-0.152,0.992
205,-0.176,0.035,0.988
206,-0.434,-0.074,1.000
207,-0.141,-0.230,1.031
208,0.188,-0.012,1.023
209,0.430,-0.168,1.023
210,0.352,-0.266,0.902
211,-0.223,-0.141,0.898
212,-0.402,-0.047,0.941
213,-0.215,0.086,1.062
214,0.262,-0.098,1.016
215,0.465,-0.391,0.988
216,0.312,-0.445,0.934
217,-0.121,-0.293,0.949
218,-0.355,-0.180,0.953
219,-0.098,0.180,1.164
220,0.117,-0.180,1.137
221,0.461,-0.637,1.031
222,0.297,-0.465,0.992
223,-0.180,-0.098,1.008
224,-0.516,0.004,0.996
225,-0.180,0.137,1.086
226,0.438,-0.164,1.090
227,0.395,-0.230,1.035
228,0.000,-0.371,0.961
229,-0.160,-0.184,0.941
230,-0.281,0.129,0.992
231,0.059,0.297,1.078
232,0.336,0.066,1.051
233,0.234,-0.238,0.949
234,-0.137,-0.254,0.898
235,-0.266,0.148,0.988
236,-0.098,0.270,1.004
237,0.125,0.266,0.996
238,0.344,0.066,1.004
239,0.148,-0.289,0.961
240,-0.180,-0.148,0.836
241,-0.230,0.328,1.062
242,-0.074,0.137,1.051
243,0.238,-0.105,0.965
244,0.352,-0.055,0.961
245,0.141,-0.180,0.965
246,-0.238,-0.164,0.902
247,-0.293,-0.055,1.012
248,0.137,-0.223,1.086
249,0.391,-0.117,1.039
250,0.297,-0.363,1.066
251,-0.027,-0.535,1.008
252,-0.395,-0.230,1.078
253,-0.273,-0.156,1.164
254,0.203,-0.160,1.180
255,0.434,-0.191,1.082
256,0.219,-0.348,0.984
257,-0.242,-0.297,0.883
258,-0.492,0.211,0.969
259,-0.184,0.223,0.965
260,0.422,0.020,0.934
261,0.582,-0.164,0.910
262,0.195,-0.520,0.801
263,-0.320,0.090,0.895
264,-0.465,0.270,0.988
265,-0.141,-0.109,0.988
266,0.414,-0.156,1.043
267,0.684,-0.242,1.066
268,0.180,-0.438,1.016
269,-0.473,-0.172,0.945
270,-0.547,0.219,1.145
271,-0.008,-0.008,1.191
272,0.484,-0.059,1.105
273,0.680,-0.348,1.129
274,0.215,-0.535,1.031
275,-0.605,0.109,0.977
276,-0.496,0.305,1.129
277,0.105,0.133,1.062
278,0.480,0.035,0.973
279,0.465,-0.207,0.941
280,-0.105,-0.191,0.906
281,-0.695,0.367,0.875
282,-0.352,0.379,0.922
283,0.223,0.320,0.969
284,0.598,-0.125,0.859
285,0.496,-0.199,0.918
286,-0.266,-0.273,0.852
287,-0.586,0.195,0.953
288,-0.230,0.086,1.031
289,0.352,-0.094,1.055
290,0.648,-0.309,1.074
291,0.422,-0.613,1.059
292,-0.262,-0.406,0.965
293,-0.547,-0.020,1.102
294,-0.184,-0.152,1.141
295,0.359,-0.293,1.133
296,0.648,-0.441,1.141
297,0.273,-0.633,1.078
298,-0.410,-0.254,1.039
299,-0.438,0.082,1.137
300,-0.152,-0.102,1.062
301,0.336,0.086,1.004
302,0.574,-0.086,0.973
303,0.012,-0.195,0.867
304,-0.473,0.066,0.770
305,-0.383,0.562,0.859
306,0.078,0.195,0.902
307,0.480,0.012,0.812
308,0.574,0.074,0.949
309,-0.172,-0.352,0.926
310,-0.508,-0.031,0.891
311,-0.316,0.285,1.078
312,0.211,-0.012,1.121
313,0.434,-0.344,1.074
314,0.594,-0.371,1.055
315,-0.160,-0.418,1.109
316,-0.602,-0.059,1.086
317,-0.207,0.066,1.180
318,0.449,-0.238,1.172
319,0.535,-0.320,1.109
320,0.266,-0.340,1.062
321,-0.148,-0.188,1.039
322,-0.504,0.027,0.973
323,-0.238,0.254,1.039
324,0.309,-0.070,0.992
325,0.441,-0.043,0.938
326,0.141,-0.051,0.879
