Sample,X,Y,Z
0,-0.547,-0.043,1.117
1,0.012,-0.078,1.008
2,0.031,-0.086,1.008
3,0.035,-0.078,1.020
4,0.035,-0.082,1.008
5,0.027,-0.078,1.004
6,0.027,-0.074,1.004
7,0.035,-0.078,1.004
8,0.039,-0.078,1.008
9,0.039,-0.082,1.008
10,0.039,-0.078,1.012
11,0.035,-0.086,1.004
12,0.027,-0.086,1.008
13,0.027,-0.074,1.000
14,0.035,-0.082,1.008
15,0.039,-0.070,1.008
16,0.035,-0.082,1.008
17,0.031,-0.066,1.008
18,0.027,-0.082,1.004
19,0.031,-0.086,1.004
20,0.043,-0.086,1.016
21,0.031,-0.074,1.004
22,0.031,-0.086,1.012
23,0.035,-0.086,1.012
24,0.035,-0.086,1.008
25,0.035,-0.086,1.004
26,0.035,-0.082,1.004
27,0.031,-0.082,1.008
28,0.039,-0.086,1.012
29,0.039,-0.082,1.012
30,0.035,-0.078,1.008
31,0.027,-0.082,1.012
32,0.031,-0.082,1.008
33,0.043,-0.082,1.016
34,0.027,-0.078,1.012
35,0.039,-0.086,1.008
36,0.039,-0.082,1.004
37,0.031,-0.086,1.008
38,0.031,-0.090,1.004
39,0.027,-0.094,1.004
40,0.062,-0.078,1.031
41,0.039,-0.090,1.008
42,0.035,-0.082,1.008
43,0.031,-0.086,1.016
44,0.027,-0.082,1.012
45,0.031,-0.078,1.016
46,0.031,-0.086,1.012
47,0.027,-0.074,1.012
48,0.039,-0.082,1.012
49,0.027,-0.082,1.012
50,0.031,-0.090,1.004
51,0.027,-0.082,1.008
52,0.031,-0.078,1.016
53,0.039,-0.078,1.004
54,0.035,-0.082,1.008
55,0.039,-0.086,1.008
56,0.035,-0.078,1.012
57,0.031,-0.074,1.008
58,0.031,-0.082,1.004
59,0.031,-0.094,1.008
60,0.039,-0.094,1.047
61,0.031,-0.086,1.012
62,0.039,-0.078,1.008
63,0.023,-0.090,1.008
64,0.035,-0.086,1.008
65,0.035,-0.074,1.012
66,0.031,-0.082,1.008
67,0.027,-0.082,1.020
68,0.031,-0.086,1.008
69,0.031,-0.082,1.008
70,0.031,-0.078,1.008
71,0.031,-0.086,1.004
72,0.027,-0.082,1.016
73,0.035,-0.082,1.004
74,0.039,-0.086,1.012
75,0.027,-0.090,1.012
76,0.035,-0.078,1.012
77,0.035,-0.078,1.012
78,0.043,-0.086,1.020
79,0.027,-0.086,1.008
80,0.043,-0.074,1.031
81,0.027,-0.074,1.020
82,0.031,-0.086,1.012
83,0.031,-0.078,1.012
84,0.023,-0.086,1.008
85,0.035,-0.086,1.008
86,0.035,-0.082,1.008
87,0.027,-0.078,1.008
88,0.035,-0.082,1.008
89,0.031,-0.078,1.012
90,0.035,-0.078,1.004
91,0.035,-0.070,1.004
92,0.039,-0.082,1.012
93,0.031,-0.082,1.008
94,0.027,-0.086,1.016
95,0.031,-0.078,1.012
96,0.035,-0.078,1.008
97,0.031,-0.078,1.004
98,0.035,-0.090,1.008
99,0.031,-0.086,1.008
100,0.035,-0.086,1.012
101,0.023,-0.074,1.004
102,0.031,-0.082,1.008
103,0.039,-0.074,1.008
104,0.031,-0.078,1.012
105,0.027,-0.082,1.008
106,0.023,-0.078,1.008
107,0.031,-0.086,1.012
108,0.031,-0.078,1.012
109,0.039,-0.078,1.012
110,0.039,-0.070,1.008
111,0.039,-0.078,1.004
112,0.043,-0.074,1.012
113,0.055,-0.086,1.004
114,0.027,-0.094,1.008
115,-0.016,-0.098,1.004
116,-0.012,-0.082,1.012
117,0.051,-0.070,1.020
118,0.090,-0.129,1.016
119,0.039,-0.133,1.000
120,-0.031,-0.102,1.078
121,-0.020,-0.062,1.035
122,0.078,-0.094,1.020
123,0.066,-0.133,1.012
124,-0.008,-0.121,1.008
125,-0.023,-0.078,1.016
126,0.027,-0.059,1.016
127,0.070,-0.078,1.016
128,0.027,-0.113,1.004
129,-0.023,-0.105,1.004
130,0.004,-0.074,1.012
131,0.016,-0.059,1.004
132,-0.016,-0.094,1.000
133,-0.043,-0.141,0.965
134,-0.094,-0.109,0.961
135,-0.121,-0.148,0.941
136,-0.160,-0.195,0.930
137,-0.258,-0.254,0.918
138,-0.301,-0.277,0.926
139,-0.301,-0.320,0.938
140,-0.332,-0.375,0.895
141,-0.242,-0.406,0.945
142,-0.238,-0.422,0.973
143,-0.180,-0.469,1.004
144,-0.137,-0.500,1.035
145,-0.070,-0.484,1.031
146,-0.172,-0.508,1.047
147,-0.316,-0.484,1.066
148,-0.258,-0.523,1.105
149,0.016,-0.496,1.102
150,0.102,-0.480,1.082
151,-0.086,-0.473,1.062
