Sample,X,Y,Z
0,0.012,0.180,1.020
1,0.031,-0.082,1.008
2,0.027,-0.098,1.004
3,0.027,-0.090,1.004
4,0.023,-0.090,1.008
5,0.031,-0.082,1.008
6,0.031,-0.090,1.012
7,0.027,-0.098,1.008
8,0.031,-0.082,1.016
9,0.039,-0.090,1.012
10,0.027,-0.086,1.004
11,0.027,-0.086,1.004
12,0.031,-0.094,1.012
13,0.039,-0.086,1.008
14,0.031,-0.086,1.000
15,0.027,-0.086,1.008
16,0.027,-0.086,1.012
17,0.027,-0.082,1.012
18,0.035,-0.090,1.008
19,0.039,-0.082,1.004
20,0.000,-0.082,0.984
21,0.031,-0.090,1.012
22,0.039,-0.078,1.012
23,0.047,-0.090,1.004
24,0.020,-0.098,1.016
25,0.023,-0.086,1.008
26,0.031,-0.082,1.008
27,0.039,-0.082,1.012
28,0.031,-0.102,1.008
29,0.027,-0.090,1.004
30,0.035,-0.078,1.012
31,0.027,-0.082,1.000
32,0.031,-0.098,1.004
33,0.027,-0.094,1.008
34,0.035,-0.086,1.020
35,0.031,-0.090,1.008
36,0.027,-0.090,1.008
37,0.023,-0.094,1.008
38,0.035,-0.094,1.004
39,0.035,-0.086,1.008
40,0.031,-0.094,1.000
41,0.027,-0.094,1.000
42,0.027,-0.082,1.020
43,0.027,-0.094,1.008
44,0.027,-0.086,1.012
45,0.035,-0.086,1.004
46,0.031,-0.098,1.020
47,0.035,-0.090,1.012
48,0.027,-0.086,1.008
49,0.031,-0.094,1.012
50,0.035,-0.086,1.008
51,0.027,-0.086,1.008
52,0.031,-0.094,1.008
53,0.031,-0.086,1.004
54,0.039,-0.090,1.012
55,0.027,-0.086,1.004
56,0.031,-0.090,1.012
57,0.027,-0.086,1.008
58,0.023,-0.094,1.012
59,0.023,-0.090,1.012
60,0.027,-0.070,0.969
61,0.023,-0.090,1.016
62,0.027,-0.102,1.016
63,0.031,-0.090,1.004
64,0.031,-0.086,1.008
65,0.027,-0.090,1.004
66,0.031,-0.086,1.008
67,0.023,-0.094,1.008
68,0.035,-0.090,1.016
69,0.027,-0.094,1.012
70,0.035,-0.086,0.996
71,0.035,-0.086,1.016
72,0.031,-0.094,1.008
73,0.031,-0.094,1.004
74,0.039,-0.086,1.012
75,0.031,-0.086,1.012
76,0.023,-0.078,1.008
77,0.035,-0.098,1.008
78,0.035,-0.098,1.012
79,0.023,-0.098,1.016
80,0.035,-0.078,1.008
81,0.035,-0.082,1.008
82,0.031,-0.086,1.012
83,0.027,-0.098,1.012
84,0.027,-0.086,0.996
85,0.035,-0.078,1.012
86,0.031,-0.086,1.000
87,0.023,-0.094,1.008
88,0.031,-0.098,1.008
89,0.039,-0.086,1.004
90,0.035,-0.082,1.008
91,0.023,-0.094,1.008
92,0.035,-0.086,1.000
93,0.027,-0.082,1.012
94,0.035,-0.094,1.004
95,0.027,-0.086,1.012
96,0.027,-0.090,1.004
97,0.027,-0.090,1.012
98,0.027,-0.090,1.012
99,0.039,-0.086,1.016
100,0.059,-0.082,0.980
101,0.027,-0.094,1.012
102,0.031,-0.086,1.012
103,0.027,-0.082,1.000
104,0.031,-0.090,1.012
105,0.031,-0.086,1.016
106,0.027,-0.094,1.016
107,0.023,-0.090,1.000
108,0.027,-0.086,1.008
109,0.035,-0.086,1.020
110,0.031,-0.094,1.004
111,0.035,-0.090,1.004
112,0.027,-0.082,1.000
113,0.027,-0.094,1.016
114,0.035,-0.090,1.012
115,0.023,-0.094,1.000
116,0.020,-0.062,1.012
117,0.043,-0.098,1.000
118,0.059,-0.125,1.004
119,0.043,-0.117,0.996
120,0.008,-0.086,0.961
121,0.008,-0.121,1.023
122,0.039,-0.152,1.020
123,0.031,-0.148,1.016
124,0.023,-0.125,1.039
125,0.031,-0.133,1.039
126,0.039,-0.145,1.035
127,0.078,-0.164,1.016
128,0.109,-0.191,0.934
129,0.094,-0.152,0.895
130,0.000,-0.113,0.941
131,-0.082,-0.223,0.930
132,0.047,-0.312,0.836
133,0.188,-0.293,0.816
134,0.191,-0.270,0.891
135,-0.051,-0.406,0.914
136,-0.156,-0.555,0.902
137,-0.082,-0.566,0.926
138,0.004,-0.445,0.996
139,0.039,-0.625,1.020
140,0.035,-0.801,1.102
141,0.000,-0.812,1.066
142,0.074,-0.676,1.113
143,0.180,-0.723,1.133
144,0.078,-0.750,1.148
145,-0.008,-0.711,1.141
146,-0.062,-0.613,1.137
147,0.012,-0.559,1.055
148,0.113,-0.480,1.008
149,0.250,-0.371,1.035
150,0.266,-0.398,1.000
151,-0.035,-0.383,0.902
152,-0.164,-0.250,0.859
153,-0.137,0.016,0.918
154,0.133,0.016,0.961
155,0.281,-0.191,0.914
156,-0.125,-0.297,0.824
157,-0.312,-0.176,0.832
158,0.004,0.109,0.980
159,0.418,-0.066,0.992
160,0.184,-0.414,0.879
161,-0.102,-0.352,0.965
162,-0.066,-0.156,1.102
163,0.031,-0.188,1.000
164,0.074,-0.375,0.914
165,0.047,-0.488,1.031
166,-0.035,-0.465,1.082
167,0.133,-0.465,1.027
168,0.238,-0.566,1.062
169,-0.168,-0.477,1.051
170,-0.086,-0.422,1.031
171,0.176,-0.551,0.969
172,-0.004,-0.500,0.938
173,0.262,-0.328,1.105
174,0.051,-0.566,0.945
175,-0.262,-0.578,0.824
176,-0.117,-0.547,0.941
177,-0.156,-0.098,1.016
178,0.348,-0.543,1.035
179,0.074,-0.703,0.871
180,0.082,-0.555,0.961
181,-0.121,-0.465,0.965
182,0.195,-0.203,1.074
183,0.152,-0.645,0.984
184,-0.016,-0.570,0.977
185,-0.285,-0.723,0.949
186,0.039,-0.105,1.168
187,0.145,-0.543,1.023
188,0.461,-0.410,0.980
189,0.098,-0.582,0.996
190,0.105,-0.281,1.070
191,-0.246,-0.277,0.891
192,-0.152,-0.297,0.906
193,-0.195,-0.184,1.078
194,0.070,-0.238,1.074
195,0.359,-0.156,0.980
196,0.242,-0.488,0.871
197,0.082,0.070,1.078
198,-0.207,-0.273,0.977
199,-0.309,-0.133,0.918
200,-0.098,-0.105,1.031
201,0.043,0.008,1.066
202,0.410,0.031,0.988
203,0.391,-0.367,0.867
204,0.066,-0.148,0.992
205,-0.223,0.039,1.043
206,-0.371,-0.219,0.941
207,0.008,0.000,1.074
208,0.348,-0.020,1.074
209,0.324,-0.191,0.895
210,0.418,-0.371,0.852
211,-0.191,-0.051,0.957
212,-0.684,-0.031,0.961
213,-0.375,-0.121,1.031
214,0.203,-0.312,0.992
215,0.512,-0.133,0.938
216,0.621,-0.305,0.906
217,-0.086,-0.504,0.910
218,-0.676,-0.332,1.016
219,-0.422,-0.066,1.254
220,-0.016,-0.426,1.148
221,0.672,-0.543,1.000
222,0.887,-0.281,1.078
223,0.074,-0.336,1.031
224,-0.598,-0.348,1.051
225,-0.535,-0.184,1.223
226,-0.137,-0.082,1.152
227,0.617,-0.270,1.020
228,0.816,-0.234,0.934
229,0.074,0.043,0.898
230,-0.789,0.246,1.043
231,-0.637,0.008,1.070
232,0.164,-0.051,0.945
233,0.770,0.293,0.855
234,0.684,-0.059,0.793
235,-0.266,0.098,0.777
236,-0.781,0.184,0.953
237,-0.375,0.281,1.094
238,0.445,-0.102,0.969
239,0.742,-0.062,0.898
240,0.281,-0.387,0.859
241,-0.426,0.184,1.031
242,-0.676,0.074,1.168
243,-0.223,-0.117,1.152
244,0.535,-0.277,1.156
245,0.785,-0.430,1.062
246,0.176,-0.297,0.969
247,-0.461,0.195,1.090
248,-0.652,0.152,1.277
249,-0.270,-0.340,1.082
250,0.836,-0.027,0.961
251,0.934,-0.250,0.965
252,0.070,-0.211,0.816
253,-0.742,0.328,0.926
254,-0.762,0.164,1.027
255,-0.098,-0.133,0.961
256,0.789,-0.172,0.840
257,0.898,-0.387,0.801
258,-0.172,-0.055,0.852
259,-0.922,0.203,1.000
260,-0.605,-0.172,1.043
261,0.348,-0.277,1.008
262,0.852,-0.371,0.957
263,0.820,-0.512,0.996
264,-0.227,-0.238,0.996
265,-0.832,0.059,1.242
266,-0.512,-0.289,1.258
267,0.426,-0.289,1.188
268,0.867,-0.441,1.117
