Sample,X,Y,Z
0,0.000,0.230,1.020
1,0.031,-0.086,1.012
2,0.031,-0.078,1.004
3,0.035,-0.090,1.008
4,0.035,-0.098,1.000
5,0.035,-0.094,1.004
6,0.039,-0.082,1.012
7,0.031,-0.082,1.016
8,0.031,-0.098,1.012
9,0.031,-0.090,1.008
10,0.035,-0.090,1.008
11,0.039,-0.086,1.008
12,0.035,-0.086,1.012
13,0.035,-0.094,1.008
14,0.031,-0.086,1.004
15,0.039,-0.086,1.008
16,0.027,-0.090,1.008
17,0.031,-0.094,0.996
18,0.039,-0.090,1.012
19,0.035,-0.082,1.016
20,0.031,-0.090,1.008
21,0.031,-0.094,1.012
22,0.031,-0.090,1.008
23,0.035,-0.082,1.000
24,0.035,-0.086,1.008
25,0.031,-0.094,1.008
26,0.035,-0.094,1.016
27,0.035,-0.082,1.016
28,0.027,-0.086,1.008
29,0.027,-0.090,1.016
30,0.035,-0.086,1.012
31,0.039,-0.090,1.000
32,0.035,-0.074,1.008
33,0.035,-0.090,1.004
34,0.031,-0.090,1.008
35,0.035,-0.082,1.008
36,0.027,-0.082,1.012
37,0.035,-0.090,1.012
38,0.027,-0.086,1.012
39,0.035,-0.098,1.012
40,0.035,-0.090,1.043
41,0.027,-0.086,1.016
42,0.035,-0.090,1.012
43,0.039,-0.090,1.004
44,0.035,-0.094,1.008
45,0.020,-0.086,1.008
46,0.027,-0.082,1.000
47,0.039,-0.090,1.012
48,0.023,-0.086,1.012
49,0.031,-0.086,1.008
50,0.027,-0.098,1.008
51,0.039,-0.082,1.000
52,0.023,-0.082,1.016
53,0.031,-0.090,1.008
54,0.035,-0.090,1.008
55,0.031,-0.094,1.012
56,0.027,-0.086,1.008
57,0.035,-0.082,1.004
58,0.039,-0.090,1.004
59,0.039,-0.094,1.012
60,0.035,-0.098,1.043
61,0.035,-0.082,1.000
62,0.031,-0.090,1.016
63,0.031,-0.098,1.008
64,0.031,-0.094,1.012
65,0.039,-0.094,1.012
66,0.031,-0.078,1.004
67,0.035,-0.090,1.012
68,0.035,-0.094,1.000
69,0.023,-0.090,1.004
70,0.031,-0.086,1.012
71,0.031,-0.086,1.012
72,0.035,-0.086,1.000
73,0.031,-0.090,1.004
74,0.031,-0.090,1.012
75,0.027,-0.086,1.008
76,0.035,-0.090,1.004
77,0.031,-0.094,1.008
78,0.035,-0.086,1.008
79,0.031,-0.082,1.008
80,0.062,-0.090,1.066
81,0.031,-0.098,0.996
82,0.027,-0.082,1.004
83,0.035,-0.086,1.008
84,0.031,-0.082,1.012
85,0.027,-0.094,1.012
86,0.035,-0.102,1.012
87,0.031,-0.090,1.012
88,0.031,-0.082,1.012
89,0.039,-0.090,1.012
90,0.031,-0.086,1.008
91,0.035,-0.102,1.008
92,0.027,-0.098,1.000
93,0.035,-0.074,1.004
94,0.035,-0.086,1.008
95,0.039,-0.090,1.004
96,0.027,-0.094,1.016
97,0.035,-0.086,1.004
98,0.035,-0.078,1.008
99,0.031,-0.086,1.008
100,0.027,-0.086,1.055
101,0.035,-0.090,1.008
102,0.031,-0.086,1.008
103,0.035,-0.086,1.012
104,0.031,-0.086,1.012
105,0.031,-0.090,1.008
106,0.035,-0.090,1.012
107,0.027,-0.082,1.012
108,0.031,-0.086,1.004
109,0.031,-0.086,1.008
110,0.039,-0.082,1.008
111,0.035,-0.090,1.016
112,0.031,-0.082,0.996
113,0.055,-0.078,1.012
114,0.055,-0.086,1.012
115,0.000,-0.102,0.988
116,-0.020,-0.098,1.008
117,0.012,-0.074,1.016
118,0.078,-0.090,1.020
119,0.090,-0.133,1.012
120,0.004,-0.113,1.070
121,-0.027,-0.078,1.020
122,0.035,-0.070,1.023
123,0.059,-0.113,1.012
124,0.020,-0.121,1.004
125,-0.004,-0.102,1.012
126,0.035,-0.078,1.008
127,0.074,-0.086,1.000
128,0.023,-0.109,1.012
129,-0.023,-0.109,1.008
130,-0.020,-0.105,1.008
131,0.023,-0.094,1.016
132,0.012,-0.086,1.012
133,0.000,-0.109,1.023
134,-0.008,-0.121,1.000
135,-0.004,-0.109,0.996
136,-0.074,-0.113,0.969
137,-0.148,-0.145,0.961
138,-0.195,-0.164,0.941
139,-0.164,-0.195,0.941
140,-0.172,-0.223,0.969
141,-0.227,-0.285,0.926
142,-0.285,-0.340,0.941
143,-0.266,-0.363,0.945
144,-0.234,-0.336,0.965
145,-0.113,-0.395,0.984
146,-0.066,-0.484,0.996
147,-0.078,-0.488,1.031
148,-0.098,-0.453,1.051
149,-0.133,-0.430,1.055
150,-0.191,-0.477,1.062
151,-0.242,-0.484,1.070
152,-0.156,-0.457,1.090
153,0.059,-0.387,1.094
154,0.129,-0.430,1.039
155,-0.113,-0.355,1.016
156,-0.312,-0.230,1.012
157,-0.039,-0.039,1.016
158,0.359,-0.051,0.980
159,0.492,-0.152,0.910
160,-0.293,-0.172,0.871
161,-0.762,-0.012,0.930
162,-0.344,0.066,0.930
163,0.363,0.125,0.941
164,0.246,-0.086,0.938
165,-0.348,-0.152,0.961
166,-0.430,-0.074,0.977
167,-0.035,0.066,0.996
168,-0.020,0.039,1.016
169,-0.109,-0.184,1.035
170,-0.285,-0.293,1.031
171,-0.328,-0.238,1.031
172,0.180,-0.160,1.066
173,0.207,-0.141,1.047
174,-0.387,-0.402,0.992
175,-0.457,-0.492,0.977
176,-0.289,-0.137,1.023
177,0.062,-0.293,1.012
178,0.445,-0.496,1.000
179,-0.215,-0.410,0.957
180,-0.504,-0.559,0.965
181,-0.387,-0.273,0.996
182,0.160,-0.160,1.039
183,0.527,-0.648,0.988
184,-0.230,-0.531,0.922
185,-0.770,-0.465,0.977
186,-0.598,-0.246,1.016
187,0.258,-0.141,1.066
188,0.547,-0.461,1.012
189,0.031,-0.555,0.996
190,-0.508,-0.355,1.039
191,-0.453,-0.176,1.020
192,0.039,-0.109,1.031
193,0.219,-0.211,1.023
194,-0.059,-0.340,0.980
195,-0.137,-0.160,0.953
196,0.023,-0.031,0.984
197,-0.082,0.012,0.977
198,0.125,-0.098,0.980
199,-0.156,-0.105,0.930
200,-0.539,-0.129,0.910
201,-0.164,-0.008,1.008
202,0.164,-0.027,1.004
203,0.164,-0.156,0.980
204,-0.020,-0.230,0.988
205,-0.367,-0.121,0.965
206,-0.535,-0.180,0.996
207,-0.273,-0.211,1.020
208,0.309,-0.016,1.082
209,0.309,-0.242,1.023
210,0.043,-0.402,1.008
211,-0.262,-0.277,0.980
212,-0.320,-0.141,1.000
213,-0.379,-0.160,1.031
214,-0.133,-0.191,1.031
215,0.430,-0.328,1.020
216,0.367,-0.332,0.996
217,0.168,-0.391,0.934
218,-0.414,-0.215,0.957
219,-0.777,0.000,0.969
220,0.066,-0.055,1.020
221,0.789,-0.141,0.992
222,1.008,-0.516,0.934
223,0.062,-0.348,0.926
224,-1.152,0.027,0.988
225,-0.918,-0.031,1.004
226,0.324,0.012,1.105
227,1.496,-0.234,1.012
228,0.512,-0.461,0.965
229,-0.863,-0.039,1.016
230,-1.754,0.031,1.062
231,-0.410,0.051,1.094
232,1.172,-0.180,1.102
233,1.648,-0.434,1.059
234,0.039,-0.637,0.969
235,-1.727,-0.176,0.977
236,-1.273,0.352,1.066
237,0.418,0.492,1.062
238,1.648,-0.055,1.020
239,1.309,-0.695,0.934
240,-1.031,-0.320,0.891
241,-1.648,0.293,0.965
242,-0.430,0.750,1.070
243,1.340,0.352,1.047
244,1.801,-0.656,0.961
245,-0.047,-0.617,0.844
246,-1.738,-0.168,0.922
247,-1.090,0.637,1.082
248,0.566,0.656,1.090
249,1.883,-0.453,0.988
250,0.871,-0.789,0.906
251,-1.215,-0.477,0.918
252,-1.465,0.219,1.059
253,-0.168,0.777,1.129
254,1.473,-0.008,1.059
255,1.273,-0.809,0.938
256,-0.574,-0.727,0.902
257,-1.398,-0.137,1.016
258,-0.672,0.707,1.152
259,0.891,0.387,1.090
260,1.371,-0.645,0.906
261,-0.051,-0.742,0.867
262,-1.055,-0.359,0.926
263,-0.676,0.488,1.098
264,0.379,0.477,1.090
265,1.246,-0.406,1.004
266,0.133,-0.738,0.895
267,-0.977,-0.539,0.934
268,-0.516,0.152,1.098
269,0.402,0.680,1.152
270,1.016,-0.238,1.055
271,0.047,-0.656,0.926
272,-0.852,-0.395,0.957
273,-0.289,0.094,1.078
274,0.465,0.527,1.105
275,0.734,0.062,1.113
276,0.188,-0.633,0.941
277,-0.812,-0.285,0.898
278,-0.465,0.043,1.043
279,0.352,0.406,1.074
280,0.855,0.340,1.004
281,0.590,-0.332,0.902
282,-0.691,-0.266,0.816
283,-0.785,0.055,0.926
284,-0.043,0.293,1.008
285,0.832,0.383,1.047
286,0.992,-0.293,0.957
287,-0.469,-0.434,0.848
288,-1.117,-0.316,0.930
289,-0.359,0.148,1.078
290,0.738,0.426,1.168
291,1.328,-0.379,1.043
292,-0.027,-0.559,0.941
293,-1.383,-0.551,1.000
294,-0.742,-0.023,1.113
295,0.547,0.465,1.188
296,1.504,-0.039,1.109
297,0.461,-0.641,0.957
298,-1.461,-0.453,0.910
299,-0.965,-0.105,1.016
300,0.414,0.590,1.031
301,1.383,0.398,1.039
302,0.805,-0.586,0.898
303,-1.008,-0.496,0.820
304,-1.133,-0.180,0.918
305,0.004,0.516,1.023
306,1.125,0.523,1.074
307,1.055,-0.484,0.941
308,-0.559,-0.633,0.859
309,-1.199,-0.410,0.973
310,-0.359,0.348,1.141
311,0.859,0.504,1.180
312,1.215,-0.297,1.094
313,-0.227,-0.766,0.934
314,-1.199,-0.523,0.969
315,-0.453,0.262,1.113
316,0.656,0.609,1.184
317,1.406,-0.137,1.086
318,0.133,-0.742,0.887
319,-1.184,-0.344,0.902
320,-0.496,0.043,0.992
321,0.191,0.660,1.051
322,1.133,0.070,1.016
323,0.617,-0.473,0.918
324,-0.797,-0.324,0.844
325,-0.754,-0.227,0.973
326,-0.043,0.445,1.035
327,0.883,0.414,1.094
328,0.742,-0.387,0.973
329,-0.434,-0.465,0.883
330,-0.895,-0.270,0.977
331,-0.211,0.355,1.070
332,0.598,0.484,1.109
333,0.816,-0.168,1.039
334,-0.219,-0.566,0.930
335,-0.891,-0.359,0.949
336,-0.160,0.199,1.109
337,0.551,0.434,1.141
338,0.844,-0.031,1.047
339,-0.086,-0.488,0.906
340,-0.973,-0.301,0.816
341,-0.207,0.066,1.023
342,0.500,0.461,1.035
343,0.918,0.039,1.016
344,0.254,-0.469,0.898
345,-1.027,-0.297,0.867
346,-0.598,-0.188,0.984
347,0.449,0.297,1.055
348,1.031,0.184,1.121
349,0.539,-0.539,1.043
350,-0.988,-0.535,0.980
351,-1.105,-0.301,1.023
352,0.480,0.160,1.168
353,1.074,0.320,1.133
354,0.973,-0.418,1.031
355,-0.621,-0.598,0.918
356,-1.273,-0.145,0.902
357,0.027,0.215,1.051
358,0.812,0.504,1.078
359,1.176,-0.320,0.969
360,-0.125,-0.605,0.855
361,-1.453,-0.215,0.879
362,-0.406,0.078,1.051
363,0.766,0.535,1.051
364,1.211,-0.086,1.027
365,0.129,-0.699,0.902
366,-1.371,-0.367,0.879
367,-0.703,-0.031,1.023
368,0.547,0.480,1.121
369,1.176,0.156,1.105
370,0.574,-0.695,0.988
371,-1.160,-0.488,0.930
372,-1.035,-0.023,1.062
373,0.281,0.379,1.102
374,1.238,0.434,1.125
375,1.160,-0.535,1.004
376,-0.703,-0.535,0.887
377,-1.520,-0.070,0.973
378,-0.172,0.449,1.082
379,1.145,0.660,1.070
380,1.391,-0.289,0.992
381,-0.293,-0.602,0.801
382,-1.512,-0.070,0.867
383,-0.574,0.418,1.020
384,0.816,0.582,1.047
385,1.453,-0.133,0.988
386,0.211,-0.617,0.871
387,-1.387,-0.418,0.875
388,-0.941,0.055,1.066
389,0.352,0.387,1.090
390,1.504,0.035,1.168
391,0.848,-0.766,1.004
392,-1.137,-0.684,0.941
393,-1.234,-0.309,1.062
394,0.078,0.398,1.141
395,1.234,0.316,1.125
396,1.156,-0.594,1.035
397,-0.672,-0.840,0.871
398,-1.230,-0.320,0.957
399,-0.246,0.379,1.125
400,1.004,0.508,1.078
401,1.293,-0.398,0.992
402,-0.270,-0.719,0.871
403,-1.312,-0.379,0.895
404,-0.508,0.348,1.051
405,0.660,0.617,1.066
406,1.395,-0.109,1.004
407,0.309,-0.586,0.859
408,-1.332,-0.410,0.848
409,-0.738,0.188,1.055
410,0.508,0.656,1.113
411,1.176,0.207,1.078
412,0.609,-0.668,0.961
413,-1.195,-0.387,0.879
414,-0.984,-0.012,1.008
415,0.172,0.539,1.137
416,1.070,0.363,1.117
417,1.031,-0.512,0.980
418,-0.785,-0.430,0.918
419,-1.312,-0.207,0.961
420,-0.141,0.434,1.109
421,0.922,0.523,1.059
422,1.309,-0.355,0.961
423,-0.137,-0.477,0.855
424,-1.340,-0.332,0.875
425,-0.543,0.172,1.012
426,0.672,0.637,1.082
427,1.379,-0.148,1.020
428,0.309,-0.734,0.906
429,-1.227,-0.539,0.879
430,-0.836,-0.090,1.094
431,0.379,0.410,1.172
432,1.375,0.074,1.137
433,0.727,-0.781,1.020
434,-1.113,-0.691,0.918
435,-0.934,-0.152,1.059
436,0.129,0.473,1.160
437,1.180,0.270,1.113
438,1.137,-0.613,0.996
439,-0.801,-0.578,0.863
440,-1.430,-0.277,0.961
441,-0.215,0.484,1.066
442,1.020,0.613,1.078
443,1.344,-0.414,0.922
444,-0.305,-0.523,0.828
445,-1.508,-0.262,0.863
446,-0.445,0.254,1.039
447,0.797,0.645,1.117
448,1.133,-0.238,1.031
449,0.102,-0.633,0.918
450,-0.945,-0.324,0.930
451,-0.613,0.098,1.062
452,0.250,0.551,1.133
453,1.059,0.168,1.117
454,0.453,-0.609,0.934
455,-0.867,-0.469,0.895
456,-0.770,-0.070,1.012
457,0.168,0.523,1.121
458,1.035,0.242,1.070
459,0.789,-0.484,0.930
460,-0.754,-0.418,0.887
461,-1.098,-0.172,0.941
462,-0.027,0.352,1.055
463,1.062,0.379,1.078
464,1.246,-0.359,0.973
465,-0.473,-0.422,0.898
466,-1.398,-0.375,0.930
467,-0.352,0.184,1.086
468,0.793,0.453,1.113
469,1.312,-0.168,1.059
470,0.086,-0.570,0.977
471,-1.324,-0.496,0.938
472,-0.617,-0.031,1.027
473,0.676,0.512,1.152
474,1.219,0.070,1.051
475,0.352,-0.668,0.914
476,-1.211,-0.438,0.875
477,-0.855,-0.039,1.008
478,0.410,0.441,1.121
479,1.227,0.234,1.070
480,0.703,-0.555,1.012
481,-1.039,-0.449,0.902
482,-1.215,-0.215,0.969
483,0.227,0.473,1.094
484,1.387,0.422,1.094
485,1.016,-0.422,0.980
486,-0.742,-0.590,0.883
487,-1.449,-0.254,0.945
488,-0.023,0.332,1.094
489,1.191,0.535,1.148
490,1.242,-0.344,1.043
491,-0.492,-0.648,0.898
492,-1.516,-0.230,0.941
493,-0.551,0.270,1.062
494,0.770,0.566,1.098
495,1.512,-0.168,1.035
496,0.188,-0.621,0.875
497,-1.418,-0.348,0.859
498,-0.902,0.098,1.020
499,0.250,0.500,1.070
500,1.398,0.098,0.973
