Sample,X,Y,Z
0,0.008,0.172,1.020
1,0.035,-0.094,1.020
2,0.043,-0.090,1.008
3,0.035,-0.098,1.012
4,0.031,-0.094,1.008
5,0.035,-0.086,1.012
6,0.031,-0.090,1.016
7,0.035,-0.090,1.008
8,0.035,-0.098,1.008
9,0.027,-0.090,1.012
10,0.027,-0.094,1.004
11,0.039,-0.098,1.008
12,0.031,-0.094,1.016
13,0.035,-0.090,1.008
14,0.027,-0.090,1.004
15,0.031,-0.090,1.004
16,0.035,-0.090,1.012
17,0.031,-0.102,1.008
18,0.031,-0.090,1.008
19,0.027,-0.090,1.016
20,0.055,-0.094,0.973
21,0.043,-0.090,1.008
22,0.027,-0.098,1.012
23,0.027,-0.098,1.008
24,0.035,-0.086,1.000
25,0.039,-0.090,1.008
26,0.035,-0.090,1.012
27,0.027,-0.102,1.012
28,0.027,-0.094,1.012
29,0.031,-0.086,1.004
30,0.031,-0.090,1.012
31,0.035,-0.098,1.016
32,0.035,-0.094,1.000
33,0.035,-0.090,1.012
34,0.043,-0.086,1.012
35,0.031,-0.094,1.012
36,0.027,-0.094,1.012
37,0.027,-0.094,1.012
38,0.035,-0.082,1.000
39,0.039,-0.098,1.008
40,0.020,-0.102,1.035
41,0.023,-0.098,1.008
42,0.035,-0.090,1.004
43,0.035,-0.090,1.004
44,0.035,-0.098,1.012
45,0.031,-0.098,1.016
46,0.027,-0.090,1.012
47,0.031,-0.094,1.000
48,0.031,-0.090,1.008
49,0.035,-0.098,1.008
50,0.031,-0.094,1.008
51,0.027,-0.094,1.012
52,0.031,-0.094,1.004
53,0.035,-0.094,1.012
54,0.031,-0.098,1.008
55,0.039,-0.094,1.008
56,0.031,-0.094,1.012
57,0.035,-0.098,1.008
58,0.031,-0.094,1.008
59,0.035,-0.094,1.008
60,0.023,-0.102,1.043
61,0.035,-0.090,1.008
62,0.031,-0.098,1.012
63,0.035,-0.090,1.008
64,0.031,-0.098,1.008
65,0.023,-0.090,1.008
66,0.027,-0.102,1.004
67,0.035,-0.090,1.004
68,0.031,-0.098,1.008
69,0.027,-0.086,1.008
70,0.039,-0.094,1.016
71,0.039,-0.086,1.008
72,0.031,-0.086,1.008
73,0.035,-0.090,1.008
74,0.031,-0.098,1.016
75,0.031,-0.094,1.004
76,0.023,-0.090,1.000
77,0.035,-0.090,1.012
78,0.031,-0.090,1.012
79,0.039,-0.094,1.012
80,0.016,-0.105,1.023
81,0.035,-0.086,1.000
82,0.031,-0.094,1.008
83,0.039,-0.090,1.012
84,0.035,-0.094,1.012
85,0.035,-0.098,1.008
86,0.020,-0.090,1.004
87,0.035,-0.090,1.016
88,0.039,-0.094,1.004
89,0.027,-0.098,1.012
90,0.023,-0.094,1.008
91,0.031,-0.090,1.000
92,0.039,-0.094,1.012
93,0.035,-0.094,1.000
94,0.035,-0.094,1.008
95,0.035,-0.094,1.004
96,0.031,-0.094,1.008
97,0.035,-0.090,1.004
98,0.023,-0.098,1.004
99,0.031,-0.098,1.008
100,0.023,-0.094,1.047
101,0.027,-0.086,1.023
102,0.031,-0.094,1.004
103,0.043,-0.086,1.004
104,0.039,-0.094,1.012
105,0.031,-0.094,1.012
106,0.031,-0.082,1.008
107,0.035,-0.086,1.012
108,0.027,-0.102,1.016
109,0.027,-0.094,1.012
110,0.027,-0.086,1.008
111,0.031,-0.086,1.012
112,0.039,-0.133,1.004
113,0.047,-0.113,1.008
114,0.047,-0.145,1.008
115,0.020,-0.141,1.031
116,-0.020,-0.184,1.031
117,-0.004,-0.184,1.047
118,0.070,-0.180,1.039
119,0.160,-0.242,0.977
120,0.203,-0.273,0.848
121,0.090,-0.203,0.883
122,-0.172,-0.277,0.922
123,-0.164,-0.406,0.832
124,0.059,-0.449,0.750
125,0.215,-0.422,0.793
126,0.188,-0.582,0.863
127,-0.008,-0.789,0.848
128,-0.195,-0.934,0.836
129,-0.188,-0.844,0.945
130,0.023,-0.789,1.039
131,0.305,-1.031,1.070
132,0.234,-1.160,1.125
133,0.059,-1.121,1.207
134,-0.137,-1.086,1.184
135,-0.133,-1.070,1.109
136,0.000,-0.848,1.168
137,0.379,-0.750,1.242
138,0.172,-0.906,1.105
139,0.004,-0.797,1.027
140,0.074,-0.355,1.137
141,0.039,-0.074,1.145
142,0.012,-0.352,0.949
143,-0.039,-0.262,0.844
144,0.008,0.035,0.910
145,0.102,0.211,0.898
146,0.133,0.141,0.797
147,0.160,0.035,0.844
148,-0.090,0.055,0.855
149,-0.191,0.195,0.766
150,0.078,0.047,0.777
151,-0.062,0.066,0.828
152,0.102,0.129,0.992
153,0.211,-0.230,0.973
154,-0.074,-0.254,0.863
155,-0.023,-0.160,0.992
156,0.008,-0.145,1.062
157,0.113,-0.398,1.090
158,0.312,-0.758,1.117
159,-0.043,-0.559,1.066
160,-0.102,-0.594,1.098
161,-0.293,-0.547,1.059
162,0.066,-0.496,1.203
163,0.270,-0.703,1.090
164,0.219,-0.688,0.973
165,-0.023,-0.871,0.922
166,-0.008,-0.281,1.027
167,-0.004,-0.570,0.945
168,0.004,-0.609,0.855
169,-0.141,-0.691,0.781
170,-0.008,-0.324,1.012
171,0.047,-0.727,0.918
172,0.336,-0.527,0.879
173,0.125,-0.570,0.902
174,0.176,-0.359,1.105
175,-0.117,-0.730,0.965
176,-0.168,-0.531,0.988
177,-0.230,-0.277,1.203
178,0.020,-0.188,1.270
179,0.359,-0.383,1.141
180,0.344,-0.469,1.129
181,0.281,-0.035,1.184
182,-0.176,0.066,1.145
183,-0.414,0.059,1.020
184,-0.215,0.215,1.129
185,0.035,0.277,1.094
186,0.555,0.543,0.996
187,0.320,0.254,0.844
188,0.074,0.383,0.906
189,-0.199,0.699,0.891
190,-0.340,0.500,0.738
191,-0.121,0.551,0.883
192,0.016,0.402,0.891
193,0.445,0.527,0.828
194,0.246,0.145,0.723
195,0.062,0.227,0.914
196,-0.211,0.172,0.938
197,-0.352,-0.148,0.855
198,-0.160,-0.043,1.051
199,0.008,-0.250,1.160
200,0.359,-0.168,1.090
201,0.293,-0.727,0.980
202,0.176,-0.535,1.176
