Sample,X,Y,Z
0,0.012,0.160,1.039
1,0.023,-0.102,1.008
2,0.039,-0.098,1.000
3,0.031,-0.090,1.012
4,0.031,-0.102,1.012
5,0.035,-0.105,1.012
6,0.035,-0.102,1.016
7,0.043,-0.090,1.004
8,0.023,-0.098,1.008
9,0.031,-0.098,1.008
10,0.039,-0.105,1.004
11,0.043,-0.105,1.012
12,0.031,-0.102,1.004
13,0.027,-0.098,1.008
14,0.031,-0.094,1.004
15,0.031,-0.109,1.004
16,0.023,-0.098,1.008
17,0.027,-0.090,1.008
18,0.027,-0.098,1.012
19,0.031,-0.109,1.008
20,0.023,-0.113,1.047
21,0.039,-0.102,1.012
22,0.035,-0.094,1.004
23,0.031,-0.105,1.004
24,0.031,-0.098,1.008
25,0.031,-0.098,1.008
26,0.035,-0.098,1.008
27,0.031,-0.094,1.004
28,0.031,-0.094,1.008
29,0.035,-0.098,1.020
30,0.043,-0.098,1.008
31,0.023,-0.105,1.012
32,0.027,-0.102,1.004
33,0.039,-0.090,1.004
34,0.031,-0.102,1.004
35,0.035,-0.102,1.004
36,0.035,-0.098,1.008
37,0.043,-0.098,1.008
38,0.035,-0.094,1.012
39,0.027,-0.102,1.008
40,0.039,-0.113,1.031
41,0.043,-0.102,1.004
42,0.043,-0.098,1.008
43,0.039,-0.094,1.008
44,0.027,-0.102,1.012
45,0.039,-0.098,1.008
46,0.035,-0.105,1.008
47,0.023,-0.102,1.012
48,0.031,-0.102,1.008
49,0.031,-0.098,1.008
50,0.035,-0.098,1.004
51,0.035,-0.105,1.000
52,0.027,-0.098,1.000
53,0.027,-0.094,1.012
54,0.043,-0.090,1.004
55,0.035,-0.102,1.008
56,0.023,-0.102,1.000
57,0.027,-0.105,1.004
58,0.035,-0.094,1.016
59,0.043,-0.098,1.008
60,0.004,-0.090,1.000
61,0.027,-0.102,1.008
62,0.035,-0.098,1.000
63,0.035,-0.098,1.008
64,0.027,-0.098,1.008
65,0.035,-0.105,1.004
66,0.031,-0.098,1.004
67,0.043,-0.094,1.012
68,0.039,-0.090,1.008
69,0.027,-0.094,1.012
70,0.027,-0.105,1.012
71,0.043,-0.098,1.008
72,0.043,-0.094,1.020
73,0.027,-0.098,1.012
74,0.031,-0.098,1.004
75,0.027,-0.098,1.008
76,0.035,-0.105,1.004
77,0.027,-0.094,1.012
78,0.020,-0.102,1.004
79,0.035,-0.098,1.012
80,0.020,-0.105,1.016
81,0.031,-0.098,1.012
82,0.027,-0.102,1.004
83,0.031,-0.098,1.012
84,0.035,-0.090,1.004
85,0.031,-0.102,1.016
86,0.035,-0.102,1.000
87,0.023,-0.098,1.012
88,0.035,-0.094,1.012
89,0.035,-0.098,1.008
90,0.031,-0.105,1.012
91,0.027,-0.102,1.016
92,0.020,-0.086,1.004
93,0.035,-0.094,1.008
94,0.039,-0.102,1.008
95,0.031,-0.098,1.012
96,0.035,-0.094,1.020
97,0.035,-0.094,1.008
98,0.039,-0.094,1.012
99,0.035,-0.105,1.012
100,0.035,-0.113,1.051
101,0.039,-0.098,1.012
102,0.035,-0.102,1.012
103,0.039,-0.098,1.012
104,0.035,-0.098,1.008
105,0.039,-0.094,1.008
106,0.039,-0.090,1.008
107,0.031,-0.098,1.000
108,0.027,-0.109,1.008
109,0.035,-0.098,1.008
110,0.035,-0.090,1.012
111,0.035,-0.102,1.004
112,0.031,-0.086,1.012
113,0.031,-0.086,1.004
114,0.047,-0.105,1.012
115,0.039,-0.117,1.000
116,0.012,-0.109,0.996
117,0.004,-0.105,1.008
118,0.047,-0.125,1.023
119,0.074,-0.164,1.023
120,0.039,-0.133,1.035
121,0.000,-0.137,1.031
122,0.000,-0.148,1.031
123,0.059,-0.137,1.023
124,0.066,-0.145,1.027
125,0.031,-0.160,1.012
126,0.047,-0.199,1.012
127,0.094,-0.137,1.012
128,0.020,-0.102,0.965
129,-0.109,-0.156,0.938
130,-0.012,-0.219,0.883
131,0.168,-0.195,0.844
132,0.223,-0.215,0.836
133,0.031,-0.387,0.824
134,-0.156,-0.441,0.812
135,-0.082,-0.445,0.863
136,0.082,-0.523,0.895
137,0.094,-0.691,0.934
138,0.059,-0.836,0.953
139,0.023,-0.895,1.012
140,0.035,-0.848,1.121
141,0.035,-0.926,1.109
142,0.004,-1.035,1.094
143,-0.105,-0.957,1.109
144,-0.035,-0.938,1.133
145,0.152,-0.785,1.133
146,0.324,-0.723,1.105
147,0.281,-0.680,1.059
148,-0.043,-0.594,1.008
149,-0.074,-0.516,0.984
150,0.102,-0.316,0.996
151,0.215,-0.227,0.992
152,0.074,-0.227,0.941
153,-0.152,-0.250,0.871
154,-0.117,-0.008,0.859
155,0.203,0.137,0.898
156,0.219,0.027,0.852
157,-0.129,-0.031,0.832
158,-0.270,0.035,0.914
159,0.020,0.129,0.965
160,0.266,-0.047,0.926
161,0.086,-0.184,0.930
162,-0.180,-0.148,0.984
163,0.000,-0.152,1.023
164,0.129,-0.246,1.027
165,-0.047,-0.488,1.027
166,-0.125,-0.434,1.059
167,0.098,-0.547,1.074
168,0.137,-0.602,1.004
169,0.055,-0.492,1.094
170,0.012,-0.652,1.070
171,0.141,-0.680,0.996
172,0.176,-0.594,1.012
173,-0.016,-0.680,0.992
174,-0.090,-0.609,0.969
175,0.059,-0.664,0.926
176,0.141,-0.559,0.895
177,-0.062,-0.449,0.949
178,-0.023,-0.602,0.898
179,0.105,-0.609,0.879
180,0.188,-0.492,0.996
181,0.059,-0.520,0.938
182,-0.125,-0.535,0.957
183,0.020,-0.520,0.945
184,0.137,-0.551,1.000
185,-0.008,-0.504,0.992
186,0.051,-0.484,1.094
187,0.074,-0.434,1.062
188,0.328,-0.480,1.020
189,-0.039,-0.195,1.023
190,-0.113,-0.379,1.043
191,-0.102,-0.250,0.969
192,-0.035,-0.043,1.004
193,0.254,-0.199,1.062
194,0.102,-0.129,1.031
195,0.176,-0.344,0.973
