Sample,X,Y,Z
0,0.094,0.172,1.023
1,0.031,-0.086,1.012
2,0.047,-0.082,1.004
3,0.039,-0.078,1.004
4,0.027,-0.090,1.004
5,0.023,-0.082,1.008
6,0.039,-0.082,1.004
7,0.039,-0.078,1.016
8,0.035,-0.082,1.012
9,0.027,-0.086,1.004
10,0.035,-0.090,1.012
11,0.039,-0.074,1.012
12,0.035,-0.082,1.008
13,0.027,-0.078,1.008
14,0.031,-0.094,1.020
15,0.039,-0.094,1.004
16,0.027,-0.090,1.008
17,0.027,-0.078,1.004
18,0.035,-0.086,1.012
19,0.039,-0.094,1.012
20,0.031,-0.078,0.984
21,0.035,-0.078,1.012
22,0.031,-0.090,1.008
23,0.031,-0.082,1.004
24,0.027,-0.082,1.004
25,0.039,-0.082,1.012
26,0.035,-0.086,1.008
27,0.035,-0.094,1.008
28,0.023,-0.094,1.000
29,0.031,-0.078,1.008
30,0.035,-0.074,1.012
31,0.039,-0.082,1.012
32,0.023,-0.090,1.000
33,0.027,-0.086,1.012
34,0.031,-0.078,1.008
35,0.035,-0.078,1.012
36,0.031,-0.082,1.020
37,0.031,-0.094,1.012
38,0.031,-0.082,1.008
39,0.035,-0.078,1.008
40,0.027,-0.070,0.992
41,0.031,-0.086,1.008
42,0.031,-0.094,1.008
43,0.027,-0.082,1.004
44,0.035,-0.078,1.016
45,0.027,-0.090,1.008
46,0.039,-0.078,1.016
47,0.035,-0.086,1.000
48,0.035,-0.078,1.008
49,0.023,-0.078,1.008
50,0.031,-0.086,1.016
51,0.031,-0.086,1.004
52,0.027,-0.094,1.008
53,0.027,-0.070,1.008
54,0.039,-0.074,1.008
55,0.035,-0.086,1.012
56,0.027,-0.094,1.008
57,0.031,-0.090,1.016
58,0.039,-0.078,1.012
59,0.031,-0.078,1.008
60,0.027,-0.086,0.984
61,0.031,-0.086,1.004
62,0.031,-0.086,1.004
63,0.035,-0.082,1.008
64,0.035,-0.082,1.004
65,0.035,-0.086,1.016
66,0.027,-0.086,1.012
67,0.031,-0.082,1.020
68,0.039,-0.090,1.012
69,0.043,-0.086,1.004
70,0.031,-0.086,1.016
71,0.031,-0.086,1.012
72,0.031,-0.082,1.008
73,0.031,-0.090,1.004
74,0.031,-0.086,1.016
75,0.031,-0.090,1.016
76,0.031,-0.078,1.016
77,0.031,-0.078,1.012
78,0.031,-0.090,1.008
79,0.027,-0.090,1.020
80,0.027,-0.074,0.980
81,0.035,-0.082,1.004
82,0.047,-0.078,1.000
83,0.031,-0.090,1.016
84,0.016,-0.094,1.008
85,0.031,-0.082,1.012
86,0.035,-0.082,1.008
87,0.035,-0.078,1.020
88,0.027,-0.094,1.008
89,0.031,-0.094,1.008
90,0.039,-0.086,1.008
91,0.031,-0.078,1.012
92,0.031,-0.090,1.008
93,0.027,-0.086,0.996
94,0.031,-0.086,1.008
95,0.035,-0.074,1.012
96,0.035,-0.082,1.008
97,0.039,-0.094,0.996
98,0.027,-0.086,1.012
99,0.031,-0.082,1.012
100,0.043,-0.094,1.000
101,0.035,-0.082,1.008
102,0.031,-0.078,1.004
103,0.027,-0.086,1.008
104,0.035,-0.086,1.004
105,0.039,-0.078,1.004
106,0.031,-0.078,1.008
107,0.035,-0.090,1.004
108,0.035,-0.086,1.008
109,0.035,-0.078,1.008
110,0.031,-0.074,1.016
111,0.035,-0.086,1.008
112,0.059,-0.086,1.008
113,0.023,-0.090,1.004
114,-0.016,-0.098,1.008
115,-0.016,-0.078,1.020
116,0.051,-0.078,1.020
117,0.086,-0.117,1.012
118,0.027,-0.137,1.012
119,-0.031,-0.094,1.016
120,0.008,-0.066,0.992
121,0.078,-0.086,1.020
122,0.055,-0.125,1.008
123,-0.004,-0.121,1.012
124,-0.023,-0.078,1.008
125,0.023,-0.062,1.012
126,0.074,-0.074,1.012
127,0.031,-0.117,1.004
128,-0.027,-0.102,1.004
129,0.012,-0.074,1.012
130,0.020,-0.047,1.016
131,-0.027,-0.113,0.992
132,-0.070,-0.137,0.965
133,-0.121,-0.105,0.957
134,-0.125,-0.133,0.949
135,-0.168,-0.188,0.922
136,-0.254,-0.227,0.910
137,-0.273,-0.270,0.922
138,-0.301,-0.297,0.922
139,-0.336,-0.352,0.926
140,-0.312,-0.398,0.938
141,-0.227,-0.426,0.953
142,-0.078,-0.520,0.957
143,-0.336,-0.586,0.984
144,-0.594,-0.602,1.008
145,-0.410,-0.539,1.074
146,0.020,-0.496,1.117
147,0.277,-0.641,1.145
148,0.129,-0.723,1.121
149,-0.285,-0.574,1.129
150,-0.312,-0.445,1.152
151,0.008,-0.250,1.156
152,0.633,-0.199,1.105
153,0.441,-0.324,1.020
154,-0.207,-0.223,0.953
155,-0.598,-0.043,0.961
156,-0.113,0.207,0.930
157,0.473,0.160,0.883
158,0.160,0.059,0.848
159,-0.395,-0.008,0.871
160,-0.332,0.121,0.887
161,-0.129,0.309,0.879
162,-0.070,0.125,0.926
163,-0.180,-0.031,0.949
164,-0.469,-0.039,0.977
165,-0.301,-0.180,0.992
166,0.320,-0.023,1.051
167,0.070,-0.055,1.051
168,-0.652,-0.422,1.008
169,-0.656,-0.340,1.043
170,-0.238,-0.055,1.094
171,0.461,-0.367,1.070
172,0.406,-0.480,1.027
173,-0.371,-0.492,1.000
174,-0.648,-0.562,0.988
175,-0.324,-0.176,1.008
176,0.633,-0.359,1.051
177,0.492,-0.762,0.965
178,-0.445,-0.605,0.953
179,-0.750,-0.535,1.000
180,-0.355,-0.180,1.023
