Sample,X,Y,Z
0,0.023,0.152,1.020
1,0.039,-0.090,1.012
2,0.035,-0.090,1.008
3,0.023,-0.102,1.008
4,0.023,-0.098,1.012
5,0.035,-0.086,1.004
6,0.047,-0.094,1.008
7,0.027,-0.102,1.008
8,0.027,-0.102,1.016
9,0.027,-0.098,1.012
10,0.035,-0.078,1.012
11,0.035,-0.090,1.008
12,0.031,-0.102,1.008
13,0.023,-0.086,1.012
14,0.027,-0.086,1.008
15,0.031,-0.094,1.004
16,0.035,-0.102,1.004
17,0.031,-0.094,1.012
18,0.031,-0.086,1.016
19,0.031,-0.090,1.008
20,0.039,-0.102,1.016
21,0.023,-0.094,1.008
22,0.031,-0.090,1.008
23,0.031,-0.094,1.012
24,0.020,-0.094,1.012
25,0.031,-0.090,1.012
26,0.031,-0.090,1.004
27,0.031,-0.094,1.000
28,0.027,-0.090,1.008
29,0.027,-0.086,1.008
30,0.039,-0.094,1.008
31,0.031,-0.090,1.000
32,0.027,-0.090,1.012
33,0.035,-0.086,1.008
34,0.035,-0.086,1.008
35,0.031,-0.098,1.000
36,0.031,-0.094,1.020
37,0.031,-0.090,1.012
38,0.027,-0.086,1.012
39,0.027,-0.082,1.012
40,0.023,-0.105,1.020
41,0.023,-0.090,1.016
42,0.027,-0.086,1.012
43,0.027,-0.094,1.012
44,0.031,-0.094,1.012
45,0.031,-0.094,1.008
46,0.027,-0.086,1.004
47,0.031,-0.086,1.012
48,0.031,-0.094,0.996
49,0.031,-0.086,1.016
50,0.023,-0.086,1.008
51,0.027,-0.094,1.016
52,0.027,-0.094,1.016
53,0.031,-0.090,1.012
54,0.023,-0.086,1.008
55,0.039,-0.098,1.004
56,0.039,-0.102,1.004
57,0.027,-0.086,1.016
58,0.031,-0.086,1.020
59,0.035,-0.082,1.020
60,0.031,-0.105,1.066
61,0.035,-0.098,1.004
62,0.035,-0.086,1.012
63,0.031,-0.090,1.008
64,0.031,-0.098,1.012
65,0.031,-0.090,1.012
66,0.031,-0.090,1.008
67,0.035,-0.086,1.012
68,0.031,-0.094,1.004
69,0.027,-0.094,1.012
70,0.027,-0.090,1.012
71,0.031,-0.086,1.012
72,0.035,-0.082,1.016
73,0.023,-0.086,1.012
74,0.027,-0.090,1.008
75,0.031,-0.086,1.016
76,0.035,-0.078,1.004
77,0.035,-0.098,1.012
78,0.031,-0.094,1.008
79,0.027,-0.094,1.004
80,0.062,-0.102,1.047
81,0.023,-0.090,1.020
82,0.031,-0.090,1.008
83,0.039,-0.094,1.012
84,0.027,-0.094,1.016
85,0.023,-0.090,1.012
86,0.031,-0.090,1.000
87,0.035,-0.090,1.012
88,0.035,-0.090,1.016
89,0.027,-0.094,1.016
90,0.035,-0.094,1.008
91,0.031,-0.094,1.004
92,0.031,-0.090,1.004
93,0.027,-0.090,1.008
94,0.035,-0.086,1.008
95,0.031,-0.098,1.008
96,0.027,-0.094,1.000
97,0.027,-0.090,1.012
98,0.023,-0.102,1.016
99,0.035,-0.086,1.012
100,0.031,-0.102,1.043
101,0.023,-0.102,1.004
102,0.027,-0.098,1.008
103,0.031,-0.086,1.012
104,0.039,-0.086,1.012
105,0.031,-0.102,1.012
106,0.031,-0.094,1.012
107,0.023,-0.086,1.008
108,0.031,-0.094,1.004
109,0.039,-0.094,1.023
110,0.031,-0.098,1.008
111,0.023,-0.078,1.012
112,0.020,-0.062,1.023
113,0.051,-0.133,1.004
114,0.043,-0.113,1.000
115,0.031,-0.105,1.008
116,0.012,-0.094,1.027
117,0.020,-0.141,1.027
118,0.047,-0.156,1.023
119,0.039,-0.148,1.023
120,-0.008,-0.113,1.035
121,0.012,-0.145,1.035
122,0.043,-0.160,1.035
123,0.086,-0.195,1.027
124,0.121,-0.184,0.980
125,0.082,-0.133,0.938
126,-0.047,-0.137,0.949
127,-0.047,-0.254,0.914
128,0.082,-0.289,0.812
129,0.215,-0.285,0.766
130,0.133,-0.324,0.840
131,-0.078,-0.492,0.848
132,-0.090,-0.621,0.820
133,-0.078,-0.652,0.828
134,-0.020,-0.652,0.914
135,0.066,-0.793,0.988
136,0.098,-0.996,0.992
137,0.156,-1.035,1.086
138,0.094,-0.930,1.180
139,-0.043,-0.969,1.215
140,-0.066,-1.121,1.164
141,-0.070,-1.039,1.164
142,0.047,-0.828,1.188
143,0.242,-0.723,1.164
144,0.293,-0.734,1.098
145,0.027,-0.730,1.020
146,-0.137,-0.465,0.988
147,0.059,-0.094,1.074
148,0.195,-0.188,1.008
149,-0.055,-0.199,0.840
150,-0.055,-0.137,0.836
151,0.059,0.117,0.891
152,0.113,0.141,0.852
153,0.102,0.012,0.793
154,0.066,-0.016,0.883
155,-0.160,-0.016,0.875
156,-0.086,0.074,0.797
157,0.117,-0.098,0.844
158,0.000,-0.094,0.934
159,0.137,-0.074,1.043
160,0.168,-0.375,0.992
161,-0.109,-0.367,0.961
162,0.000,-0.277,1.062
163,0.082,-0.273,1.102
164,0.066,-0.562,1.086
165,0.301,-0.707,1.156
166,-0.074,-0.586,1.027
167,-0.094,-0.613,1.004
168,-0.211,-0.512,1.039
169,-0.059,-0.414,1.141
170,0.277,-0.664,1.039
171,0.262,-0.590,0.906
172,0.055,-0.691,0.875
173,-0.105,-0.199,1.020
174,0.051,-0.586,0.910
175,-0.047,-0.449,0.836
176,-0.105,-0.742,0.824
177,-0.137,-0.238,1.016
178,0.090,-0.688,0.945
179,0.324,-0.441,0.902
180,0.203,-0.609,0.910
181,0.203,-0.285,1.125
182,-0.172,-0.797,0.953
183,-0.129,-0.512,0.961
184,-0.215,-0.406,1.129
185,0.039,-0.309,1.230
186,0.254,-0.547,1.078
187,0.398,-0.648,0.945
188,0.266,-0.277,1.105
189,-0.164,-0.246,1.043
190,-0.484,-0.258,0.969
191,-0.254,-0.203,1.066
192,0.035,-0.008,1.102
193,0.531,-0.020,1.008
194,0.617,-0.445,0.828
195,0.074,-0.129,0.855
196,-0.414,0.266,0.961
197,-0.602,0.156,1.027
198,-0.246,-0.242,0.906
199,0.531,0.168,0.953
200,0.793,0.094,0.938
201,0.285,-0.195,0.828
202,-0.383,-0.086,0.855
203,-0.855,0.172,1.094
204,-0.484,0.047,1.125
205,0.504,-0.055,1.031
206,1.027,-0.289,0.984
207,0.516,-0.273,0.906
208,-0.453,-0.066,0.988
209,-0.816,-0.113,1.156
210,-0.582,-0.156,1.133
211,0.449,-0.062,1.109
212,1.188,-0.363,1.051
213,0.512,-0.336,0.805
214,-0.363,-0.078,0.945
215,-0.977,-0.121,1.203
216,-0.754,-0.180,1.160
217,0.578,0.031,1.078
218,1.105,-0.285,0.973
219,0.414,-0.332,0.809
220,-0.406,0.016,0.848
221,-0.871,0.219,1.043
222,-0.441,-0.039,1.129
223,0.641,-0.109,1.000
224,0.914,-0.449,0.836
225,0.320,-0.289,0.777
226,-0.453,0.266,1.016
227,-0.648,0.188,1.172
228,-0.082,-0.215,1.117
229,0.680,-0.453,1.059
230,0.656,-0.441,0.938
231,-0.012,0.094,0.934
232,-0.699,0.246,1.090
233,-0.727,0.008,1.156
234,0.184,-0.082,1.176
235,0.980,-0.336,1.027
236,0.516,-0.438,0.867
237,-0.406,0.008,0.914
238,-0.750,0.680,1.145
239,-0.664,0.082,1.109
240,0.598,-0.238,1.055
241,1.227,-0.348,0.852
242,0.336,-0.016,0.801
243,-0.676,0.121,0.879
244,-0.844,0.406,1.039
245,-0.324,-0.020,1.035
246,0.758,-0.273,0.973
247,1.125,-0.297,1.016
248,0.090,-0.434,0.812
249,-0.902,0.230,0.961
250,-0.789,0.199,1.211
251,0.004,-0.133,1.098
252,1.000,-0.488,0.953
253,1.148,-0.613,0.926
254,-0.148,-0.141,0.980
255,-0.902,0.223,1.148
256,-0.820,-0.016,1.176
257,0.246,-0.328,1.078
258,0.977,-0.430,1.105
259,0.789,-0.551,0.957
260,-0.336,0.043,1.000
261,-1.145,0.188,1.168
262,-0.711,0.027,1.102
263,0.535,-0.094,0.984
264,1.129,-0.223,0.883
265,0.461,-0.320,0.844
266,-0.598,0.199,0.848
267,-0.902,0.312,1.043
268,-0.254,0.129,0.984
269,1.004,0.051,0.895
270,1.113,-0.344,0.914
271,0.043,-0.469,0.816
272,-0.949,0.457,0.992
273,-0.773,0.328,1.199
274,0.117,-0.031,1.043
275,0.984,-0.367,0.965
276,0.988,-0.426,0.992
277,-0.375,-0.188,0.996
278,-1.059,0.344,1.141
279,-0.664,0.121,1.156
280,0.531,-0.148,1.090
281,0.973,-0.652,0.902
282,0.848,-0.168,1.012
283,-0.488,-0.059,1.012
284,-1.039,0.320,1.086
285,-0.457,-0.148,1.039
286,0.625,0.039,0.992
287,0.914,-0.273,0.934
288,0.504,-0.309,0.879
289,-0.676,0.004,0.824
290,-0.988,0.410,1.055
291,-0.344,-0.031,1.066
292,0.844,-0.148,0.938
293,1.039,-0.512,0.875
294,0.211,-0.293,0.906
295,-0.820,0.273,1.031
296,-0.820,0.109,1.102
297,-0.117,-0.152,1.031
298,1.035,-0.289,1.055
