Sample,X,Y,Z
0,0.008,0.168,1.023
1,0.031,-0.094,1.008
2,0.031,-0.094,1.016
3,0.027,-0.086,1.008
4,0.031,-0.098,1.008
5,0.031,-0.082,1.004
6,0.035,-0.082,1.012
7,0.023,-0.094,1.004
8,0.031,-0.094,1.012
9,0.027,-0.078,1.004
10,0.035,-0.086,1.008
11,0.027,-0.090,1.008
12,0.031,-0.090,1.012
13,0.031,-0.090,1.016
14,0.027,-0.086,1.008
15,0.035,-0.082,1.004
16,0.039,-0.086,1.008
17,0.031,-0.082,1.008
18,0.027,-0.090,1.012
19,0.031,-0.090,1.012
20,0.031,-0.082,0.988
21,0.023,-0.086,1.012
22,0.027,-0.086,1.008
23,0.031,-0.082,1.012
24,0.023,-0.082,1.004
25,0.031,-0.086,1.004
26,0.039,-0.086,1.012
27,0.027,-0.086,1.016
28,0.031,-0.086,1.016
29,0.031,-0.086,1.000
30,0.035,-0.086,1.008
31,0.023,-0.090,1.012
32,0.031,-0.086,1.008
33,0.027,-0.082,1.016
34,0.035,-0.082,1.008
35,0.035,-0.086,1.008
36,0.023,-0.094,1.008
37,0.020,-0.094,1.008
38,0.035,-0.082,1.012
39,0.039,-0.078,1.012
40,0.023,-0.074,0.973
41,0.027,-0.094,1.012
42,0.027,-0.086,1.016
43,0.035,-0.082,1.000
44,0.035,-0.094,1.000
45,0.027,-0.094,1.016
46,0.027,-0.086,1.020
47,0.031,-0.078,1.008
48,0.027,-0.086,1.012
49,0.027,-0.090,1.008
50,0.027,-0.090,1.004
51,0.031,-0.086,1.008
52,0.035,-0.078,1.008
53,0.031,-0.094,1.012
54,0.031,-0.098,1.000
55,0.031,-0.090,1.016
56,0.035,-0.082,1.012
57,0.031,-0.078,1.012
58,0.023,-0.090,1.012
59,0.023,-0.090,1.012
60,0.027,-0.078,0.938
61,0.035,-0.086,1.004
62,0.031,-0.090,1.020
63,0.035,-0.082,1.004
64,0.027,-0.090,0.996
65,0.023,-0.082,1.012
66,0.031,-0.082,1.020
67,0.027,-0.082,1.012
68,0.031,-0.098,1.008
69,0.031,-0.086,1.000
70,0.039,-0.074,1.000
71,0.023,-0.090,1.016
72,0.027,-0.094,1.000
73,0.031,-0.094,1.012
74,0.031,-0.082,1.008
75,0.027,-0.082,1.008
76,0.016,-0.086,1.008
77,0.035,-0.090,1.008
78,0.031,-0.082,1.012
79,0.031,-0.090,1.008
80,0.008,-0.078,0.984
81,0.031,-0.094,1.008
82,0.027,-0.090,1.008
83,0.031,-0.090,1.012
